gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
PRSS16,6.4148e-9,serine protease 16,++,Missing_P_Values,Filtered_Out,0.024250990784289425,0.9757490092157105,+,0.0485,0.04850198156857885,13,1,0.0147,0.811
HS6ST3,1.6614e-8,heparan sulfate 6-O-sulfotransferase 3,++,-+++,--,0.11086013765804442,0.024517328825964562,-,0.049,4.72472e-4,13.2,1,0.0147,0.811
DCDC1,7.4612e-9,doublecortin domain containing 1,+-,+++-,Filtered_Out,0.025124350710806966,0.9251004349646322,+,0.0502,0.026863188,13.5,1,0.0147,0.811
DCDC5,2.4868e-9,NA,NA,NA,NA,0.025124350710806966,0.9251004349646322,+,0.0502,0.026863188,13.5,1,0.0147,0.811
POGZ,3.1579e-7,pogo transposable element derived with ZNF domain,--,--+-,-+,0.9741264352038796,0.028824869423537017,-,0.0576,0.032245022,15.5,1,0.0147,0.811
ACVR1B,5.281e-7,activin A receptor type 1B,++,----,++,0.03336375950969108,0.9284141642408222,+,0.0667,0.016928378850805628,17.9,1,0.0147,0.811
PQLC2L,7.0543e-9,NA,++,----,Filtered_Out,0.6905826629332438,0.036195461464794035,-,0.0724,0.016788057,19.5,1,0.0147,0.811
SERPING1,2.4511e-6,serpin family G member 1,++,--++,--,0.036579941734983,0.3627429833352454,+,0.0732,0.004084704530120423,19.7,1,0.0147,0.811
RFTN2,5.4058e-7,raftlin family member 2,--,++--,-+,0.7670205956069843,0.03871639712036029,-,0.0774,0.03639445856167979,20.8,1,0.0147,0.811
ADCK3,1.4274e-8,NA,NA,NA,NA,0.04030359311054761,0.9596964068894525,+,0.0806,0.08060718622109522,21.7,1,0.0147,0.811
HARS,2.1021e-7,NA,++,+-++,+-,0.04042707901805196,0.6863935781779011,+,0.0809,0.0069317185113633535,21.7,1,0.0147,0.811
CTTNBP2,1.261e-7,cortactin binding protein 2,--,+---,++,0.4644503872644961,0.043841173330025136,-,0.0877,0.040096248,23.6,1,0.0147,0.811
PLCL1,7.7924e-7,phospholipase C like 1 (inactive),--,++--,--,0.8415200016445712,0.04396676054402806,-,0.0879,0.07212139775697905,23.7,1,0.0147,0.811
ETFDH,1.4397e-6,electron transfer flavoprotein dehydrogenase,+-,+++-,+-,0.04858717050664398,0.45134578687596266,+,0.0972,0.007798596,26.1,1,0.0147,0.811
CAMKK2,1.8833e-6,calcium/calmodulin dependent protein kinase kinase 2,++,-+++,+-,0.049431842568354714,0.5830463833869478,+,0.0989,0.013698221,26.6,1,0.0147,0.811
BEND4,1.2982e-7,BEN domain containing 4,-+,----,NA,0.6145099310757332,0.04972289351459047,-,0.0994,0.04380202,26.8,1,0.0147,0.811
FAM120AOS,2.4238e-6,family with sequence similarity 120A opposite strand,++,++-+,NA,0.05071091017074833,0.9697068164362361,+,0.101,0.036167336,27.3,1,0.0147,0.811
RERE,1.4299e-11,arginine-glutamic acid dipeptide repeats,++,--++,+-,0.05271388373575475,0.2434055005588003,+,0.105,0.00745309,28.4,1,0.0147,0.811
SF3B1,1.7831e-8,splicing factor 3b subunit 1,--,+++-,++,0.0530675051794507,0.837653432674619,+,0.106,0.034139419,28.6,1,0.0147,0.811
SGIP1,1.6751e-9,SH3GL interacting endocytic adaptor 1,--,----,--,0.992429343243999,0.0537867955033391,-,0.108,0.113537608,28.9,1,0.0147,0.811
HSPA1A,8.134e-8,heat shock protein family A (Hsp70) member 1A,--,----,--,0.9778655844975264,0.056229250123519044,-,0.112,0.052021844,30.3,1,0.0147,0.811
RHOA,7.1031e-7,ras homolog family member A,-+,-+++,++,0.05992559678571988,0.9290717576753519,+,0.12,0.027552715,32.2,1,0.0147,0.811
HIST1H2BN,6.9e-17,NA,--,--++,Filtered_Out,0.5792233861294089,0.060768753068558404,-,0.122,0.006573579,32.7,1,0.0147,0.811
CCS,2.3011e-6,copper chaperone for superoxide dismutase,+-,--++,++,0.0628913219566731,0.9466478802897756,+,0.126,0.014563279,33.8,1,0.0147,0.811
STAU1,1.335e-6,staufen double-stranded RNA binding protein 1,++,+-++,+-,0.06289650829464302,0.7574574051073164,+,0.126,0.004673783,33.8,1,0.0147,0.811
C16orf45,1.8617e-9,NA,++,--++,-+,0.06498175828254037,0.9056567807544754,+,0.13,0.010961861,35,1,0.0147,0.811
MICB,2.6156e-7,MHC class I polypeptide-related sequence B,--,++++,Filtered_Out,0.06766681346157795,0.9614400197202099,+,0.135,0.082106921,36.4,1,0.0147,0.811
TMEM42,4.8697e-7,transmembrane protein 42,++,++-+,NA,0.07133287998997935,0.7869479611031152,+,0.143,0.024523215,38.4,1,0.0147,0.811
VRK2,9.9697e-9,VRK serine/threonine kinase 2,--,++--,-+,0.4686782431139597,0.07298363916022314,-,0.146,0.027645506,39.3,1,0.0147,0.811
ASTN2,2.1867e-11,astrotactin 2,+-,----,-+,0.8819424158748586,0.0737459585337614,-,0.147,0.021753736,39.7,1,0.0147,0.811
MANEA,1.8836e-6,mannosidase endo-alpha,--,++--,-+,0.18265543591223254,0.07434381447286785,-,0.149,0.001451269,40,1,0.0147,0.811
BCHE,2.3883e-7,butyrylcholinesterase,--,++--,-+,0.46925392541901095,0.07443627993684465,-,0.149,0.02442773794076012,40,1,0.0147,0.811
KLC1,2.4595e-10,kinesin light chain 1,++,++--,--,0.07565728712095343,0.4051465899236692,+,0.151,0.053982048,40.7,1,0.0147,0.811
NRD1,2.6643e-8,NA,NA,NA,NA,0.9712857391174181,0.07635478322870116,-,0.153,0.208049813,41.1,1,0.0147,0.811
HIST1H3J,1.093e-14,NA,--,NA,Filtered_Out,0.9205823462842238,0.07941765371577626,-,0.159,0.15883530743155252,42.7,1,0.0147,0.811
ATP1A3,2.027e-6,ATPase Na+/K+ transporting subunit alpha 3,++,--++,++,0.0819556285326698,0.8533487578620207,+,0.164,0.054018165,44.1,1,0.0147,0.811
PROX2,7.5512e-10,prospero homeobox 2,--,Missing_P_Values,NA,0.9178062429517316,0.08219375704826838,-,0.164,0.16438751409653676,44.2,1,0.0147,0.811
ZCCHC7,4.1883e-12,zinc finger CCHC-type containing 7,+-,+-++,++,0.08752259239299284,0.9693915872150272,+,0.175,0.138466948,47.1,1,0.0147,0.811
FAM120A,3.6663e-8,family with sequence similarity 120A,--,--+-,+-,0.669595466940922,0.08855351346235642,-,0.177,0.080966386,47.6,1,0.0147,0.811
EXT1,1.2011e-6,exostosin glycosyltransferase 1,-+,--++,++,0.13033352445241933,0.08900458698556982,-,0.178,0.010276231,47.9,1,0.0147,0.811
PTPRS,2.2969e-6,protein tyrosine phosphatase receptor type S,--,--++,--,0.9863611584814953,0.08965696405133676,-,0.179,0.143634825,48.2,1,0.0147,0.811
ZNF501,5.3546e-7,zinc finger protein 501,--,--+-,Filtered_Out,0.9783199039922874,0.09094516608408382,-,0.182,0.07360906815696355,48.9,1,0.0147,0.811
AREL1,3.0386e-8,apoptosis resistant E3 ubiquitin protein ligase 1,++,----,-+,0.401246692198665,0.09106552711088677,-,0.182,0.072541244,49,1,0.0147,0.811
CELF2,7.5152e-8,CUGBP Elav-like family member 2,++,----,+-,0.7270236310210954,0.09159507777755858,-,0.183,0.035818179,49.3,1,0.0147,0.811
PCDHA4,3.5744e-7,protocadherin alpha 4,+-,+++-,NA,0.09350232021884546,0.7131131972420389,+,0.187,0.013924381,50.3,1,0.0147,0.811
ZKSCAN8,2.0086e-13,zinc finger with KRAB and SCAN domains 8,--,++--,Filtered_Out,0.8931376559014674,0.09531930548092474,-,0.191,0.054975062,51.3,1,0.0147,0.811
KMT2A,1.2822e-7,lysine methyltransferase 2A,--,--+-,+-,0.09661793930795982,0.24020729541615427,+,0.193,0.002699813,52,1,0.0147,0.811
ZSCAN12,8.579e-11,zinc finger and SCAN domain containing 12,-+,-+++,Filtered_Out,0.09944976852448313,0.872670367677638,+,0.199,0.01969796,53.5,1,0.0147,0.811
BAZ2B,1.3215e-7,bromodomain adjacent to zinc finger domain 2B,--,+-+-,-+,0.9256066355881198,0.10349007544431875,-,0.207,0.115833058,55.7,1,0.0147,0.811
PSEN2,2.6771e-6,presenilin 2,++,++++,+-,0.10674503131569028,0.9150167865765229,+,0.213,0.094128904,57.4,1,0.0147,0.811
ZFHX4,5.2705e-9,zinc finger homeobox 4,--,----,++,0.8575869441879725,0.10778571629126726,-,0.216,0.15056612339715708,58,1,0.0147,0.811
SLC30A9,2.6189e-7,solute carrier family 30 member 9,-+,++--,+-,0.10881283094623719,0.8281715527421647,+,0.218,0.02130154,58.5,1,0.0147,0.811
PRR16,1.185e-6,proline rich 16,++,-+--,Filtered_Out,0.10930983012485315,0.860812089416354,+,0.219,0.05698053103305234,58.8,1,0.0147,0.811
PCLO,6.5683e-13,piccolo presynaptic cytomatrix protein,--,---+,NA,0.9601013998901018,0.10940597024761041,-,0.219,0.06406793,58.9,1,0.0147,0.811
EYS,1.3196e-6,eyes shut homolog,+-,+-++,NA,0.10976814587885539,0.7031142937476654,+,0.22,0.063425252,59.1,1,0.0147,0.811
RTN1,1.7109e-8,reticulon 1,++,++-+,--,0.10994336657542964,0.46809969854900807,+,0.22,0.063983887,59.1,1,0.0147,0.811
TRMT61A,3.682e-9,tRNA methyltransferase 61A,++,++-+,NA,0.11061144439604496,0.8000703804233015,+,0.221,0.022484129,59.5,1,0.0147,0.811
ZHX3,2.344e-7,zinc fingers and homeoboxes 3,++,----,-+,0.8543898533572586,0.11115412611969716,-,0.222,0.11068477,59.8,1,0.0147,0.811
PCDHA1,5.4415e-8,protocadherin alpha 1,+-,----,NA,0.9330128837661028,0.11246813931330236,-,0.225,0.09718751,60.5,1,0.0147,0.811
CRB1,2.4995e-7,crumbs cell polarity complex component 1,+-,++--,++,0.1142910653409971,0.7836556224539235,+,0.229,0.14114897,61.5,1,0.0147,0.811
BTN1A1,7.3965e-9,butyrophilin subfamily 1 member A1,+-,NA,Filtered_Out,0.8846776529918681,0.11532234700813195,-,0.231,0.2306446940162639,62,1,0.0147,0.811
DENND1A,1.5351e-14,DENN domain containing 1A,++,--++,--,0.44142693974886066,0.11711395953931272,-,0.234,0.023716386,63,1,0.0147,0.811
ERBB4,1.2937e-13,erb-b2 receptor tyrosine kinase 4,-+,++++,++,0.11730538416075102,0.9104716939355828,+,0.235,0.263553975,63.1,1,0.0147,0.811
KIAA1143,4.9967e-7,KIAA1143,--,++-+,-+,0.24105668145815295,0.11760916769788111,-,0.235,0.007041498,63.3,1,0.0147,0.811
BTN3A3,6.5955e-8,butyrophilin subfamily 3 member A3,++,++++,++,0.11768512347899066,0.9705701618188259,+,0.235,0.053471551,63.3,1,0.0147,0.811
ZNF184,3.3378e-8,zinc finger protein 184,++,--+-,+-,0.8459120539487062,0.11961887161964235,-,0.239,0.031178017,64.4,1,0.0147,0.811
TRMT10C,1.0772e-7,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",-+,++--,+-,0.1212722213299568,0.8455140089900813,+,0.243,0.017959925,65.2,1,0.0147,0.811
SGCZ,9.7578e-10,sarcoglycan zeta,-+,--++,Filtered_Out,0.12235079062470967,0.44244116745933243,+,0.245,0.003670155,65.8,1,0.0147,0.811
PCNP,2.3346e-7,PEST proteolytic signal containing nuclear protein,-+,++-+,-+,0.12325595841182417,0.34703064695373204,+,0.247,0.023876479,66.3,1,0.0147,0.811
DLST,8.8708e-10,dihydrolipoamide S-succinyltransferase,++,--+-,NA,0.12351204329119007,0.6688822495738169,+,0.247,0.07645849915039334,66.4,1,0.0147,0.811
TMX2,1.4874e-7,thioredoxin related transmembrane protein 2,++,++--,NA,0.12550194581651428,0.905853456657454,+,0.251,0.049967831,67.5,1,0.0147,0.811
SCYL1,6.1112e-8,SCY1 like pseudokinase 1,++,++++,--,0.12744050273939989,0.7375522520199691,+,0.255,0.0466446950638083,68.6,1,0.0147,0.811
PMFBP1,3.6451e-7,polyamine modulated factor 1 binding protein 1,+-,+-+-,Filtered_Out,0.7591230561913465,0.1276416491826804,-,0.255,0.09543819605805057,68.7,1,0.0147,0.811
OR12D3,1.202e-9,olfactory receptor family 12 subfamily D member 3,-+,NA,Filtered_Out,0.12921023072006715,0.8707897692799329,+,0.258,0.2584204614401343,69.5,1,0.0147,0.811
EPHB2,1.0438e-6,EPH receptor B2,-+,----,+-,0.9321205650881763,0.12993281795080733,-,0.26,0.039052528,69.9,1,0.0147,0.811
ASXL3,2.0589e-6,ASXL transcriptional regulator 3,--,--++,+-,0.13137747370591701,0.15205595558888638,+,0.263,0.008215908,70.7,1,0.0147,0.811
TMEM106B,1.2176e-12,transmembrane protein 106B,--,++--,-+,0.132284930920057,0.17914008904110748,+,0.265,0.004060218,71.2,1,0.0147,0.811
PCDHA3,1.056e-7,protocadherin alpha 3,--,+++-,Filtered_Out,0.13386864330058407,0.5756153322541595,+,0.268,0.067578583,72,1,0.0147,0.811
HIST1H2AL,3.4904e-11,NA,++,NA,NA,0.13425253966300696,0.865747460336993,+,0.269,0.2685050793260139,72.2,1,0.0147,0.811
ZNF197,2.2773e-10,zinc finger protein 197,--,----,Filtered_Out,0.906823557486376,0.13745574019793907,-,0.275,0.18087823,74,1,0.0147,0.811
RFWD2,7.0007e-9,NA,NA,NA,NA,0.13881454668739396,0.9597805132390322,+,0.278,0.259254213,74.7,1,0.0147,0.811
ZC3H7B,2.9108e-8,zinc finger CCCH-type containing 7B,++,--++,++,0.13933725969843297,0.9300014333602469,+,0.279,0.079294009,75,1,0.0147,0.811
CTNNA3,1.6889e-10,catenin alpha 3,--,-+--,Filtered_Out,0.8897404079943414,0.1406251356543745,-,0.281,0.086233022,75.7,1,0.0147,0.811
HARS2,1.3511e-6,"histidyl-tRNA synthetase 2, mitochondrial",++,++-+,+-,0.1461816876346392,0.7440229424100198,+,0.292,0.088221866,78.6,1,0.0147,0.811
CHMP3,4.004e-7,charged multivesicular body protein 3,++,++++,--,0.14644103442182657,0.5091765336734265,+,0.293,0.077941758,78.8,1,0.0147,0.811
ZNF660,2.4714e-10,zinc finger protein 660,+-,----,Filtered_Out,0.9162715714102335,0.147587226548718,-,0.295,0.15839999,79.4,1,0.0147,0.811
ZMAT2,2.4426e-6,zinc finger matrin-type 2,++,++++,--,0.15118915688359275,0.6755467733544641,+,0.302,0.048300204,81.3,1,0.0147,0.811
RBMS3,7.3116e-7,RNA binding motif single stranded interacting protein 3,--,++++,Filtered_Out,0.15334501607614112,0.5975145662445509,+,0.307,0.184531274,82.5,1,0.0147,0.811
CNTNAP5,3.889e-9,contactin associated protein family member 5,--,-+++,Filtered_Out,0.15488940081283548,0.7050974285018441,+,0.31,0.046032215,83.3,1,0.0147,0.811
GRIK5,2.0552e-7,glutamate ionotropic receptor kainate type subunit 5,++,--++,++,0.15635160815242824,0.7482856597516085,+,0.313,0.079227715,84.1,1,0.0147,0.811
CHD6,1.3778e-10,chromodomain helicase DNA binding protein 6,--,++++,++,0.1578739781685547,0.6183804885001783,+,0.316,0.206579592,84.9,1,0.0147,0.811
TRAF3,3.1737e-7,TNF receptor associated factor 3,++,---+,+-,0.7771219567631981,0.15853561350858786,-,0.317,0.070537547,85.3,1,0.0147,0.811
HSPE1-MOB4,2.2874e-7,HSPE1-MOB4 readthrough,++,NA,NA,0.15857725913752505,0.8414227408624749,+,0.317,0.3171545182750501,85.3,1,0.0147,0.811
MAP9,7.1456e-7,microtubule associated protein 9,++,++--,-+,0.5139660047506976,0.15900750379925935,-,0.318,0.010768352,85.5,1,0.0147,0.811
ZNF165,1.9547e-12,zinc finger protein 165,-+,--++,Filtered_Out,0.1599789990943792,0.6270874073248455,+,0.32,0.118807042,86.1,1,0.0147,0.811
SEMA6D,4.0971e-9,semaphorin 6D,-+,-+--,+-,0.30125761606253826,0.16268279108590816,-,0.325,0.017508427,87.5,1,0.0147,0.811
RABEPK,1.5581e-6,Rab9 effector protein with kelch motifs,++,-+++,--,0.16331426702555313,0.3607731078223505,+,0.327,0.0728911488986559,87.9,1,0.0147,0.811
LST1,5.4242e-9,leukocyte specific transcript 1,--,+-++,--,0.39682319541913785,0.16512420152990068,-,0.33,0.093721537,88.8,1,0.0147,0.811
MARCH10,2.7587e-7,NA,+-,+-++,NA,0.16645921830808297,0.2727400933238888,+,0.333,0.017448756,89.6,1,0.0147,0.811
CDK14,2.9335e-7,cyclin dependent kinase 14,++,++-+,+-,0.16823298847194224,0.8359470895320471,+,0.336,0.100094103,90.5,1,0.0147,0.811
ZDHHC5,3.4657e-8,zinc finger DHHC-type palmitoyltransferase 5,++,----,+-,0.6147718284045093,0.17104082339864235,-,0.342,0.142066444,92,1,0.0147,0.811
BTN3A2,3.9579e-13,butyrophilin subfamily 3 member A2,+-,+---,--,0.9913624073393406,0.17215306844002062,-,0.344,0.31155610351468865,92.6,1,0.0147,0.811
CDH9,9.6964e-7,cadherin 9,-+,+-++,+-,0.1726404297645269,0.8396722096168899,+,0.345,0.028128689,92.9,1,0.0147,0.811
DRD2,5.3507e-14,dopamine receptor D2,++,--+-,NA,0.5525837384740953,0.17649895159365456,-,0.353,0.01596144,95,1,0.0147,0.811
SORBS3,4.4593e-8,sorbin and SH3 domain containing 3,+-,--++,+-,0.17767332860546478,0.37104563237746174,+,0.355,0.018096816,95.6,1,0.0147,0.811
ASCC3,8.9097e-8,activating signal cointegrator 1 complex subunit 3,+-,++--,-+,0.42490000985129317,0.18180917545841355,-,0.364,0.043448221,97.8,1,0.0147,0.811
FANCL,4.5809e-7,FA complementation group L,--,++--,--,0.7283244578382839,0.1881825819396133,-,0.376,0.101785342,101,1,0.0147,0.811
ZSCAN9,8.2837e-13,zinc finger and SCAN domain containing 9,-+,-+++,Filtered_Out,0.189579137505101,0.9475951379604959,+,0.379,0.16857646,102,1,0.0147,0.811
TCF4,4.5521e-16,transcription factor 4,+-,-+--,++,0.18971266863982303,0.5420178142267019,+,0.379,0.039427715,102,1,0.0147,0.811
NOX4,1.1568e-6,NADPH oxidase 4,+-,++++,Filtered_Out,0.191672464590767,0.7999798619698444,+,0.383,0.058301884,103,1,0.0147,0.811
METTL9,1.7424e-10,methyltransferase like 9,++,+++-,--,0.19185204881333576,0.7979280196421528,+,0.384,0.058011389,103,1,0.0147,0.811
FADS1,1.2518e-7,fatty acid desaturase 1,+-,++--,-+,0.5575554635794009,0.1986807080680253,-,0.397,0.071401741,107,1,0.0147,0.811
FAM172A,7.7452e-10,family with sequence similarity 172 member A,--,+++-,NA,0.2013797775054115,0.3519371488127913,+,0.403,0.094309045,108,1,0.0147,0.811
PCDHA2,4.5699e-8,protocadherin alpha 2,--,-+--,Filtered_Out,0.7744752030919102,0.20411273254304876,-,0.408,0.063020627,110,1,0.0147,0.811
BAD,1.3523e-6,BCL2 associated agonist of cell death,-+,++-+,--,0.20469952776931577,0.21577125385859203,+,0.409,0.007651586,110,1,0.0147,0.811
MEGF11,1.7823e-10,multiple EGF like domains 11,+-,++++,Filtered_Out,0.2078674338738051,0.87682422737393,+,0.416,0.281680907,112,1,0.0147,0.811
MR1,6.2536e-8,"major histocompatibility complex, class I-related",++,++--,--,0.210094373073755,0.33133864345092395,+,0.42,0.074107196,113,1,0.0147,0.811
GINM1,2.537e-6,glycoprotein integral membrane 1,--,+++-,++,0.21140005942094584,0.4549306098973229,+,0.423,0.050885112,114,1,0.0147,0.811
MYBPC3,1.3929e-6,myosin binding protein C3,-+,NA,++,0.2171235588144761,0.8786582354536292,+,0.434,0.247887828,117,1,0.0147,0.811
OTX2,8.9134e-7,orthodenticle homeobox 2,--,Missing_P_Values,Filtered_Out,0.7774519832458548,0.2225480167541451,-,0.445,0.4450960335082902,120,1,0.0147,0.811
TOPAZ1,3.5999e-7,testis and ovary specific PAZ domain containing 1,-+,++--,NA,0.22262626559295548,0.8924912840798356,+,0.445,0.172927235,120,1,0.0147,0.811
TENM2,2.767e-14,teneurin transmembrane protein 2,+-,--++,+-,0.8254629119289822,0.226219430336285,-,0.452,0.102256648,122,1,0.0147,0.811
FH,1.4717e-6,fumarate hydratase,++,++++,-+,0.2288416802366582,0.8685771776113236,+,0.458,0.08509982,123,1,0.0147,0.811
LRFN5,2.0372e-12,leucine rich repeat and fibronectin type III domain containing 5,++,--+-,++,0.23153085761753303,0.6626655123524663,+,0.463,0.130129133,125,1,0.0147,0.811
PAX6,1.6677e-9,paired box 6,++,+---,--,0.6057116774813255,0.2348143342073219,-,0.47,0.052480524,126,1,0.0147,0.811
MEF2C,1.5763e-12,myocyte enhancer factor 2C,++,++++,+-,0.23483856214386217,0.8111475743262724,+,0.47,0.202914777,126,1,0.0147,0.811
B3GALTL,5.6953e-12,NA,NA,NA,NA,0.23524235198168075,0.7640592316817523,+,0.47,0.225683521,127,1,0.0147,0.811
ZNF35,4.6635e-7,zinc finger protein 35,--,-++-,--,0.807804005961474,0.23587091217704378,-,0.472,0.203533018,127,1,0.0147,0.811
HIST1H2BO,9.6505e-8,NA,--,NA,Filtered_Out,0.7621150511666922,0.2378849488333078,-,0.476,0.4757698976666156,128,1,0.0147,0.811
KDM3A,1.7641e-9,lysine demethylase 3A,-+,++--,NA,0.546232899354771,0.2379427597355641,-,0.476,0.040987472,128,1,0.0147,0.811
SLC17A3,1.6689e-7,solute carrier family 17 member 3,--,NA,Filtered_Out,0.759473791351245,0.240526208648755,-,0.481,0.48105241729751,129,1,0.0147,0.811
APOPT1,9.2647e-9,NA,+-,+-+-,NA,0.9328092206573727,0.24444188976692244,-,0.489,0.21492512868701327,132,1,0.0147,0.811
ZSCAN31,1.8159e-10,zinc finger and SCAN domain containing 31,--,++--,++,0.24610003973502667,0.4895628326408765,+,0.492,0.077669288,132,1,0.0147,0.811
SHISA9,8.9846e-17,shisa family member 9,++,--+-,NA,0.7630808465927204,0.2499169536892509,-,0.5,0.083300143,134,1,0.0147,0.811
INPP4B,3.7112e-7,inositol polyphosphate-4-phosphatase type II B,-+,-+++,-+,0.25041102486525313,0.5593192926821717,+,0.501,0.040038563,135,1,0.0147,0.811
HIST1H4L,6.1718e-11,NA,-+,NA,Filtered_Out,0.2511237809368194,0.7488762190631806,+,0.502,0.5022475618736388,135,1,0.0147,0.811
ZKSCAN4,7.5101e-14,zinc finger with KRAB and SCAN domains 4,--,+++-,++,0.25892019215874235,0.6084459748079653,+,0.518,0.054440379,139,1,0.0147,0.811
EP300,2.3037e-7,E1A binding protein p300,--,--++,-+,0.5902309303884568,0.2640831336171577,-,0.528,0.09219387,142,1,0.0147,0.811
PPP6C,1.0969e-6,protein phosphatase 6 catalytic subunit,++,++--,-+,0.8265832822248109,0.26673985203039846,-,0.533,0.068832584,144,1,0.0147,0.811
TOP1,1.6562e-6,DNA topoisomerase I,--,--+-,++,0.4435567243426206,0.267241817927568,-,0.534,0.047453352,144,1,0.0147,0.811
RBFOX1,6.0939e-17,RNA binding fox-1 homolog 1,++,--++,+-,0.2679883014423511,0.34670264986943133,+,0.536,0.04557397,144,1,0.0147,0.811
SOX6,4.167e-7,SRY-box transcription factor 6,--,+++-,Filtered_Out,0.802233069760791,0.2734957360646474,-,0.547,0.18842140682678515,147,1,0.0147,0.811
LTBP3,8.1362e-7,latent transforming growth factor beta binding protein 3,--,--++,+-,0.3499817960641965,0.27597163822158743,-,0.552,0.027174725,148,1,0.0147,0.811
PSORS1C1,1.7445e-8,psoriasis susceptibility 1 candidate 1,+-,Missing_P_Values,Filtered_Out,0.7225913698914113,0.27740863010858874,-,0.555,0.5548172602171775,149,1,0.0147,0.811
STK19,7.0576e-7,serine/threonine kinase 19,+-,---+,++,0.28176891335309456,0.600171637754697,+,0.564,0.105198502,152,1,0.0147,0.811
