gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
KDM3A,1.7641e-9,lysine demethylase 3A,-+,+---,NA,0.7839592029375626,0.0031112064034622172,-,0.00622,0.005746965,1.67,1,-0.0562,0.359
ITPR3,1.551e-6,"inositol 1,4,5-trisphosphate receptor type 3",+-,--++,Filtered_Out,0.003249648106187412,0.9321969631448801,+,0.0065,0.001833984,1.75,1,-0.0562,0.359
INPP4B,3.7112e-7,inositol polyphosphate-4-phosphatase type II B,-+,----,+-,0.9758133390539896,0.003970457053305756,-,0.00794,0.030551685,2.14,1,-0.0562,0.359
TCF4,4.5521e-16,transcription factor 4,+-,--+-,--,0.9776154417520806,0.0058203217513660985,-,0.0116,0.002236053,3.13,1,-0.0562,0.359
NRD1,2.6643e-8,NA,NA,NA,NA,0.9922888122866595,0.007037866414905284,-,0.0141,0.015242509,3.79,1,-0.0562,0.359
CRB1,2.4995e-7,crumbs cell polarity complex component 1,+-,+---,+-,0.9438756344773012,0.007123459296362265,-,0.0142,9.89607e-4,3.83,1,-0.0562,0.359
SPRY2,8.2557e-7,sprouty RTK signaling antagonist 2,+-,----,+-,0.9620785249524426,0.00860149159017583,-,0.0172,0.012800616,4.63,1,-0.0562,0.359
CELF2,7.5152e-8,CUGBP Elav-like family member 2,++,----,--,0.9448141449477809,0.009175814393572358,-,0.0184,0.016642978,4.94,1,-0.0562,0.359
MYRF,1.6847e-8,myelin regulatory factor,--,++-+,--,0.2353674239165509,0.010469949401933394,-,0.0209,0.015939285,5.63,1,-0.0562,0.359
LST1,5.4242e-9,leukocyte specific transcript 1,--,++++,-+,0.010783828289679581,0.03372762878796599,+,0.0216,0.003058614,5.8,1,-0.0562,0.359
RANGAP1,3.067e-8,Ran GTPase activating protein 1,++,++++,+-,0.010869404029689696,0.6097364446323287,+,0.0217,0.026652004,5.85,1,-0.0562,0.359
POGZ,3.1579e-7,pogo transposable element derived with ZNF domain,--,+---,-+,0.982624946000572,0.011437180363540814,-,0.0229,0.023772846,6.15,1,-0.0562,0.359
SOX6,4.167e-7,SRY-box transcription factor 6,--,+---,Filtered_Out,0.9893655056366599,0.011777101615768209,-,0.0236,0.068401631,6.34,1,-0.0562,0.359
ACVR1B,5.281e-7,activin A receptor type 1B,++,-+++,+-,0.013010957522112456,0.7895952477846198,+,0.026,0.016928378850805628,7,1,-0.0562,0.359
ASXL3,2.0589e-6,ASXL transcriptional regulator 3,--,--+-,+-,0.7345630442158532,0.013080263544073724,-,0.0262,0.002256491,7.04,1,-0.0562,0.359
ZMAT2,2.4426e-6,zinc finger matrin-type 2,++,++++,+-,0.013239639430547793,0.8460335477084379,+,0.0265,0.024694837,7.12,1,-0.0562,0.359
SEMA6D,4.0971e-9,semaphorin 6D,-+,+---,-+,0.18402745587185657,0.013389145576740992,-,0.0268,0.00427009,7.2,1,-0.0562,0.359
SERPING1,2.4511e-6,serpin family G member 1,++,-+++,++,0.013526326607131512,0.9925519888724896,+,0.0271,0.004084704530120423,7.28,1,-0.0562,0.359
SOX5,3.7918e-9,SRY-box transcription factor 5,+-,----,Filtered_Out,0.9830174815545925,0.013878681013421301,-,0.0278,0.040092956,7.47,1,-0.0562,0.359
C11orf31,5.1084e-7,NA,NA,NA,NA,0.8748826094517018,0.015121518220488106,-,0.0302,0.023441292,8.14,1,-0.0562,0.359
ZFHX4,5.2705e-9,zinc finger homeobox 4,--,+---,-+,0.6690843937270464,0.016361743030897984,-,0.0327,0.025295412,8.8,1,-0.0562,0.359
ZNF501,5.3546e-7,zinc finger protein 501,--,+---,Filtered_Out,0.9933361931204925,0.016656284591838384,-,0.0333,0.064347101,8.96,1,-0.0562,0.359
OR2B2,2.7942e-12,olfactory receptor family 2 subfamily B member 2,++,NA,Filtered_Out,0.016804803053684415,0.9831951969463155,+,0.0336,0.03360960610736883,9.04,1,-0.0562,0.359
TRAF3,3.1737e-7,TNF receptor associated factor 3,++,--+-,--,0.9746726260445846,0.0179827758519335,-,0.036,0.011555865,9.67,1,-0.0562,0.359
C3orf84,2.5336e-7,chromosome 3 open reading frame 84,++,NA,NA,0.018326179304374246,0.9816738206956257,+,0.0367,0.03665235860874849,9.86,1,-0.0562,0.359
TAOK3,1.4896e-8,TAO kinase 3,--,----,+-,0.9915828632847461,0.019129025629976676,-,0.0383,0.027363222,10.3,1,-0.0562,0.359
OLFM4,1.6990999999999999e-12,olfactomedin 4,++,-++-,Filtered_Out,0.020104447866067764,0.9796952295232374,+,0.0402,0.04493066573233237,10.8,1,-0.0562,0.359
HLA-DQB1,2.3306e-7,"major histocompatibility complex, class II, DQ beta 1",--,+---,NA,0.987601723051941,0.021242420914823625,-,0.0425,0.04883371533595394,11.4,1,-0.0562,0.359
BAD,1.3523e-6,BCL2 associated agonist of cell death,-+,++++,--,0.021253330470459,0.3729391068703455,+,0.0425,0.001132037,11.4,1,-0.0562,0.359
HLA-B,4.3342e-11,"major histocompatibility complex, class I, B",++,++++,--,0.022344535325639035,0.1303324106532916,+,0.0447,0.005617603,12,1,-0.0562,0.359
GPC5,1.3483e-7,glypican 5,+-,++--,+-,0.9453811902061264,0.023147973648212184,-,0.0463,0.026207921,12.5,1,-0.0562,0.359
RFTN2,5.4058e-7,raftlin family member 2,--,++--,-+,0.5852616689809929,0.023766527902044088,-,0.0475,0.03639445856167979,12.8,1,-0.0562,0.359
PRSS16,6.4148e-9,serine protease 16,++,Missing_P_Values,Filtered_Out,0.024250990784289425,0.9757490092157105,+,0.0485,0.04850198156857885,13,1,-0.0562,0.359
TOP1,1.6562e-6,DNA topoisomerase I,--,----,--,0.9427932801193205,0.025833002754376413,-,0.0517,0.057832491,13.9,1,-0.0562,0.359
ZNF165,1.9547e-12,zinc finger protein 165,-+,+-++,Filtered_Out,0.026330822139295676,0.9247169779178395,+,0.0527,0.058737725,14.2,1,-0.0562,0.359
METTL9,1.7424e-10,methyltransferase like 9,++,+++-,++,0.02641721086975846,0.9916657977952463,+,0.0528,0.023636704,14.2,1,-0.0562,0.359
HIST1H2BF,3.5839e-8,NA,-+,++++,Filtered_Out,0.02766848335079228,0.6093165944082028,+,0.0553,0.01036763,14.9,1,-0.0562,0.359
VPS41,1.9375e-6,VPS41 subunit of HOPS complex,-+,-++-,++,0.028322097108173412,0.7839654005860992,+,0.0566,0.009832116,15.2,1,-0.0562,0.359
RTN1,1.7109e-8,reticulon 1,++,-+++,++,0.02965054634877531,0.9990565352102956,+,0.0593,0.16798124383950694,16,1,-0.0562,0.359
PLA2R1,3.9805e-7,phospholipase A2 receptor 1,--,+-+-,Filtered_Out,0.9022519351753412,0.030325341996904866,-,0.0607,0.001639741,16.3,1,-0.0562,0.359
TMX2,1.4874e-7,thioredoxin related transmembrane protein 2,++,++-+,NA,0.03237550450815867,0.9711594990726902,+,0.0648,0.035077353,17.4,1,-0.0562,0.359
ZNF536,1.6243e-6,zinc finger protein 536,--,++-+,-+,0.511463519968477,0.03294789949951404,-,0.0659,0.012601684717793113,17.7,1,-0.0562,0.359
ZKSCAN8,2.0086e-13,zinc finger with KRAB and SCAN domains 8,--,+---,Filtered_Out,0.9014160154620867,0.03311540382757467,-,0.0662,0.037615917,17.8,1,-0.0562,0.359
MARK3,2.6768e-7,microtubule affinity regulating kinase 3,++,+---,--,0.7926591559663182,0.03409331260288698,-,0.0682,0.050827598,18.3,1,-0.0562,0.359
ZHX3,2.344e-7,zinc fingers and homeoboxes 3,++,----,--,0.9552163909804687,0.03525468276763843,-,0.0705,0.017922949,19,1,-0.0562,0.359
FADS1,1.2518e-7,fatty acid desaturase 1,+-,+---,--,0.9761602966194949,0.035624135482902414,-,0.0712,0.08903169,19.2,1,-0.0562,0.359
CTTNBP2,1.261e-7,cortactin binding protein 2,--,+---,-+,0.7195528725381384,0.03622091155746231,-,0.0724,0.052893520764315326,19.5,1,-0.0562,0.359
CSMD1,3.3077e-7,CUB and Sushi multiple domains 1,-+,--+-,--,0.9272435034401083,0.03982523373277588,-,0.0797,0.048293727,21.4,1,-0.0562,0.359
EXT1,1.2011e-6,exostosin glycosyltransferase 1,-+,--+-,+-,0.3168585205187596,0.04003345643613487,-,0.0801,0.012901779,21.5,1,-0.0562,0.359
ADCK3,1.4274e-8,NA,NA,NA,NA,0.04030359311054761,0.9596964068894525,+,0.0806,0.08060718622109522,21.7,1,-0.0562,0.359
PTPRS,2.2969e-6,protein tyrosine phosphatase receptor type S,--,-+++,--,0.8674970458015488,0.04085778031353141,-,0.0817,0.066284551,22,1,-0.0562,0.359
TMEM42,4.8697e-7,transmembrane protein 42,++,++++,NA,0.04192088910171321,0.8674184503057997,+,0.0838,0.025265131,22.6,1,-0.0562,0.359
RABEPK,1.5581e-6,Rab9 effector protein with kelch motifs,++,+-++,--,0.045296531024180894,0.46616630481601795,+,0.0906,0.0728911488986559,24.4,1,-0.0562,0.359
CHMP3,4.004e-7,charged multivesicular body protein 3,++,++++,++,0.04682444934185671,0.9952736192672716,+,0.0936,0.059323219,25.2,1,-0.0562,0.359
CAMKK2,1.8833e-6,calcium/calmodulin dependent protein kinase kinase 2,++,-+++,+-,0.04769849371540835,0.6555232101763542,+,0.0954,0.036785527,25.7,1,-0.0562,0.359
TMEM161B,4.7697e-14,transmembrane protein 161B,++,+---,-+,0.8201717673300342,0.04813770455689148,-,0.0963,0.022864065,25.9,1,-0.0562,0.359
RBFOX1,6.0939e-17,RNA binding fox-1 homolog 1,++,-+++,+-,0.05265488211685357,0.8982451156079155,+,0.105,0.039337266,28.3,1,-0.0562,0.359
STAU1,1.335e-6,staufen double-stranded RNA binding protein 1,++,++++,++,0.053272993279196816,0.978258737286677,+,0.107,0.100044126,28.7,1,-0.0562,0.359
NOX4,1.1568e-6,NADPH oxidase 4,+-,+++-,Filtered_Out,0.053326751542735834,0.8023996166139631,+,0.107,0.036399682,28.7,1,-0.0562,0.359
RHOBTB1,1.5668e-6,Rho related BTB domain containing 1,-+,+++-,--,0.6772279215469996,0.05682246893379604,-,0.114,0.003864981,30.6,1,-0.0562,0.359
PPP6C,1.0969e-6,protein phosphatase 6 catalytic subunit,++,++--,--,0.46565261326389323,0.057134580010251713,-,0.114,0.005052903,30.7,1,-0.0562,0.359
BTN2A1,6.6923e-12,butyrophilin subfamily 2 member A1,-+,+---,+-,0.8796324115365624,0.059548441031152755,-,0.119,0.008905346,32,1,-0.0562,0.359
NEGR1,3.5506e-15,neuronal growth regulator 1,++,-++-,++,0.05971739371308247,0.944408231900093,+,0.119,0.12303118,32.1,1,-0.0562,0.359
TMEM67,3.3829e-7,transmembrane protein 67,+-,+---,Filtered_Out,0.8757131138310417,0.06192540430559118,-,0.124,0.075254204,33.3,1,-0.0562,0.359
YLPM1,3.52e-10,YLP motif containing 1,--,---+,NA,0.9898007078741924,0.062331255994283324,-,0.125,0.130352745,33.5,1,-0.0562,0.359
LTBP3,8.1362e-7,latent transforming growth factor beta binding protein 3,--,---+,--,0.8382834798012142,0.06240191508566061,-,0.125,0.038740918,33.6,1,-0.0562,0.359
BCHE,2.3883e-7,butyrylcholinesterase,--,++--,++,0.35763863808534463,0.0636265021503223,-,0.127,0.02442773794076012,34.2,1,-0.0562,0.359
ZDHHC21,7.4997e-9,zinc finger DHHC-type palmitoyltransferase 21,++,----,-+,0.5878999169658645,0.06615807029037606,-,0.132,0.016135211,35.6,1,-0.0562,0.359
EMILIN3,3.3685e-9,elastin microfibril interfacer 3,++,--++,+-,0.06762595970811046,0.956421867927515,+,0.135,0.045639419,36.4,1,-0.0562,0.359
IGSF6,1.5616e-9,immunoglobulin superfamily member 6,--,++++,Filtered_Out,0.06961003665493387,0.7575996818466295,+,0.139,0.044139254,37.5,1,-0.0562,0.359
HSPA1A,8.134e-8,heat shock protein family A (Hsp70) member 1A,--,+---,-+,0.9803281332507294,0.07102234134064744,-,0.142,0.074291107,38.2,1,-0.0562,0.359
BEND4,1.2982e-7,BEN domain containing 4,-+,-+--,NA,0.5820309853669385,0.07190167116006733,-,0.144,0.003839183,38.7,1,-0.0562,0.359
PMFBP1,3.6451e-7,polyamine modulated factor 1 binding protein 1,+-,+--+,Filtered_Out,0.9457316599548373,0.07341504029907406,-,0.147,0.09543819605805057,39.5,1,-0.0562,0.359
HIST1H2BN,6.9e-17,NA,--,--++,Filtered_Out,0.07621954407077619,0.45931707883907935,+,0.152,0.005129735,41,1,-0.0562,0.359
PCDH9,3.5314e-10,protocadherin 9,--,++--,++,0.0788600807518207,0.15680570309938707,+,0.158,0.03246236,42.4,1,-0.0562,0.359
HIST1H3J,1.093e-14,NA,--,NA,Filtered_Out,0.9205823462842238,0.07941765371577626,-,0.159,0.15883530743155252,42.7,1,-0.0562,0.359
PROX2,7.5512e-10,prospero homeobox 2,--,Missing_P_Values,NA,0.9178062429517316,0.08219375704826838,-,0.164,0.16438751409653676,44.2,1,-0.0562,0.359
ZSCAN9,8.2837e-13,zinc finger and SCAN domain containing 9,-+,+-++,Filtered_Out,0.08235024140946996,0.9420295263505043,+,0.165,0.077200373,44.3,1,-0.0562,0.359
CABP1,1.014e-8,calcium binding protein 1,++,--++,+-,0.08283444873617175,0.842923005902868,+,0.166,0.031571787,44.6,1,-0.0562,0.359
SGIP1,1.6751e-9,SH3GL interacting endocytic adaptor 1,--,----,+-,0.9695950144854995,0.08492214352705844,-,0.17,0.037415407,45.7,1,-0.0562,0.359
FADS2,1.9429e-8,fatty acid desaturase 2,+-,+---,--,0.8918362674424856,0.08645543664509944,-,0.173,0.098074813,46.5,1,-0.0562,0.359
DENND1B,1.4541e-8,DENN domain containing 1B,++,+---,-+,0.7758381551079175,0.09299014644797819,-,0.186,0.097467592,50,1,-0.0562,0.359
FAM120A,3.6663e-8,family with sequence similarity 120A,--,--+-,++,0.09440572667026961,0.13205953474019522,+,0.189,0.037996298,50.8,1,-0.0562,0.359
ZKSCAN4,7.5101e-14,zinc finger with KRAB and SCAN domains 4,--,+-++,-+,0.095934499670742,0.6190726727098864,+,0.192,0.019839794,51.6,1,-0.0562,0.359
RBMS3,7.3116e-7,RNA binding motif single stranded interacting protein 3,--,----,Filtered_Out,0.9574235449543641,0.09878259641068267,-,0.198,0.06172529,53.1,1,-0.0562,0.359
ASTN2,2.1867e-11,astrotactin 2,+-,+-++,++,0.09933972952231847,0.7845467398445497,+,0.199,0.059048783,53.4,1,-0.0562,0.359
PHF2,2.3153e-6,PHD finger protein 2,--,+-++,+-,0.09949897032321217,0.3516844646446927,+,0.199,0.014930993,53.5,1,-0.0562,0.359
PLCL1,7.7924e-7,phospholipase C like 1 (inactive),--,++--,--,0.3828047268019264,0.09961433013316437,-,0.199,0.019769308,53.6,1,-0.0562,0.359
HIST1H2BL,3.5412e-12,NA,+-,+++-,NA,0.10071806146913023,0.7747740853672549,+,0.201,0.05860949,54.2,1,-0.0562,0.359
DLST,8.8708e-10,dihydrolipoamide S-succinyltransferase,++,+---,NA,0.10531920623339752,0.8014964727573266,+,0.211,0.07645849915039334,56.7,1,-0.0562,0.359
SLC4A9,2.6577e-6,solute carrier family 4 member 9,--,+--+,Filtered_Out,0.5681627023230027,0.10675961046919706,-,0.214,0.06535725101593545,57.4,1,-0.0562,0.359
IQCJ-SCHIP1,1.3667e-7,IQCJ-SCHIP1 readthrough,-+,--+-,NA,0.6682556856879319,0.1075681440040212,-,0.215,0.058049956,57.9,1,-0.0562,0.359
ERBB4,1.2937e-13,erb-b2 receptor tyrosine kinase 4,-+,----,-+,0.9202547884073762,0.10849348986355913,-,0.217,0.04356264,58.4,1,-0.0562,0.359
TOPAZ1,3.5999e-7,testis and ovary specific PAZ domain containing 1,-+,++-+,NA,0.10891717142463313,0.9277285854276291,+,0.218,0.101384327,58.6,1,-0.0562,0.359
CDH22,1.8821e-7,cadherin 22,++,--++,+-,0.11459791475738551,0.2094885167185134,+,0.229,0.012128409,61.7,1,-0.0562,0.359
BTN1A1,7.3965e-9,butyrophilin subfamily 1 member A1,+-,NA,Filtered_Out,0.8846776529918681,0.11532234700813195,-,0.231,0.2306446940162639,62,1,-0.0562,0.359
PRR16,1.185e-6,proline rich 16,++,+---,Filtered_Out,0.11847694962558877,0.5400969158659344,+,0.237,0.05698053103305234,63.7,1,-0.0562,0.359
PCNP,2.3346e-7,PEST proteolytic signal containing nuclear protein,-+,-+-+,--,0.8618904361618404,0.12100985824348146,-,0.242,0.041608989,65.1,1,-0.0562,0.359
B3GALTL,5.6953e-12,NA,NA,NA,NA,0.9426950018760105,0.12255474686188218,-,0.245,0.229519101,65.9,1,-0.0562,0.359
KLC1,2.4595e-10,kinesin light chain 1,++,+-+-,-+,0.12293839605550336,0.8956682962886658,+,0.246,0.07765263367967024,66.1,1,-0.0562,0.359
KIAA1143,4.9967e-7,KIAA1143,--,+++-,-+,0.12306623545694718,0.3386155040745375,+,0.246,0.044607779,66.2,1,-0.0562,0.359
MEF2C,1.5763e-12,myocyte enhancer factor 2C,++,-++-,+-,0.12703935721165202,0.89610864292374115,+,0.254,0.082265069,68.3,1,-0.0562,0.359
OR12D3,1.202e-9,olfactory receptor family 12 subfamily D member 3,-+,NA,Filtered_Out,0.12921023072006715,0.8707897692799329,+,0.258,0.2584204614401343,69.5,1,-0.0562,0.359
LRFN5,2.0372e-12,leucine rich repeat and fibronectin type III domain containing 5,++,----,+-,0.45503040241723164,0.1293803595096775,-,0.259,0.070474956,69.6,1,-0.0562,0.359
KYNU,2.379e-6,kynureninase,+-,++++,Filtered_Out,0.1311868469078546,0.6739281721097948,+,0.262,0.067972359,70.6,1,-0.0562,0.359
ANKS1B,1.5029e-6,ankyrin repeat and sterile alpha motif domain containing 1B,-+,----,-+,0.7654488639279344,0.13134871760567024,-,0.263,0.119262365,70.7,1,-0.0562,0.359
HIST1H2AL,3.4904e-11,NA,++,NA,NA,0.13425253966300696,0.865747460336993,+,0.269,0.2685050793260139,72.2,1,-0.0562,0.359
FH,1.4717e-6,fumarate hydratase,++,+++-,+-,0.13458979593994919,0.8768579667172403,+,0.269,0.101872141,72.4,1,-0.0562,0.359
FAM120AOS,2.4238e-6,family with sequence similarity 120A opposite strand,++,+++-,NA,0.13689242658481313,0.7286539296331874,+,0.274,0.083520232,73.6,1,-0.0562,0.359
RPS6KL1,1.0121e-7,ribosomal protein S6 kinase like 1,++,--++,--,0.2729714518878693,0.13837347957774893,-,0.277,0.008210583,74.4,1,-0.0562,0.359
ZNF660,2.4714e-10,zinc finger protein 660,+-,----,Filtered_Out,0.915485252523237,0.14042538747791625,-,0.281,0.128692417,75.5,1,-0.0562,0.359
VRK2,9.9697e-9,VRK serine/threonine kinase 2,--,++-+,-+,0.2791093653348262,0.14669289661356352,-,0.293,0.034989513,78.9,1,-0.0562,0.359
FANCL,4.5809e-7,FA complementation group L,--,++--,-+,0.9231908136660625,0.14715199433730933,-,0.294,0.105504612,79.2,1,-0.0562,0.359
ASCC3,8.9097e-8,activating signal cointegrator 1 complex subunit 3,+-,+---,++,0.14880388418397025,0.14850440730374068,-,0.297,0.032353184,79.9,1,-0.0562,0.359
ZNF184,3.3378e-8,zinc finger protein 184,++,--+-,+-,0.2905364666833026,0.1496618985018609,-,0.299,0.016954203,80.5,1,-0.0562,0.359
RAB3B,1.6111e-6,"RAB3B, member RAS oncogene family",--,+--+,+-,0.95001457271337,0.15074902143195787,-,0.301,0.15635721,81.1,1,-0.0562,0.359
EP300,2.3037e-7,E1A binding protein p300,--,---+,+-,0.9554782279908343,0.15189550814720576,-,0.304,0.238945934,81.7,1,-0.0562,0.359
GINM1,2.537e-6,glycoprotein integral membrane 1,--,++--,-+,0.42005152427802966,0.1548694032491312,-,0.31,0.048364513,83.3,1,-0.0562,0.359
HSPE1-MOB4,2.2874e-7,HSPE1-MOB4 readthrough,++,NA,NA,0.15857725913752505,0.8414227408624749,+,0.317,0.3171545182750501,85.3,1,-0.0562,0.359
CHD6,1.3778e-10,chromodomain helicase DNA binding protein 6,--,++++,+-,0.16110546212142068,0.48539161347218457,+,0.322,0.01774485,86.7,1,-0.0562,0.359
MR1,6.2536e-8,"major histocompatibility complex, class I-related",++,++--,-+,0.16325829335027062,0.4026636807220978,+,0.327,0.079773764,87.8,1,-0.0562,0.359
MAP9,7.1456e-7,microtubule associated protein 9,++,-+--,++,0.1706504802739681,0.9185343262330372,+,0.341,0.132613256,91.8,1,-0.0562,0.359
DENND1A,1.5351e-14,DENN domain containing 1A,++,--++,+-,0.19061575109116954,0.17188950368580289,-,0.344,0.007451938,92.5,1,-0.0562,0.359
DCC,2.5652e-14,DCC netrin 1 receptor,++,----,Filtered_Out,0.7767502909172328,0.1722519150768703,-,0.345,0.088550193,92.7,1,-0.0562,0.359
FCF1,4.3278e-8,FCF1 rRNA-processing protein,--,++++,Filtered_Out,0.17265632334347694,0.5717712227532475,+,0.345,0.050312127,92.9,1,-0.0562,0.359
PSEN2,2.6771e-6,presenilin 2,++,+-++,+-,0.18063309745629502,0.8108263697109037,+,0.361,0.179651404,97.2,1,-0.0562,0.359
MIER1,2.6167e-6,MIER1 transcriptional regulator,--,++--,Filtered_Out,0.5958457102324345,0.1858515798982138,-,0.372,0.024035521,100,1,-0.0562,0.359
ZNF445,3.5346e-10,zinc finger protein 445,+-,+---,++,0.3938172177398292,0.18666588332826475,-,0.373,0.031563494,100,1,-0.0562,0.359
C1QTNF7,2.6076e-6,C1q and TNF related 7,-+,--+-,Filtered_Out,0.8300888287544733,0.18792162269289345,-,0.376,0.035265047,101,1,-0.0562,0.359
AP3B1,3.1457e-7,adaptor related protein complex 3 subunit beta 1,--,++-+,-+,0.34890107260675524,0.1895636385606852,-,0.379,0.028254588,102,1,-0.0562,0.359
CCS,2.3011e-6,copper chaperone for superoxide dismutase,+-,+-++,++,0.1899290526346021,0.8608003775477513,+,0.38,0.070191266,102,1,-0.0562,0.359
SORCS3,2.2733e-19,sortilin related VPS10 domain containing receptor 3,-+,++--,--,0.9599316514760037,0.1908503096490312,-,0.382,0.060374167,103,1,-0.0562,0.359
FAM172A,7.7452e-10,family with sequence similarity 172 member A,--,-++-,NA,0.9547676458165705,0.19172078811151502,-,0.383,0.2266093761804299,103,1,-0.0562,0.359
TENM2,2.767e-14,teneurin transmembrane protein 2,+-,--+-,+-,0.8137596674913647,0.1944592020536864,-,0.389,0.219467317,105,1,-0.0562,0.359
MYBPC3,1.3929e-6,myosin binding protein C3,-+,NA,++,0.19828822079083433,0.8658540340710942,+,0.397,0.140194476,107,1,-0.0562,0.359
ZSCAN16,6.6456e-13,zinc finger and SCAN domain containing 16,--,+-+-,Filtered_Out,0.8976337004897188,0.204838185070326,-,0.41,0.18027989568409913,110,1,-0.0562,0.359
LPIN3,1.0105e-6,lipin 3,+-,++++,Filtered_Out,0.20698940886052286,0.8734295125277751,+,0.414,0.170282089,111,1,-0.0562,0.359
STK19,7.0576e-7,serine/threonine kinase 19,+-,---+,--,0.9134930306698873,0.20866983565267072,-,0.417,0.065077223,112,1,-0.0562,0.359
PPID,2.4066e-6,peptidylprolyl isomerase D,-+,++++,--,0.2091451446918563,0.2878223282735767,+,0.418,0.022821348,113,1,-0.0562,0.359
PCDHA3,1.056e-7,protocadherin alpha 3,--,+++-,Filtered_Out,0.2122025996255332,0.6214930135634317,+,0.424,0.160689465,114,1,-0.0562,0.359
FNIP2,7.2185e-7,folliculin interacting protein 2,-+,-++-,NA,0.21265759646446444,0.8193236890198916,+,0.425,0.076117337,114,1,-0.0562,0.359
SF3B1,1.7831e-8,splicing factor 3b subunit 1,--,+---,-+,0.5078845477345494,0.21681511793507954,-,0.434,0.101866011,117,1,-0.0562,0.359
KMT2A,1.2822e-7,lysine methyltransferase 2A,--,----,+-,0.8744247837141886,0.2172080605460468,-,0.434,0.241883146,117,1,-0.0562,0.359
OTX2,8.9134e-7,orthodenticle homeobox 2,--,Missing_P_Values,Filtered_Out,0.7774519832458548,0.2225480167541451,-,0.445,0.4450960335082902,120,1,-0.0562,0.359
TAL1,5.7321e-7,"TAL bHLH transcription factor 1, erythroid differentiation factor",--,++++,Filtered_Out,0.2250844968786181,0.4743574469744884,+,0.45,0.089993282,121,1,-0.0562,0.359
PRR34,5.588e-8,PRR34 long non-coding RNA,--,++++,Filtered_Out,0.22671222480263245,0.5896339742549562,+,0.453,0.031395216,122,1,-0.0562,0.359
SLC30A9,2.6189e-7,solute carrier family 30 member 9,-+,+++-,+-,0.23398424016897001,0.9355066041824622,+,0.468,0.090189898,126,1,-0.0562,0.359
ANKHD1,2.0799e-6,ankyrin repeat and KH domain containing 1,--,+---,Filtered_Out,0.8685475027530487,0.23624264209521445,-,0.472,0.154516459,127,1,-0.0562,0.359
