gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
HARS,2.1021e-7,NA,++,+-++,+-,0.01217459413798377,0.7107374435395908,+,0.0243,0.0069317185113633535,6.55,1,-0.0729,0.234
MANEA,1.8836e-6,mannosidase endo-alpha,--,++--,-+,0.04607981398977677,0.012811909638942505,-,0.0256,7.71466e-4,6.89,1,-0.0729,0.234
SPRY2,8.2557e-7,sprouty RTK signaling antagonist 2,+-,----,++,0.8395105082540449,0.012948974472665655,-,0.0259,0.012800616,6.97,1,-0.0729,0.234
SOX5,3.7918e-9,SRY-box transcription factor 5,+-,----,Filtered_Out,0.9830174815545925,0.013878681013421301,-,0.0278,0.040092956,7.47,1,-0.0729,0.234
ZNF536,1.6243e-6,zinc finger protein 536,--,++-+,-+,0.6219628927071389,0.015007904234984062,-,0.03,0.012601684717793113,8.07,1,-0.0729,0.234
SEMA6D,4.0971e-9,semaphorin 6D,-+,+---,+-,0.30420624000313307,0.01561718015822358,-,0.0312,0.00427009,8.4,1,-0.0729,0.234
STAU1,1.335e-6,staufen double-stranded RNA binding protein 1,++,++++,+-,0.015751981735542864,0.7958160765786411,+,0.0315,0.004673783,8.47,1,-0.0729,0.234
INPP4B,3.7112e-7,inositol polyphosphate-4-phosphatase type II B,-+,----,-+,0.8678184861954743,0.016211966679838482,-,0.0324,0.05572147,8.72,1,-0.0729,0.234
USP3,2.4852e-6,ubiquitin specific peptidase 3,--,+---,-+,0.6416225397064516,0.01621725447212044,-,0.0324,0.012310163,8.72,1,-0.0729,0.234
ZNF501,5.3546e-7,zinc finger protein 501,--,+---,Filtered_Out,0.9933361931204925,0.016656284591838384,-,0.0333,0.064347101,8.96,1,-0.0729,0.234
OR2B2,2.7942e-12,olfactory receptor family 2 subfamily B member 2,++,NA,Filtered_Out,0.016804803053684415,0.9831951969463155,+,0.0336,0.03360960610736883,9.04,1,-0.0729,0.234
ZMAT2,2.4426e-6,zinc finger matrin-type 2,++,++++,--,0.01699786989942766,0.6842778288841337,+,0.034,0.024694837,9.14,1,-0.0729,0.234
C3orf84,2.5336e-7,chromosome 3 open reading frame 84,++,NA,NA,0.018326179304374246,0.9816738206956257,+,0.0367,0.03665235860874849,9.86,1,-0.0729,0.234
ASXL3,2.0589e-6,ASXL transcriptional regulator 3,--,--+-,+-,0.5333571835016201,0.01940039907850831,-,0.0388,0.002256491,10.4,1,-0.0729,0.234
CAMKK2,1.8833e-6,calcium/calmodulin dependent protein kinase kinase 2,++,-+++,+-,0.0194123065552052,0.5763183399978333,+,0.0388,0.013698221,10.4,1,-0.0729,0.234
OLFM4,1.6990999999999999e-12,olfactomedin 4,++,-++-,Filtered_Out,0.020104447866067764,0.9796952295232374,+,0.0402,0.04493066573233237,10.8,1,-0.0729,0.234
DENND1A,1.5351e-14,DENN domain containing 1A,++,--++,--,0.4153704062072748,0.021087257315289692,-,0.0422,0.007451938,11.3,1,-0.0729,0.234
HLA-DQB1,2.3306e-7,"major histocompatibility complex, class II, DQ beta 1",--,+---,NA,0.987601723051941,0.021242420914823625,-,0.0425,0.04883371533595394,11.4,1,-0.0729,0.234
BAD,1.3523e-6,BCL2 associated agonist of cell death,-+,++++,--,0.022399552443592128,0.2930935043800385,+,0.0448,0.001132037,12.1,1,-0.0729,0.234
HS6ST3,1.6614e-8,heparan sulfate 6-O-sulfotransferase 3,++,-++-,--,0.1415173258498407,0.022581626229061184,-,0.0452,4.72472e-4,12.1,1,-0.0729,0.234
MYRF,1.6847e-8,myelin regulatory factor,--,++-+,-+,0.04324003797715691,0.023365821183357206,-,0.0467,0.006945037,12.6,1,-0.0729,0.234
PRSS16,6.4148e-9,serine protease 16,++,Missing_P_Values,Filtered_Out,0.024250990784289425,0.9757490092157105,+,0.0485,0.04850198156857885,13,1,-0.0729,0.234
POGZ,3.1579e-7,pogo transposable element derived with ZNF domain,--,+---,-+,0.9781213162581492,0.02555042026490602,-,0.0511,0.045154207,13.7,1,-0.0729,0.234
ZNF165,1.9547e-12,zinc finger protein 165,-+,+-++,Filtered_Out,0.026330822139295676,0.9247169779178395,+,0.0527,0.058737725,14.2,1,-0.0729,0.234
HIST1H2BF,3.5839e-8,NA,-+,++++,Filtered_Out,0.02766848335079228,0.6093165944082028,+,0.0553,0.01036763,14.9,1,-0.0729,0.234
TRAF3,3.1737e-7,TNF receptor associated factor 3,++,--+-,+-,0.7782024519366407,0.027733780750396526,-,0.0555,0.011555865,14.9,1,-0.0729,0.234
ASCC3,8.9097e-8,activating signal cointegrator 1 complex subunit 3,+-,+---,-+,0.7280572732057773,0.02901831288504452,-,0.058,0.043448221,15.6,1,-0.0729,0.234
PLA2R1,3.9805e-7,phospholipase A2 receptor 1,--,+-+-,Filtered_Out,0.9022519351753412,0.030325341996904866,-,0.0607,0.001639741,16.3,1,-0.0729,0.234
TAOK3,1.4896e-8,TAO kinase 3,--,----,-+,0.9785152298404043,0.030968770123334616,-,0.0619,0.027363222,16.7,1,-0.0729,0.234
TMX2,1.4874e-7,thioredoxin related transmembrane protein 2,++,++-+,NA,0.03237550450815867,0.9711594990726902,+,0.0648,0.035077353,17.4,1,-0.0729,0.234
ZKSCAN8,2.0086e-13,zinc finger with KRAB and SCAN domains 8,--,+---,Filtered_Out,0.9014160154620867,0.03311540382757467,-,0.0662,0.037615917,17.8,1,-0.0729,0.234
RFTN2,5.4058e-7,raftlin family member 2,--,++--,-+,0.81251623604449,0.03339340879631065,-,0.0668,0.03639445856167979,18,1,-0.0729,0.234
SERPING1,2.4511e-6,serpin family G member 1,++,-+++,--,0.0334475409031305,0.5634627937132838,+,0.0669,0.004084704530120423,18,1,-0.0729,0.234
TCF4,4.5521e-16,transcription factor 4,+-,--+-,++,0.20061601529123774,0.03480502953950321,-,0.0696,0.002236053,18.7,1,-0.0729,0.234
LST1,5.4242e-9,leukocyte specific transcript 1,--,++++,--,0.03680332749805148,0.17433544595299905,+,0.0736,0.012599797,19.8,1,-0.0729,0.234
BCHE,2.3883e-7,butyrylcholinesterase,--,++--,-+,0.3447447875763247,0.03730912532185775,-,0.0746,0.02442773794076012,20.1,1,-0.0729,0.234
FAM120A,3.6663e-8,family with sequence similarity 120A,--,--+-,+-,0.6808292600565135,0.039545222063752924,-,0.0791,0.037996298,21.3,1,-0.0729,0.234
ADCK3,1.4274e-8,NA,NA,NA,NA,0.04030359311054761,0.9596964068894525,+,0.0806,0.08060718622109522,21.7,1,-0.0729,0.234
TMEM42,4.8697e-7,transmembrane protein 42,++,++++,NA,0.04192088910171321,0.8674184503057997,+,0.0838,0.025265131,22.6,1,-0.0729,0.234
PAX6,1.6677e-9,paired box 6,++,+---,--,0.6712223341100464,0.042184543110033765,-,0.0844,0.052480524,22.7,1,-0.0729,0.234
ZNF184,3.3378e-8,zinc finger protein 184,++,--+-,+-,0.8276710101780208,0.0426782911389538,-,0.0854,0.016954203,23,1,-0.0729,0.234
RABEPK,1.5581e-6,Rab9 effector protein with kelch motifs,++,+-++,--,0.046171929187513144,0.391950556986416,+,0.0923,0.0728911488986559,24.8,1,-0.0729,0.234
BAZ2B,1.3215e-7,bromodomain adjacent to zinc finger domain 2B,--,+---,-+,0.9752991899969372,0.05156037253860194,-,0.103,0.09888873,27.7,1,-0.0729,0.234
BAG5,9.1836e-7,BAG cochaperone 5,-+,++--,--,0.8921362847156528,0.05227412445666125,-,0.105,0.018796161,28.1,1,-0.0729,0.234
CCS,2.3011e-6,copper chaperone for superoxide dismutase,+-,+-++,++,0.0524502275001737,0.9120293718082737,+,0.105,0.070191266,28.2,1,-0.0729,0.234
NOX4,1.1568e-6,NADPH oxidase 4,+-,+++-,Filtered_Out,0.053326751542735834,0.8023996166139631,+,0.107,0.036399682,28.7,1,-0.0729,0.234
ATP1A3,2.027e-6,ATPase Na+/K+ transporting subunit alpha 3,++,-+++,++,0.05385586757425663,0.9843631971398927,+,0.108,0.054018165,29,1,-0.0729,0.234
TMEM67,3.3829e-7,transmembrane protein 67,+-,+---,Filtered_Out,0.8757131138310417,0.06192540430559118,-,0.124,0.075254204,33.3,1,-0.0729,0.234
YLPM1,3.52e-10,YLP motif containing 1,--,---+,NA,0.9898007078741924,0.062331255994283324,-,0.125,0.130352745,33.5,1,-0.0729,0.234
SGIP1,1.6751e-9,SH3GL interacting endocytic adaptor 1,--,----,--,0.9915903126636874,0.06281464100719378,-,0.126,0.037415407,33.8,1,-0.0729,0.234
PLCL1,7.7924e-7,phospholipase C like 1 (inactive),--,++--,--,0.4010747913328708,0.0629939562011464,-,0.126,0.019769308,33.9,1,-0.0729,0.234
ZNF322,3.7203e-7,zinc finger protein 322,-+,++++,++,0.0630160658408562,0.9462499579050652,+,0.126,0.051821349,33.9,1,-0.0729,0.234
IGSF6,1.5616e-9,immunoglobulin superfamily member 6,--,++++,Filtered_Out,0.06961003665493387,0.7575996818466295,+,0.139,0.044139254,37.5,1,-0.0729,0.234
EXT1,1.2011e-6,exostosin glycosyltransferase 1,-+,--+-,++,0.0703432313946101,0.08427024537812312,+,0.141,0.012901779,37.8,1,-0.0729,0.234
BEND4,1.2982e-7,BEN domain containing 4,-+,-+--,NA,0.5820309853669385,0.07190167116006733,-,0.144,0.003839183,38.7,1,-0.0729,0.234
PMFBP1,3.6451e-7,polyamine modulated factor 1 binding protein 1,+-,+--+,Filtered_Out,0.9457316599548373,0.07341504029907406,-,0.147,0.09543819605805057,39.5,1,-0.0729,0.234
RERE,1.4299e-11,arginine-glutamic acid dipeptide repeats,++,--++,+-,0.07470106652470357,0.3707410535284889,+,0.149,0.00745309,40.2,1,-0.0729,0.234
HIST1H2BN,6.9e-17,NA,--,--++,Filtered_Out,0.07621954407077619,0.45931707883907935,+,0.152,0.005129735,41,1,-0.0729,0.234
NRD1,2.6643e-8,NA,NA,NA,NA,0.9712857391174181,0.07635478322870116,-,0.153,0.208049813,41.1,1,-0.0729,0.234
BTN2A1,6.6923e-12,butyrophilin subfamily 2 member A1,-+,+---,-+,0.8869717241195395,0.07863802326342752,-,0.157,0.008905346,42.3,1,-0.0729,0.234
HIST1H3J,1.093e-14,NA,--,NA,Filtered_Out,0.9205823462842238,0.07941765371577626,-,0.159,0.15883530743155252,42.7,1,-0.0729,0.234
PROX2,7.5512e-10,prospero homeobox 2,--,Missing_P_Values,NA,0.9178062429517316,0.08219375704826838,-,0.164,0.16438751409653676,44.2,1,-0.0729,0.234
ZSCAN9,8.2837e-13,zinc finger and SCAN domain containing 9,-+,+-++,Filtered_Out,0.08235024140946996,0.9420295263505043,+,0.165,0.077200373,44.3,1,-0.0729,0.234
PCDH9,3.5314e-10,protocadherin 9,--,++--,-+,0.6221137152598781,0.08479131255647047,-,0.17,0.077856086,45.6,1,-0.0729,0.234
DENND1B,1.4541e-8,DENN domain containing 1B,++,+---,+-,0.7953759913553472,0.08491771446559625,-,0.17,0.097467592,45.7,1,-0.0729,0.234
FANCL,4.5809e-7,FA complementation group L,--,++--,--,0.9436697562408021,0.08744039885613313,-,0.175,0.105504612,47,1,-0.0729,0.234
RBFOX1,6.0939e-17,RNA binding fox-1 homolog 1,++,-+++,+-,0.08783895921970265,0.5299358704525694,+,0.176,0.04557397,47.3,1,-0.0729,0.234
TCAIM,1.3974e-7,"T cell activation inhibitor, mitochondrial",-+,+---,--,0.9346018188637698,0.08959815782109537,-,0.179,0.059828325,48.2,1,-0.0729,0.234
MARK3,2.6768e-7,microtubule affinity regulating kinase 3,++,+---,++,0.38678388812768205,0.09029135684770544,-,0.181,0.050827598,48.6,1,-0.0729,0.234
ETFDH,1.4397e-6,electron transfer flavoprotein dehydrogenase,+-,+---,+-,0.1329200815626126,0.09296833979754512,-,0.186,0.007798596,50,1,-0.0729,0.234
ZDHHC21,7.4997e-9,zinc finger DHHC-type palmitoyltransferase 21,++,----,-+,0.7348573845569459,0.09809753154013122,-,0.196,0.016135211,52.8,1,-0.0729,0.234
RBMS3,7.3116e-7,RNA binding motif single stranded interacting protein 3,--,----,Filtered_Out,0.9574235449543641,0.09878259641068267,-,0.198,0.06172529,53.1,1,-0.0729,0.234
HIST1H2BL,3.5412e-12,NA,+-,+++-,NA,0.10071806146913023,0.7747740853672549,+,0.201,0.05860949,54.2,1,-0.0729,0.234
KMT2A,1.2822e-7,lysine methyltransferase 2A,--,----,+-,0.1009361093801244,0.2896670253944336,+,0.202,0.002699813,54.3,1,-0.0729,0.234
CABP1,1.014e-8,calcium binding protein 1,++,--++,+-,0.10165744566497437,0.8969795020378171,+,0.203,0.031571787,54.7,1,-0.0729,0.234
ZHX3,2.344e-7,zinc fingers and homeoboxes 3,++,----,-+,0.8502279135963031,0.10257363644526753,-,0.205,0.017922949,55.2,1,-0.0729,0.234
DLST,8.8708e-10,dihydrolipoamide S-succinyltransferase,++,+---,NA,0.10531920623339752,0.8014964727573266,+,0.211,0.07645849915039334,56.7,1,-0.0729,0.234
ZFHX4,5.2705e-9,zinc finger homeobox 4,--,+---,++,0.837813315977896,0.1055659179244791,-,0.211,0.107804599,56.8,1,-0.0729,0.234
SLC4A9,2.6577e-6,solute carrier family 4 member 9,--,+--+,Filtered_Out,0.5681627023230027,0.10675961046919706,-,0.214,0.06535725101593545,57.4,1,-0.0729,0.234
TENM2,2.767e-14,teneurin transmembrane protein 2,+-,--+-,+-,0.9731258997919321,0.10721440102053231,-,0.214,0.102256648,57.7,1,-0.0729,0.234
IQCJ-SCHIP1,1.3667e-7,IQCJ-SCHIP1 readthrough,-+,--+-,NA,0.6682556856879319,0.1075681440040212,-,0.215,0.058049956,57.9,1,-0.0729,0.234
TOPAZ1,3.5999e-7,testis and ovary specific PAZ domain containing 1,-+,++-+,NA,0.10891717142463313,0.9277285854276291,+,0.218,0.101384327,58.6,1,-0.0729,0.234
ZCCHC7,4.1883e-12,zinc finger CCHC-type containing 7,+-,--++,++,0.10956982941293048,0.8392246895899506,+,0.219,0.138466948,58.9,1,-0.0729,0.234
ZNF35,4.6635e-7,zinc finger protein 35,--,+---,--,0.9661223411825752,0.11185814375330554,-,0.224,0.170828674,60.2,1,-0.0729,0.234
BTN1A1,7.3965e-9,butyrophilin subfamily 1 member A1,+-,NA,Filtered_Out,0.8846776529918681,0.11532234700813195,-,0.231,0.2306446940162639,62,1,-0.0729,0.234
PRR16,1.185e-6,proline rich 16,++,+---,Filtered_Out,0.11847694962558877,0.5400969158659344,+,0.237,0.05698053103305234,63.7,1,-0.0729,0.234
RHOA,7.1031e-7,ras homolog family member A,-+,++-+,++,0.12021344402789981,0.9170989223662377,+,0.24,0.027552715,64.7,1,-0.0729,0.234
CTTNBP2,1.261e-7,cortactin binding protein 2,--,+---,++,0.420430316982549,0.12048574967210113,-,0.241,0.052893520764315326,64.8,1,-0.0729,0.234
HSPA1A,8.134e-8,heat shock protein family A (Hsp70) member 1A,--,+---,--,0.9718849057441419,0.12440098124603785,-,0.249,0.074291107,66.9,1,-0.0729,0.234
KIAA1143,4.9967e-7,KIAA1143,--,+++-,-+,0.2334171476744097,0.12567945216839285,-,0.251,0.025684644,67.6,1,-0.0729,0.234
SORBS3,4.4593e-8,sorbin and SH3 domain containing 3,+-,--++,+-,0.12606964260078263,0.7034799585560468,+,0.252,0.018096816,67.8,1,-0.0729,0.234
OR12D3,1.202e-9,olfactory receptor family 12 subfamily D member 3,-+,NA,Filtered_Out,0.12921023072006715,0.8707897692799329,+,0.258,0.2584204614401343,69.5,1,-0.0729,0.234
KYNU,2.379e-6,kynureninase,+-,++++,Filtered_Out,0.1311868469078546,0.6739281721097948,+,0.262,0.067972359,70.6,1,-0.0729,0.234
TRMT10C,1.0772e-7,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",-+,+++-,+-,0.1317298461088589,0.8384940778434341,+,0.263,0.017959925,70.9,1,-0.0729,0.234
CELF2,7.5152e-8,CUGBP Elav-like family member 2,++,----,+-,0.7243624317590549,0.13185639251598466,-,0.264,0.079597342,70.9,1,-0.0729,0.234
VRK2,9.9697e-9,VRK serine/threonine kinase 2,--,++-+,-+,0.17569349990848115,0.1325346071867145,-,0.265,0.027645506,71.3,1,-0.0729,0.234
HIST1H2AL,3.4904e-11,NA,++,NA,NA,0.13425253966300696,0.865747460336993,+,0.269,0.2685050793260139,72.2,1,-0.0729,0.234
CDK14,2.9335e-7,cyclin dependent kinase 14,++,-+++,+-,0.13574020507758625,0.8823816836583176,+,0.271,0.169556681,73,1,-0.0729,0.234
FAM120AOS,2.4238e-6,family with sequence similarity 120A opposite strand,++,+++-,NA,0.13689242658481313,0.7286539296331874,+,0.274,0.083520232,73.6,1,-0.0729,0.234
CHMP3,4.004e-7,charged multivesicular body protein 3,++,++++,--,0.13854688618329578,0.5079197763406753,+,0.277,0.059323219,74.5,1,-0.0729,0.234
RFWD2,7.0007e-9,NA,NA,NA,NA,0.13881454668739396,0.9597805132390322,+,0.278,0.259254213,74.7,1,-0.0729,0.234
ZNF660,2.4714e-10,zinc finger protein 660,+-,----,Filtered_Out,0.915485252523237,0.14042538747791625,-,0.281,0.128692417,75.5,1,-0.0729,0.234
GRIK5,2.0552e-7,glutamate ionotropic receptor kainate type subunit 5,++,--++,++,0.14493338284776572,0.5146114096939085,+,0.29,0.076827027,78,1,-0.0729,0.234
RTN1,1.7109e-8,reticulon 1,++,-+++,--,0.14854895791576478,0.47912971406845556,+,0.297,0.070051685,79.9,1,-0.0729,0.234
LRFN5,2.0372e-12,leucine rich repeat and fibronectin type III domain containing 5,++,----,++,0.2413506025227858,0.1533511591370048,-,0.307,0.070474956,82.5,1,-0.0729,0.234
MEF2C,1.5763e-12,myocyte enhancer factor 2C,++,-++-,+-,0.15775798323498808,0.7574969740093889,+,0.316,0.082265069,84.9,1,-0.0729,0.234
HSPE1-MOB4,2.2874e-7,HSPE1-MOB4 readthrough,++,NA,NA,0.15857725913752505,0.8414227408624749,+,0.317,0.3171545182750501,85.3,1,-0.0729,0.234
SF3B1,1.7831e-8,splicing factor 3b subunit 1,--,+---,++,0.16070416925332087,0.4438760052589017,+,0.321,0.034139419,86.5,1,-0.0729,0.234
EPHB2,1.0438e-6,EPH receptor B2,-+,-++-,+-,0.9163594469461677,0.16661691268231016,-,0.333,0.039052528,89.6,1,-0.0729,0.234
MAP9,7.1456e-7,microtubule associated protein 9,++,-+--,-+,0.5093838560240478,0.16816847255867876,-,0.336,0.010768352,90.5,1,-0.0729,0.234
PHF2,2.3153e-6,PHD finger protein 2,--,+-++,+-,0.17000710414483117,0.5314823805538197,+,0.34,0.043558052,91.5,1,-0.0729,0.234
DCC,2.5652e-14,DCC netrin 1 receptor,++,----,Filtered_Out,0.7767502909172328,0.1722519150768703,-,0.345,0.088550193,92.7,1,-0.0729,0.234
FCF1,4.3278e-8,FCF1 rRNA-processing protein,--,++++,Filtered_Out,0.17265632334347694,0.5717712227532475,+,0.345,0.050312127,92.9,1,-0.0729,0.234
MR1,6.2536e-8,"major histocompatibility complex, class I-related",++,++--,--,0.3846497716898989,0.17374651458367787,-,0.347,0.079773764,93.5,1,-0.0729,0.234
GPC5,1.3483e-7,glypican 5,+-,++--,++,0.6280623828438281,0.1737539677813957,-,0.348,0.026207921,93.5,1,-0.0729,0.234
ABT1,1.1641e-7,activator of basal transcription 1,++,+-++,++,0.17396174905967168,0.9658939457858137,+,0.348,0.185794692,93.6,1,-0.0729,0.234
GINM1,2.537e-6,glycoprotein integral membrane 1,--,++--,++,0.368111071871024,0.1743452930779237,-,0.349,0.050885112,93.8,1,-0.0729,0.234
ZNF445,3.5346e-10,zinc finger protein 445,+-,+---,++,0.5678683539404955,0.17594094605330562,-,0.352,0.031563494,94.7,1,-0.0729,0.234
CDH22,1.8821e-7,cadherin 22,++,--++,+-,0.176978667231733,0.3211373850337882,+,0.354,0.012128409,95.2,1,-0.0729,0.234
PSEN2,2.6771e-6,presenilin 2,++,+-++,+-,0.1779680055755754,0.8947949741043921,+,0.356,0.18857706,95.7,1,-0.0729,0.234
BTN3A2,3.9579e-13,butyrophilin subfamily 3 member A2,+-,+--+,--,0.9421285286881724,0.17886321236245692,-,0.358,0.20871422,96.2,1,-0.0729,0.234
MIER1,2.6167e-6,MIER1 transcriptional regulator,--,++--,Filtered_Out,0.5958457102324345,0.1858515798982138,-,0.372,0.024035521,100,1,-0.0729,0.234
FH,1.4717e-6,fumarate hydratase,++,+++-,-+,0.1859033195987655,0.8686022282627005,+,0.372,0.101872141,100,1,-0.0729,0.234
C1QTNF7,2.6076e-6,C1q and TNF related 7,-+,--+-,Filtered_Out,0.8300888287544733,0.18792162269289345,-,0.376,0.035265047,101,1,-0.0729,0.234
PPID,2.4066e-6,peptidylprolyl isomerase D,-+,++++,-+,0.18896871427538037,0.7429956762539671,+,0.378,0.079986113,102,1,-0.0729,0.234
CACNA1E,2.8558e-11,calcium voltage-gated channel subunit alpha1 E,--,-+--,+-,0.9282416022889917,0.19003077963205595,-,0.38,0.166588483,102,1,-0.0729,0.234
FAM172A,7.7452e-10,family with sequence similarity 172 member A,--,-++-,NA,0.9547676458165705,0.19172078811151502,-,0.383,0.2266093761804299,103,1,-0.0729,0.234
SLC30A9,2.6189e-7,solute carrier family 30 member 9,-+,+++-,+-,0.19196254273236021,0.8429945361300197,+,0.384,0.090189898,103,1,-0.0729,0.234
ANKS1B,1.5029e-6,ankyrin repeat and sterile alpha motif domain containing 1B,-+,----,-+,0.6534025541172298,0.19367846966401067,-,0.387,0.119262365,104,1,-0.0729,0.234
HARS2,1.3511e-6,"histidyl-tRNA synthetase 2, mitochondrial",++,+-+-,+-,0.1975753168365103,0.7352687820006767,+,0.395,0.052556152,106,1,-0.0729,0.234
FADS1,1.2518e-7,fatty acid desaturase 1,+-,+---,-+,0.5535091887251835,0.199334679291939,-,0.399,0.08903169,107,1,-0.0729,0.234
PTPRS,2.2969e-6,protein tyrosine phosphatase receptor type S,--,-+++,--,0.8379932700142763,0.2034157395622361,-,0.407,0.146154213,109,1,-0.0729,0.234
ZSCAN16,6.6456e-13,zinc finger and SCAN domain containing 16,--,+-+-,Filtered_Out,0.8976337004897188,0.204838185070326,-,0.41,0.18027989568409913,110,1,-0.0729,0.234
LPIN3,1.0105e-6,lipin 3,+-,++++,Filtered_Out,0.20698940886052286,0.8734295125277751,+,0.414,0.170282089,111,1,-0.0729,0.234
PCDHA3,1.056e-7,protocadherin alpha 3,--,+++-,Filtered_Out,0.2122025996255332,0.6214930135634317,+,0.424,0.160689465,114,1,-0.0729,0.234
FNIP2,7.2185e-7,folliculin interacting protein 2,-+,-++-,NA,0.21265759646446444,0.8193236890198916,+,0.425,0.076117337,114,1,-0.0729,0.234
TMEM161B,4.7697e-14,transmembrane protein 161B,++,+---,+-,0.8371918036197128,0.21279368075668448,-,0.426,0.022864065,114,1,-0.0729,0.234
MYBPC3,1.3929e-6,myosin binding protein C3,-+,NA,++,0.2171235588144761,0.8786582354536292,+,0.434,0.247887828,117,1,-0.0729,0.234
RPS6KL1,1.0121e-7,ribosomal protein S6 kinase like 1,++,--++,-+,0.22214471396317295,0.5970115076493747,+,0.444,0.008210583,120,1,-0.0729,0.234
OTX2,8.9134e-7,orthodenticle homeobox 2,--,Missing_P_Values,Filtered_Out,0.7774519832458548,0.2225480167541451,-,0.445,0.4450960335082902,120,1,-0.0729,0.234
PCNP,2.3346e-7,PEST proteolytic signal containing nuclear protein,-+,-+-+,-+,0.7674874721682247,0.22277630784132246,-,0.446,0.042241479,120,1,-0.0729,0.234
CSMD1,3.3077e-7,CUB and Sushi multiple domains 1,-+,--+-,+-,0.6762238911712055,0.22366465602353836,-,0.447,0.069863034,120,1,-0.0729,0.234
ZSCAN31,1.8159e-10,zinc finger and SCAN domain containing 31,--,--+-,++,0.22409663513085046,0.44245535690380966,+,0.448,0.077669288,121,1,-0.0729,0.234
TAL1,5.7321e-7,"TAL bHLH transcription factor 1, erythroid differentiation factor",--,++++,Filtered_Out,0.2250844968786181,0.4743574469744884,+,0.45,0.089993282,121,1,-0.0729,0.234
PRR34,5.588e-8,PRR34 long non-coding RNA,--,++++,Filtered_Out,0.22671222480263245,0.5896339742549562,+,0.453,0.031395216,122,1,-0.0729,0.234
B3GALTL,5.6953e-12,NA,NA,NA,NA,0.23524235198168075,0.7640592316817523,+,0.47,0.225683521,127,1,-0.0729,0.234
