gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
SGIP1,1.6751e-9,SH3GL interacting endocytic adaptor 1,--,----,--,0.9922007330374183,0.030339020092074724,-,0.0607,0.037415407,16.3,1,-0.0467,0.445
HLA-B,4.3342e-11,"major histocompatibility complex, class I, B",++,++++,++,0.03115170561739048,0.9967618776452277,+,0.0623,0.141990918,16.8,1,-0.0467,0.445
SEMA6D,4.0971e-9,semaphorin 6D,-+,----,+-,0.3104728443940985,0.031764801685627064,-,0.0635,0.017508427,17.1,1,-0.0467,0.445
BAG5,9.1836e-7,BAG cochaperone 5,-+,-+--,--,0.9101603702414491,0.032309684371741795,-,0.0646,0.018796161,17.4,1,-0.0467,0.445
SERPING1,2.4511e-6,serpin family G member 1,++,-+++,--,0.033427062647458476,0.5404396819203703,+,0.0669,0.004084704530120423,18,1,-0.0467,0.445
ZMAT2,2.4426e-6,zinc finger matrin-type 2,++,++++,--,0.03344948503775746,0.6837666066067619,+,0.0669,0.048300204,18,1,-0.0467,0.445
OLFM4,1.6990999999999999e-12,olfactomedin 4,++,+++-,Filtered_Out,0.03489678243026349,0.9932000732368752,+,0.0698,0.04493066573233237,18.8,1,-0.0467,0.445
KDM3A,1.7641e-9,lysine demethylase 3A,-+,+---,NA,0.8025168679965604,0.03493124252378015,-,0.0699,0.00748713,18.8,1,-0.0467,0.445
DENND1A,1.5351e-14,DENN domain containing 1A,++,--++,--,0.3762963226064969,0.03505737198021703,-,0.0701,0.007451938,18.9,1,-0.0467,0.445
RERE,1.4299e-11,arginine-glutamic acid dipeptide repeats,++,--++,+-,0.03655056808190001,0.5663868335048412,+,0.0731,0.00745309,19.7,1,-0.0467,0.445
POGZ,3.1579e-7,pogo transposable element derived with ZNF domain,--,--+-,-+,0.9721325207030456,0.03969193145145849,-,0.0794,0.045154207,21.4,1,-0.0467,0.445
ADCK3,1.4274e-8,NA,NA,NA,NA,0.04030359311054761,0.9596964068894525,+,0.0806,0.08060718622109522,21.7,1,-0.0467,0.445
ZKSCAN8,2.0086e-13,zinc finger with KRAB and SCAN domains 8,--,+---,Filtered_Out,0.9682200604615719,0.0424450943319936,-,0.0849,0.037615917,22.8,1,-0.0467,0.445
EXT1,1.2011e-6,exostosin glycosyltransferase 1,-+,--+-,++,0.16919025320133468,0.042618064841144034,-,0.0852,0.012901779,22.9,1,-0.0467,0.445
C16orf45,1.8617e-9,NA,++,-+++,-+,0.04787364478373725,0.9400410657866382,+,0.0957,0.010117937,25.8,1,-0.0467,0.445
ZNF184,3.3378e-8,zinc finger protein 184,++,--+-,+-,0.8655018816574513,0.04815941146058499,-,0.0963,0.031178017,25.9,1,-0.0467,0.445
RANGAP1,3.067e-8,Ran GTPase activating protein 1,++,++++,+-,0.04894697156254297,0.9793953497075832,+,0.0979,0.05282612,26.3,1,-0.0467,0.445
RFTN2,5.4058e-7,raftlin family member 2,--,++--,-+,0.8332823971653245,0.04935928565613564,-,0.0987,0.03639445856167979,26.6,1,-0.0467,0.445
ZC3H7B,2.9108e-8,zinc finger CCCH-type containing 7B,++,--++,++,0.05045600882883615,0.8941450366254629,+,0.101,0.00588712,27.1,1,-0.0467,0.445
CAMKK2,1.8833e-6,calcium/calmodulin dependent protein kinase kinase 2,++,-+++,+-,0.05102442962107013,0.584908039283179,+,0.102,0.013698221,27.5,1,-0.0467,0.445
ZHX3,2.344e-7,zinc fingers and homeoboxes 3,++,----,-+,0.8537247550773618,0.05464449014276162,-,0.109,0.017922949,29.4,1,-0.0467,0.445
ZNF501,5.3546e-7,zinc finger protein 501,--,--+-,Filtered_Out,0.9903468430401,0.055765655207834615,-,0.112,0.07360906815696355,30,1,-0.0467,0.445
ASXL3,2.0589e-6,ASXL transcriptional regulator 3,--,--+-,+-,0.2323454208122384,0.05666559426252924,-,0.113,0.002256491,30.5,1,-0.0467,0.445
ATP1A3,2.027e-6,ATPase Na+/K+ transporting subunit alpha 3,++,-+++,++,0.05763420230104121,0.9709426721094709,+,0.115,0.054018165,31,1,-0.0467,0.445
ZCCHC7,4.1883e-12,zinc finger CCHC-type containing 7,+-,+-++,++,0.06066949903837473,0.9263331489821445,+,0.121,0.138466948,32.6,1,-0.0467,0.445
MGAT4C,1.2237e-6,MGAT4 family member C,-+,+---,--,0.9049916380255373,0.06087985179920657,-,0.122,0.008288091,32.8,1,-0.0467,0.445
SCYL1,6.1112e-8,SCY1 like pseudokinase 1,++,++++,--,0.06144514028122126,0.7575299547947457,+,0.123,0.0466446950638083,33.1,1,-0.0467,0.445
SOX6,4.167e-7,SRY-box transcription factor 6,--,+-+-,Filtered_Out,0.9473243051726048,0.0614745538083672,-,0.123,0.068401631,33.1,1,-0.0467,0.445
PLCL1,7.7924e-7,phospholipase C like 1 (inactive),--,++--,--,0.5141050743853981,0.0685210216195521,-,0.137,0.019769308,36.9,1,-0.0467,0.445
MANEA,1.8836e-6,mannosidase endo-alpha,--,++--,-+,0.13649121198864061,0.07270252621714063,-,0.145,7.71466e-4,39.1,1,-0.0467,0.445
PQLC2L,7.0543e-9,NA,++,----,Filtered_Out,0.6804258802559999,0.07421120147794859,-,0.148,0.016788057,39.9,1,-0.0467,0.445
NRD1,2.6643e-8,NA,NA,NA,NA,0.9712857391174181,0.07635478322870116,-,0.153,0.208049813,41.1,1,-0.0467,0.445
ZNF35,4.6635e-7,zinc finger protein 35,--,--+-,--,0.9719180861409178,0.07773233438458416,-,0.155,0.170828674,41.8,1,-0.0467,0.445
PAX6,1.6677e-9,paired box 6,++,+---,--,0.6516424486179336,0.07910745188383309,-,0.158,0.052480524,42.6,1,-0.0467,0.445
HIST1H3J,1.093e-14,NA,--,NA,Filtered_Out,0.9205823462842238,0.07941765371577626,-,0.159,0.15883530743155252,42.7,1,-0.0467,0.445
HSPA1A,8.134e-8,heat shock protein family A (Hsp70) member 1A,--,----,--,0.9763311654660332,0.07992995461590464,-,0.16,0.074291107,43,1,-0.0467,0.445
ASCC3,8.9097e-8,activating signal cointegrator 1 complex subunit 3,+-,+---,-+,0.6857422196101257,0.08089827612289663,-,0.162,0.043448221,43.5,1,-0.0467,0.445
BCHE,2.3883e-7,butyrylcholinesterase,--,++--,-+,0.5351617390012177,0.08190007692195442,-,0.164,0.02442773794076012,44.1,1,-0.0467,0.445
PROX2,7.5512e-10,prospero homeobox 2,--,Missing_P_Values,NA,0.9178062429517316,0.08219375704826838,-,0.164,0.16438751409653676,44.2,1,-0.0467,0.445
ZDHHC21,7.4997e-9,zinc finger DHHC-type palmitoyltransferase 21,++,----,-+,0.7351937189192057,0.08257075013618892,-,0.165,0.016135211,44.4,1,-0.0467,0.445
TCF4,4.5521e-16,transcription factor 4,+-,----,++,0.19919328104697967,0.08451470086420176,-,0.169,0.002236053,45.5,1,-0.0467,0.445
CKB,1.7557e-8,creatine kinase B,++,+-++,--,0.0872109984958671,0.4893447924665486,+,0.174,0.05672512,46.9,1,-0.0467,0.445
BTN3A3,6.5955e-8,butyrophilin subfamily 3 member A3,++,++++,++,0.08845925756381154,0.9727535265729294,+,0.177,0.053471551,47.6,1,-0.0467,0.445
KMT2A,1.2822e-7,lysine methyltransferase 2A,--,--+-,+-,0.09072784064428435,0.4631320005438984,+,0.181,0.002699813,48.8,1,-0.0467,0.445
SGCZ,9.7578e-10,sarcoglycan zeta,-+,--++,Filtered_Out,0.0978673946707946,0.45366600229645365,+,0.196,0.003670155,52.7,1,-0.0467,0.445
ZFHX4,5.2705e-9,zinc finger homeobox 4,--,----,++,0.8588580731279404,0.10180709969386618,-,0.204,0.15056612339715708,54.8,1,-0.0467,0.445
USP3,2.4852e-6,ubiquitin specific peptidase 3,--,+---,-+,0.663569228166051,0.10355563230295979,-,0.207,0.046964754,55.7,1,-0.0467,0.445
ETFDH,1.4397e-6,electron transfer flavoprotein dehydrogenase,+-,+-+-,+-,0.10753701321144002,0.17937587306970257,+,0.215,0.007798596,57.9,1,-0.0467,0.445
KIAA1143,4.9967e-7,KIAA1143,--,++--,-+,0.6623166959954061,0.10833988985754478,-,0.217,0.025684644,58.3,1,-0.0467,0.445
ZNF660,2.4714e-10,zinc finger protein 660,+-,----,Filtered_Out,0.9192801425687914,0.11117052742859188,-,0.222,0.128692417,59.8,1,-0.0467,0.445
DLST,8.8708e-10,dihydrolipoamide S-succinyltransferase,++,--+-,NA,0.11521835220473416,0.7904129377338733,+,0.23,0.07645849915039334,62,1,-0.0467,0.445
BTN1A1,7.3965e-9,butyrophilin subfamily 1 member A1,+-,NA,Filtered_Out,0.8846776529918681,0.11532234700813195,-,0.231,0.2306446940162639,62,1,-0.0467,0.445
ZSCAN9,8.2837e-13,zinc finger and SCAN domain containing 9,-+,--++,Filtered_Out,0.1165644276550394,0.9128784029516211,+,0.233,0.077200373,62.7,1,-0.0467,0.445
CELF2,7.5152e-8,CUGBP Elav-like family member 2,++,----,+-,0.7271457876691396,0.1168906183170472,-,0.234,0.079597342,62.9,1,-0.0467,0.445
PRR16,1.185e-6,proline rich 16,++,----,Filtered_Out,0.12004210797100621,0.7403902257223672,+,0.24,0.05698053103305234,64.6,1,-0.0467,0.445
SORBS3,4.4593e-8,sorbin and SH3 domain containing 3,+-,--++,+-,0.12172052576121051,0.5570181009191248,+,0.243,0.018096816,65.5,1,-0.0467,0.445
INPP4B,3.7112e-7,inositol polyphosphate-4-phosphatase type II B,-+,--+-,-+,0.8222246388736509,0.12367503059132623,-,0.247,0.074851432,66.5,1,-0.0467,0.445
ZNF165,1.9547e-12,zinc finger protein 165,-+,--++,Filtered_Out,0.12421751959130174,0.4913065020254772,+,0.248,0.118807042,66.8,1,-0.0467,0.445
AREL1,3.0386e-8,apoptosis resistant E3 ubiquitin protein ligase 1,++,----,-+,0.4016294374187749,0.1246867256374336,-,0.249,0.072541244,67.1,1,-0.0467,0.445
OR12D3,1.202e-9,olfactory receptor family 12 subfamily D member 3,-+,NA,Filtered_Out,0.12921023072006715,0.8707897692799329,+,0.258,0.2584204614401343,69.5,1,-0.0467,0.445
TMEM106B,1.2176e-12,transmembrane protein 106B,--,++--,-+,0.36505090237167037,0.1292834368455583,-,0.259,0.053012686,69.6,1,-0.0467,0.445
TOPAZ1,3.5999e-7,testis and ovary specific PAZ domain containing 1,-+,++-+,NA,0.1298030491799725,0.9414927353645934,+,0.26,0.150142545,69.8,1,-0.0467,0.445
VRK2,9.9697e-9,VRK serine/threonine kinase 2,--,++-+,-+,0.35799379908306433,0.13069350664029802,-,0.261,0.027645506,70.3,1,-0.0467,0.445
GRIK5,2.0552e-7,glutamate ionotropic receptor kainate type subunit 5,++,--++,++,0.1330616824243854,0.689319733950761,+,0.266,0.079227715,71.6,1,-0.0467,0.445
EPHB2,1.0438e-6,EPH receptor B2,-+,-+--,+-,0.9289702394245289,0.13381835752695992,-,0.268,0.039052528,72,1,-0.0467,0.445
HIST1H2AL,3.4904e-11,NA,++,NA,NA,0.13425253966300696,0.865747460336993,+,0.269,0.2685050793260139,72.2,1,-0.0467,0.445
BAZ2B,1.3215e-7,bromodomain adjacent to zinc finger domain 2B,--,+-+-,-+,0.9267649016054818,0.134304132280873,-,0.269,0.11754122124125639,72.3,1,-0.0467,0.445
TMEM67,3.3829e-7,transmembrane protein 67,+-,+-+-,Filtered_Out,0.7392072270889442,0.13794479463387985,-,0.276,0.075254204,74.2,1,-0.0467,0.445
RFWD2,7.0007e-9,NA,NA,NA,NA,0.13881454668739396,0.9597805132390322,+,0.278,0.259254213,74.7,1,-0.0467,0.445
FANCL,4.5809e-7,FA complementation group L,--,++--,--,0.9559750761246488,0.14247454980465732,-,0.285,0.147064326,76.7,1,-0.0467,0.445
TMX2,1.4874e-7,thioredoxin related transmembrane protein 2,++,++-+,NA,0.14355285053144315,0.9607255532748498,+,0.287,0.26067812,77.2,1,-0.0467,0.445
RHOA,7.1031e-7,ras homolog family member A,-+,-+++,++,0.14434278364840275,0.9089667610157887,+,0.289,0.027552715,77.7,1,-0.0467,0.445
TAOK3,1.4896e-8,TAO kinase 3,--,+-+-,-+,0.8789191448375576,0.14641226385428835,-,0.293,0.027363222,78.8,1,-0.0467,0.445
PMFBP1,3.6451e-7,polyamine modulated factor 1 binding protein 1,+-,+-++,Filtered_Out,0.5976468402367803,0.14673535757745074,-,0.293,0.09543819605805057,78.9,1,-0.0467,0.445
SF3B1,1.7831e-8,splicing factor 3b subunit 1,--,+-+-,++,0.14953959535691283,0.6471885966591927,+,0.299,0.034139419,80.5,1,-0.0467,0.445
TENM2,2.767e-14,teneurin transmembrane protein 2,+-,--+-,+-,0.9297870142869116,0.1526177727591788,-,0.305,0.102256648,82.1,1,-0.0467,0.445
DENND1B,1.4541e-8,DENN domain containing 1B,++,--+-,+-,0.8004282935858994,0.1544924627231976,-,0.309,0.097467592,83.1,1,-0.0467,0.445
FADS1,1.2518e-7,fatty acid desaturase 1,+-,+---,-+,0.5925223103696072,0.15489437419413782,-,0.31,0.071401741,83.3,1,-0.0467,0.445
TRMT10C,1.0772e-7,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",-+,++--,+-,0.15697663483640448,0.7894508273769377,+,0.314,0.017959925,84.5,1,-0.0467,0.445
HSPE1-MOB4,2.2874e-7,HSPE1-MOB4 readthrough,++,NA,NA,0.15857725913752505,0.8414227408624749,+,0.317,0.3171545182750501,85.3,1,-0.0467,0.445
TMEM42,4.8697e-7,transmembrane protein 42,++,++-+,NA,0.15867347531052534,0.7694565009860217,+,0.317,0.090333036,85.4,1,-0.0467,0.445
YLPM1,3.52e-10,YLP motif containing 1,--,--++,NA,0.8510963167881769,0.16084447694116735,-,0.322,0.130352745,86.5,1,-0.0467,0.445
LIN28B,6.5708e-10,lin-28 homolog B,++,--+-,Filtered_Out,0.5951789795142328,0.16354341431665706,-,0.327,0.060373658,88,1,-0.0467,0.445
PPID,2.4066e-6,peptidylprolyl isomerase D,-+,++++,-+,0.1663605272245603,0.7397268311463849,+,0.333,0.079986113,89.5,1,-0.0467,0.445
BTN3A2,3.9579e-13,butyrophilin subfamily 3 member A2,+-,+--+,--,0.9900733997119198,0.16995681831840403,-,0.34,0.31155610351468865,91.4,1,-0.0467,0.445
SDK1,9.1946e-9,sidekick cell adhesion molecule 1,-+,--++,Filtered_Out,0.8159354631678117,0.17195823650845227,-,0.344,0.086095119,92.5,1,-0.0467,0.445
IQCJ-SCHIP1,1.3667e-7,IQCJ-SCHIP1 readthrough,-+,--+-,NA,0.8914309444240252,0.17224548289261166,-,0.344,0.134107215,92.7,1,-0.0467,0.445
LST1,5.4242e-9,leukocyte specific transcript 1,--,++++,--,0.31945988280978777,0.17404942920026148,-,0.348,0.162355657,93.6,1,-0.0467,0.445
PHF2,2.3153e-6,PHD finger protein 2,--,--++,+-,0.1765887082715668,0.4941083170892907,+,0.353,0.043558052,95,1,-0.0467,0.445
PTPRS,2.2969e-6,protein tyrosine phosphatase receptor type S,--,-+++,--,0.9196423509352769,0.1779748329967963,-,0.356,0.146154213,95.8,1,-0.0467,0.445
ZDHHC5,3.4657e-8,zinc finger DHHC-type palmitoyltransferase 5,++,----,+-,0.6150990054252732,0.18161221606990724,-,0.363,0.142066444,97.7,1,-0.0467,0.445
NOX4,1.1568e-6,NADPH oxidase 4,+-,+++-,Filtered_Out,0.1837659748688737,0.7796064552815067,+,0.368,0.036399682,98.9,1,-0.0467,0.445
MAP9,7.1456e-7,microtubule associated protein 9,++,++--,-+,0.4856476268849277,0.18394128493546197,-,0.368,0.010768352,99,1,-0.0467,0.445
CTTNBP2,1.261e-7,cortactin binding protein 2,--,+---,++,0.43050134504181825,0.18603145998723342,-,0.372,0.052893520764315326,100,1,-0.0467,0.445
UBE2M,8.888e-7,ubiquitin conjugating enzyme E2 M,++,--++,+-,0.1929307921405448,0.6265855235498017,+,0.386,0.064289241,104,1,-0.0467,0.445
BAD,1.3523e-6,BCL2 associated agonist of cell death,-+,++-+,--,0.6346799483465791,0.1977592355481434,-,0.396,0.091804798,106,1,-0.0467,0.445
LRFN5,2.0372e-12,leucine rich repeat and fibronectin type III domain containing 5,++,--+-,++,0.2394759746846032,0.20230706895462114,-,0.405,0.070474956,109,1,-0.0467,0.445
CHD6,1.3778e-10,chromodomain helicase DNA binding protein 6,--,++++,++,0.2090025070824891,0.6169505992563149,+,0.418,0.206579592,112,1,-0.0467,0.445
RBFOX1,6.0939e-17,RNA binding fox-1 homolog 1,++,-+++,+-,0.21034164292121704,0.47280761871714044,+,0.421,0.04557397,113,1,-0.0467,0.445
MED19,1.7536e-7,mediator complex subunit 19,++,+-++,-+,0.2143999501623982,0.9308562271784778,+,0.429,0.150724143,115,1,-0.0467,0.445
SLC30A9,2.6189e-7,solute carrier family 30 member 9,-+,++--,+-,0.21509141998642295,0.8084582805525666,+,0.43,0.090189898,116,1,-0.0467,0.445
MYBPC3,1.3929e-6,myosin binding protein C3,-+,NA,++,0.2171235588144761,0.8786582354536292,+,0.434,0.247887828,117,1,-0.0467,0.445
ZSCAN16,6.6456e-13,zinc finger and SCAN domain containing 16,--,+-+-,Filtered_Out,0.8345506949274809,0.2189410586835133,-,0.438,0.18027989568409913,118,1,-0.0467,0.445
PCDHA2,4.5699e-8,protocadherin alpha 2,--,---+,Filtered_Out,0.7121612644505063,0.21900531173712567,-,0.438,0.063020627,118,1,-0.0467,0.445
OTX2,8.9134e-7,orthodenticle homeobox 2,--,Missing_P_Values,Filtered_Out,0.7774519832458548,0.2225480167541451,-,0.445,0.4450960335082902,120,1,-0.0467,0.445
PSEN2,2.6771e-6,presenilin 2,++,+-++,+-,0.22296287593088432,0.8771709903170175,+,0.446,0.18857706,120,1,-0.0467,0.445
C1QTNF7,2.6076e-6,C1q and TNF related 7,-+,--+-,Filtered_Out,0.7854938759484684,0.2237230704208423,-,0.447,0.035265047,120,1,-0.0467,0.445
PCDHA3,1.056e-7,protocadherin alpha 3,--,+++-,Filtered_Out,0.22532406737371596,0.6167918922068588,+,0.451,0.09105193,121,1,-0.0467,0.445
ASTN2,2.1867e-11,astrotactin 2,+-,---+,-+,0.7589130049979589,0.22840135569283973,-,0.457,0.128187473,123,1,-0.0467,0.445
MR1,6.2536e-8,"major histocompatibility complex, class I-related",++,++--,--,0.23012634092268572,0.237065273463374,+,0.46,0.074107196,124,1,-0.0467,0.445
RTN1,1.7109e-8,reticulon 1,++,++-+,--,0.23052259780191292,0.4589359227346119,+,0.461,0.070051685,124,1,-0.0467,0.445
B3GALTL,5.6953e-12,NA,NA,NA,NA,0.23524235198168075,0.7640592316817523,+,0.47,0.225683521,127,1,-0.0467,0.445
HIST1H2BO,9.6505e-8,NA,--,NA,Filtered_Out,0.7621150511666922,0.2378849488333078,-,0.476,0.4757698976666156,128,1,-0.0467,0.445
CDH22,1.8821e-7,cadherin 22,++,+-++,+-,0.24030581749292743,0.5349399767929176,+,0.481,0.050854052,129,1,-0.0467,0.445
SLC17A3,1.6689e-7,solute carrier family 17 member 3,--,NA,Filtered_Out,0.759473791351245,0.240526208648755,-,0.481,0.48105241729751,129,1,-0.0467,0.445
ANKS1B,1.5029e-6,ankyrin repeat and sterile alpha motif domain containing 1B,-+,--+-,-+,0.5926466983352099,0.24268173804811152,-,0.485,0.119262365,131,1,-0.0467,0.445
MEF2C,1.5763e-12,myocyte enhancer factor 2C,++,+++-,+-,0.24455553725867274,0.7963842969256076,+,0.489,0.124983684,132,1,-0.0467,0.445
SCAI,1.1937e-7,suppressor of cancer cell invasion,-+,-+--,NA,0.6309397604491785,0.24569898321450592,-,0.491,0.043465103,132,1,-0.0467,0.445
LTBP3,8.1362e-7,latent transforming growth factor beta binding protein 3,--,--++,+-,0.2459692038627528,0.3996422077291364,+,0.492,0.085021723,132,1,-0.0467,0.445
ESR2,2.6731e-9,estrogen receptor 2,+-,+++-,Filtered_Out,0.24632466929393518,0.7076147656079507,+,0.493,0.058910126,133,1,-0.0467,0.445
TCAIM,1.3974e-7,"T cell activation inhibitor, mitochondrial",-+,--+-,--,0.8901598897809787,0.24663131750333867,-,0.493,0.165598034,133,1,-0.0467,0.445
MICB,2.6156e-7,MHC class I polypeptide-related sequence B,--,++++,Filtered_Out,0.24686921574886098,0.9475920402264713,+,0.494,0.376207711,133,1,-0.0467,0.445
CRB1,2.4995e-7,crumbs cell polarity complex component 1,+-,+---,++,0.2470417727000601,0.5749355147492585,+,0.494,0.14114897,133,1,-0.0467,0.445
GINM1,2.537e-6,glycoprotein integral membrane 1,--,+++-,++,0.25001365090688993,0.4299459603989131,+,0.5,0.050885112,135,1,-0.0467,0.445
CHMP3,4.004e-7,charged multivesicular body protein 3,++,++++,--,0.2508178090390508,0.508704674231427,+,0.502,0.140771348,135,1,-0.0467,0.445
HIST1H4L,6.1718e-11,NA,-+,NA,Filtered_Out,0.2511237809368194,0.7488762190631806,+,0.502,0.5022475618736388,135,1,-0.0467,0.445
RABEPK,1.5581e-6,Rab9 effector protein with kelch motifs,++,--++,--,0.25444610229787773,0.31011851265961893,+,0.509,0.0728911488986559,137,1,-0.0467,0.445
HIST1H2BF,3.5839e-8,NA,-+,++++,Filtered_Out,0.25754487264475473,0.6030039337012765,+,0.515,0.096826361,139,1,-0.0467,0.445
TMEM161B,4.7697e-14,transmembrane protein 161B,++,+---,+-,0.7636013003811547,0.2609238074332986,-,0.522,0.022864065,140,1,-0.0467,0.445
KLC1,2.4595e-10,kinesin light chain 1,++,+---,--,0.2630491666346619,0.2638915230176354,+,0.526,0.07765263367967024,142,1,-0.0467,0.445
CDK14,2.9335e-7,cyclin dependent kinase 14,++,++-+,+-,0.2690368486616271,0.8168823315279462,+,0.538,0.182284082,145,1,-0.0467,0.445
ZKSCAN3,1.1575e-8,zinc finger with KRAB and SCAN domains 3,+-,+-++,Filtered_Out,0.27095150794966705,0.8048085561391876,+,0.542,0.109693971,146,1,-0.0467,0.445
PSORS1C1,1.7445e-8,psoriasis susceptibility 1 candidate 1,+-,Missing_P_Values,Filtered_Out,0.7225913698914113,0.27740863010858874,-,0.555,0.5548172602171775,149,1,-0.0467,0.445
ZSCAN31,1.8159e-10,zinc finger and SCAN domain containing 31,--,+---,++,0.2782571630389201,0.44054647963989313,+,0.557,0.077669288,150,1,-0.0467,0.445
APOPT1,9.2647e-9,NA,+-,+-++,NA,0.8655086309108329,0.28435828440560346,-,0.569,0.21492512868701327,153,1,-0.0467,0.445
C11orf31,5.1084e-7,NA,NA,NA,NA,0.7732981583607033,0.28585702219412223,-,0.572,0.146655993,154,1,-0.0467,0.445
CACNA1E,2.8558e-11,calcium voltage-gated channel subunit alpha1 E,--,-+--,+-,0.8971650343357933,0.2869734029146186,-,0.574,0.166588483,154,1,-0.0467,0.445
HARS2,1.3511e-6,"histidyl-tRNA synthetase 2, mitochondrial",++,+---,+-,0.2874695867149076,0.6455107682805676,+,0.575,0.088221866,155,1,-0.0467,0.445
TCTEX1D1,6.7014e-8,Tctex1 domain containing 1,++,--+-,Filtered_Out,0.882126667084068,0.28854821258263774,-,0.577,0.242709346,155,1,-0.0467,0.445
