gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
IGSF6,1.5616e-9,immunoglobulin superfamily member 6,-+,++++,Filtered_Out,0.04677411984771231,0.9511592524418018,+,0.0935,0.044139254,25.2,1,0.00398,0.948
ZMAT2,2.4426e-6,zinc finger matrin-type 2,--,++++,--,0.048450591531116784,0.549894741607654,+,0.0969,0.024694837,26.1,1,0.00398,0.948
ZNF638,1.8282e-7,zinc finger protein 638,+-,+++-,NA,0.7887442339433203,0.049733324834601675,-,0.0995,0.001959458,26.8,1,0.00398,0.948
DENND1A,1.5351e-14,DENN domain containing 1A,-+,--++,--,0.7373202044089096,0.04975641290717819,-,0.0995,0.023716386,26.8,1,0.00398,0.948
C7orf72,8.2601e-7,NA,NA,NA,NA,0.9481396549203759,0.051860345079624115,-,0.104,0.10372069015924823,27.9,1,0.00398,0.948
ETFDH,1.4397e-6,electron transfer flavoprotein dehydrogenase,++,+++-,+-,0.051963222412751996,0.42714395775287034,+,0.104,0.007798596,28,1,0.00398,0.948
KMT2A,1.2822e-7,lysine methyltransferase 2A,++,--+-,+-,0.05236908798708003,0.6296038380491183,+,0.105,0.002699813,28.2,1,0.00398,0.948
TRAF3,3.1737e-7,TNF receptor associated factor 3,-+,---+,+-,0.8471610005198174,0.054356614000668615,-,0.109,0.070537547,29.2,1,0.00398,0.948
ZC3H7B,2.9108e-8,zinc finger CCCH-type containing 7B,-+,--++,++,0.05920939583332091,0.7284439871412021,+,0.118,0.002809492,31.9,1,0.00398,0.948
BTN2A1,6.6923e-12,butyrophilin subfamily 2 member A1,--,-+--,-+,0.9755041926841952,0.06012366355689263,-,0.12,0.008905346,32.3,1,0.00398,0.948
TMEM42,4.8697e-7,transmembrane protein 42,--,++-+,NA,0.061897921837239585,0.823794058870033,+,0.124,0.025265131,33.3,1,0.00398,0.948
STAU1,1.335e-6,staufen double-stranded RNA binding protein 1,+-,++++,+-,0.06334551304472981,0.7337566124535794,+,0.127,0.004673783,34.1,1,0.00398,0.948
CAMKK2,1.8833e-6,calcium/calmodulin dependent protein kinase kinase 2,+-,--++,+-,0.06441001134596164,0.4063409118508478,+,0.129,0.013698221,34.7,1,0.00398,0.948
ACTL8,6.0564e-7,actin like 8,--,NA,Filtered_Out,0.9334720453419412,0.06652795465805884,-,0.133,0.1330559093161177,35.8,1,0.00398,0.948
PCDHA3,1.056e-7,protocadherin alpha 3,++,++++,Filtered_Out,0.06668765633039292,0.7648049414843177,+,0.133,0.09105193,35.9,1,0.00398,0.948
MGAT4C,1.2237e-6,MGAT4 family member C,++,+---,--,0.5511942916653204,0.0722605289117334,-,0.145,0.002131326,38.9,1,0.00398,0.948
TCF4,4.5521e-16,transcription factor 4,++,---+,++,0.07233047309994763,0.7590268239547195,+,0.145,0.039427715,38.9,1,0.00398,0.948
SCYL1,6.1112e-8,SCY1 like pseudokinase 1,+-,++++,--,0.07268383381228988,0.5926820766520465,+,0.145,0.001734011,39.1,1,0.00398,0.948
ANKS1B,1.5029e-6,ankyrin repeat and sterile alpha motif domain containing 1B,++,--+-,-+,0.07589248948848618,0.43309136647399366,+,0.152,0.03551685141941831,40.8,1,0.00398,0.948
NRD1,2.6643e-8,NA,NA,NA,NA,0.9712857391174181,0.07635478322870116,-,0.153,0.208049813,41.1,1,0.00398,0.948
RABEPK,1.5581e-6,Rab9 effector protein with kelch motifs,--,-+++,--,0.5046068770871475,0.07702842897174669,-,0.154,0.083292603,41.4,1,0.00398,0.948
ERBB4,1.2937e-13,erb-b2 receptor tyrosine kinase 4,++,+-+-,++,0.07706422409688056,0.9844194931742722,+,0.154,0.13902238412839296,41.5,1,0.00398,0.948
ZNF536,1.6243e-6,zinc finger protein 536,--,-+--,-+,0.8737915505825521,0.08307411560357593,-,0.166,0.033369476,44.7,1,0.00398,0.948
HARS2,1.3511e-6,"histidyl-tRNA synthetase 2, mitochondrial",++,++-+,+-,0.08526777217154984,0.734845146349923,+,0.171,0.052556152,45.9,1,0.00398,0.948
HSPA1A,8.134e-8,heat shock protein family A (Hsp70) member 1A,--,-+--,--,0.9832226493173444,0.08666512984260787,-,0.173,0.092695021,46.6,1,0.00398,0.948
PQLC2L,7.0543e-9,NA,+-,-+--,Filtered_Out,0.7617611924202385,0.0880692420372491,-,0.176,0.016788057,47.4,1,0.00398,0.948
ZSCAN9,8.2837e-13,zinc finger and SCAN domain containing 9,++,-+++,Filtered_Out,0.09019190702108387,0.9706797746649813,+,0.18,0.16857646,48.5,1,0.00398,0.948
PCDHA7,2.2519e-6,protocadherin alpha 7,++,---+,NA,0.09159606494629202,0.8876970421430644,+,0.183,0.053543035311651846,49.3,1,0.00398,0.948
KYNU,2.379e-6,kynureninase,-+,-+++,Filtered_Out,0.09213078121383539,0.8755889546935628,+,0.184,0.067972359,49.6,1,0.00398,0.948
TYR,6.9688e-9,tyrosinase,-+,NA,Filtered_Out,0.09311391517678157,0.9068860848232184,+,0.186,0.18622783035356313,50.1,1,0.00398,0.948
ESR2,2.6731e-9,estrogen receptor 2,++,+++-,Filtered_Out,0.09336320463636523,0.8991390595310755,+,0.187,0.058910126,50.2,1,0.00398,0.948
CTNNA3,1.6889e-10,catenin alpha 3,--,-+--,Filtered_Out,0.7268083709483963,0.09400758306380697,-,0.188,0.064947203,50.6,1,0.00398,0.948
BAD,1.3523e-6,BCL2 associated agonist of cell death,--,++-+,--,0.0944045576935097,0.1302834529763551,+,0.189,0.001132037,50.8,1,0.00398,0.948
RAB27B,1.3862e-9,"RAB27B, member RAS oncogene family",++,+-++,Filtered_Out,0.09591685613245172,0.9697884649931272,+,0.192,0.146900342,51.6,1,0.00398,0.948
FAM172A,7.7452e-10,family with sequence similarity 172 member A,++,+-++,NA,0.09661074009500639,0.9622284913673262,+,0.193,0.094309045,52,1,0.00398,0.948
RFTN2,5.4058e-7,raftlin family member 2,--,++--,-+,0.7377957997552356,0.09936987748548842,-,0.199,0.039374167,53.5,1,0.00398,0.948
C1QTNF7,2.6076e-6,C1q and TNF related 7,--,--++,Filtered_Out,0.6841483957575861,0.09940141235167091,-,0.199,0.049122759809276224,53.5,1,0.00398,0.948
MARCH10,2.7587e-7,NA,+-,+++-,NA,0.7171993846747396,0.10013188879184982,-,0.2,0.05027855622847544,53.9,1,0.00398,0.948
OLFM4,1.6990999999999999e-12,olfactomedin 4,++,+-++,Filtered_Out,0.10266306582102797,0.9471841963045833,+,0.205,0.055471378,55.2,1,0.00398,0.948
ZKSCAN4,7.5101e-14,zinc finger with KRAB and SCAN domains 4,++,++++,++,0.10297335490505914,0.9644323607457077,+,0.206,0.056904125,55.4,1,0.00398,0.948
RERE,1.4299e-11,arginine-glutamic acid dipeptide repeats,++,--++,+-,0.1051280409482266,0.22467972844806613,+,0.21,0.00745309,56.6,1,0.00398,0.948
NICN1,5.9884e-7,nicolin 1,--,+-++,--,0.7570648506914597,0.10773515836761773,-,0.215,0.06256078913085429,58,1,0.00398,0.948
OR12D3,1.202e-9,olfactory receptor family 12 subfamily D member 3,++,NA,Filtered_Out,0.10924114091868715,0.8907588590813129,+,0.218,0.2184822818373743,58.8,1,0.00398,0.948
TOPAZ1,3.5999e-7,testis and ovary specific PAZ domain containing 1,++,++--,NA,0.11411521757393255,0.9268854248609961,+,0.228,0.101384327,61.4,1,0.00398,0.948
EYS,1.3196e-6,eyes shut homolog,++,+-++,NA,0.11677580422418278,0.6887365353920629,+,0.234,0.07698382,62.8,1,0.00398,0.948
C16orf45,1.8617e-9,NA,--,--++,-+,0.1178583258427897,0.6613272890971429,+,0.236,9.58753e-4,63.4,1,0.00398,0.948
PCDHA2,4.5699e-8,protocadherin alpha 2,++,-+--,Filtered_Out,0.3266992426533632,0.11902342865853069,-,0.238,0.056372446,64,1,0.00398,0.948
AREL1,3.0386e-8,apoptosis resistant E3 ubiquitin protein ligase 1,++,----,-+,0.678947775328405,0.11908228180558242,-,0.238,0.072541244,64.1,1,0.00398,0.948
CRB1,2.4995e-7,crumbs cell polarity complex component 1,++,++--,++,0.1194599325639303,0.8658250159696814,+,0.239,0.14114897,64.3,1,0.00398,0.948
PRR34,5.588e-8,PRR34 long non-coding RNA,--,++++,Filtered_Out,0.21699720171090897,0.12328659194058618,-,0.247,0.031395216,66.3,1,0.00398,0.948
ZDHHC5,3.4657e-8,zinc finger DHHC-type palmitoyltransferase 5,+-,---+,+-,0.9348813100222875,0.12456000408380011,-,0.249,0.142066444,67,1,0.00398,0.948
HIST1H2BL,3.5412e-12,NA,++,++++,NA,0.1254138830225949,0.9530378848409864,+,0.251,0.05860949,67.5,1,0.00398,0.948
RBFOX1,6.0939e-17,RNA binding fox-1 homolog 1,++,--++,+-,0.1256549205525817,0.4434167241394482,+,0.251,0.04557397,67.6,1,0.00398,0.948
GINM1,2.537e-6,glycoprotein integral membrane 1,+-,+++-,++,0.13104078928599505,0.7459894054486189,+,0.262,0.050885112,70.5,1,0.00398,0.948
CDH22,1.8821e-7,cadherin 22,--,+-++,+-,0.1317016706644962,0.2155051636256501,+,0.263,0.012128409,70.9,1,0.00398,0.948
SOX5,3.7918e-9,SRY-box transcription factor 5,++,----,Filtered_Out,0.8669418785727501,0.13221844199808105,-,0.264,0.140263832,71.1,1,0.00398,0.948
PAX6,1.6677e-9,paired box 6,++,++--,--,0.8892667612805448,0.13333766995337787,-,0.267,0.052480524,71.7,1,0.00398,0.948
FCF1,4.3278e-8,FCF1 rRNA-processing protein,--,++++,Filtered_Out,0.13628676138354934,0.8648974133055445,+,0.273,0.050312127,73.3,1,0.00398,0.948
RHOA,7.1031e-7,ras homolog family member A,+-,-++-,++,0.13989985948202413,0.9147243298291783,+,0.28,0.027552715,75.3,1,0.00398,0.948
SLC30A9,2.6189e-7,solute carrier family 30 member 9,++,++-+,+-,0.14335162616849714,0.9187445376415005,+,0.287,0.172861517,77.1,1,0.00398,0.948
KIF15,3.6765e-8,kinesin family member 15,-+,++++,Filtered_Out,0.14628770555815784,0.9211824448953996,+,0.293,0.141769699,78.7,1,0.00398,0.948
ZSCAN31,1.8159e-10,zinc finger and SCAN domain containing 31,+-,+--+,++,0.15278971441041717,0.8404018768182172,+,0.306,0.077669288,82.2,1,0.00398,0.948
TRMT10C,1.0772e-7,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",--,++-+,+-,0.15642733704014694,0.8638801080630769,+,0.313,0.017959925,84.2,1,0.00398,0.948
ATP1A3,2.027e-6,ATPase Na+/K+ transporting subunit alpha 3,-+,--++,++,0.15681048111609877,0.7193400853262575,+,0.314,0.054018165,84.4,1,0.00398,0.948
MAP9,7.1456e-7,microtubule associated protein 9,++,+---,-+,0.5617785876663431,0.15751903575529033,-,0.315,0.010768352,84.7,1,0.00398,0.948
HIST1H2BN,6.9e-17,NA,--,--++,Filtered_Out,0.16228418234491632,0.5982917210128627,+,0.325,0.005129735,87.3,1,0.00398,0.948
MIER1,2.6167e-6,MIER1 transcriptional regulator,+-,++--,Filtered_Out,0.16400913147413967,0.4100549487721028,+,0.328,0.024035521,88.2,1,0.00398,0.948
ZHX3,2.344e-7,zinc fingers and homeoboxes 3,++,----,-+,0.8563306621031295,0.1645831446101143,-,0.329,0.11068477,88.5,1,0.00398,0.948
CHD6,1.3778e-10,chromodomain helicase DNA binding protein 6,++,++++,++,0.1689006698175111,0.9609155561283655,+,0.338,0.206579592,90.9,1,0.00398,0.948
MEF2C,1.5763e-12,myocyte enhancer factor 2C,++,+-++,+-,0.17643524361660412,0.7911974474642114,+,0.353,0.082265069,94.9,1,0.00398,0.948
PLCL1,7.7924e-7,phospholipase C like 1 (inactive),+-,++--,--,0.8658821484372086,0.1794776874490121,-,0.359,0.192913546,96.6,1,0.00398,0.948
BTN3A2,3.9579e-13,butyrophilin subfamily 3 member A2,--,++--,--,0.9281130111776983,0.18053915309792076,-,0.361,0.20871422,97.1,1,0.00398,0.948
DLST,8.8708e-10,dihydrolipoamide S-succinyltransferase,+-,-++-,NA,0.18339425825278408,0.9465228434885546,+,0.367,0.226379446,98.7,1,0.00398,0.948
CSMD1,3.3077e-7,CUB and Sushi multiple domains 1,++,--++,+-,0.18400468239469212,0.7897400100883862,+,0.368,0.143208677,99,1,0.00398,0.948
TCTEX1D1,6.7014e-8,Tctex1 domain containing 1,++,-++-,Filtered_Out,0.18453089704036457,0.8909810043442925,+,0.369,0.14825554132623822,99.3,1,0.00398,0.948
GRIK5,2.0552e-7,glutamate ionotropic receptor kainate type subunit 5,-+,--++,++,0.18595469790114522,0.6039463875463423,+,0.372,0.076827027,100,1,0.00398,0.948
MR1,6.2536e-8,"major histocompatibility complex, class I-related",++,++--,--,0.24644320580327417,0.18634722571133605,-,0.373,0.074107196,100,1,0.00398,0.948
FNIP2,7.2185e-7,folliculin interacting protein 2,++,---+,NA,0.1865931595130579,0.8171856563009157,+,0.373,0.14901850256176566,100,1,0.00398,0.948
CNTNAP5,3.889e-9,contactin associated protein family member 5,++,--++,Filtered_Out,0.18855612460243273,0.7828649647059363,+,0.377,0.046032215,101,1,0.00398,0.948
ESRRG,1.3144e-7,estrogen related receptor gamma,+-,----,-+,0.88602156001668,0.1927495695180646,-,0.385,0.165959054,104,1,0.00398,0.948
RANGAP1,3.067e-8,Ran GTPase activating protein 1,--,++++,+-,0.19547901277041455,0.7080700778574742,+,0.391,0.026652004,105,1,0.00398,0.948
SGIP1,1.6751e-9,SH3GL interacting endocytic adaptor 1,++,----,--,0.8166552620686218,0.19596170842386187,-,0.392,0.113537608,105,1,0.00398,0.948
PROX2,7.5512e-10,prospero homeobox 2,-+,Missing_P_Values,NA,0.2000483808313276,0.7999516191686724,+,0.4,0.4000967616626552,108,1,0.00398,0.948
HIST1H4L,6.1718e-11,NA,--,NA,Filtered_Out,0.7998988883354186,0.2001011116645814,-,0.4,0.4002022233291628,108,1,0.00398,0.948
KIAA1143,4.9967e-7,KIAA1143,+-,++-+,-+,0.48042636527120114,0.20186241887046144,-,0.404,0.025684644,109,1,0.00398,0.948
YLPM1,3.52e-10,YLP motif containing 1,+-,--+-,NA,0.890533938862522,0.20275782407908743,-,0.406,0.2288608436352971,109,1,0.00398,0.948
SORBS3,4.4593e-8,sorbin and SH3 domain containing 3,--,--++,+-,0.20320561227265546,0.4365845059928887,+,0.406,0.018096816,109,1,0.00398,0.948
MEGF11,1.7823e-10,multiple EGF like domains 11,++,+++-,Filtered_Out,0.2038799932586669,0.9073718186907725,+,0.408,0.29918387,110,1,0.00398,0.948
NOX4,1.1568e-6,NADPH oxidase 4,+-,++++,Filtered_Out,0.2069268685072188,0.5695117999917347,+,0.414,0.072276382,111,1,0.00398,0.948
CNTN5,3.6605e-7,contactin 5,++,+-++,Filtered_Out,0.2070061844392813,0.8450561863412751,+,0.414,0.155386279,111,1,0.00398,0.948
RBMS3,7.3116e-7,RNA binding motif single stranded interacting protein 3,++,+-+-,Filtered_Out,0.2080129057462813,0.6096753889028526,+,0.416,0.06172529,112,1,0.00398,0.948
DCDC1,7.4612e-9,doublecortin domain containing 1,++,+++-,Filtered_Out,0.20883280457419282,0.9071759372277065,+,0.418,0.094411251,112,1,0.00398,0.948
DCDC5,2.4868e-9,NA,NA,NA,NA,0.20883280457419282,0.9071759372277065,+,0.418,0.094411251,112,1,0.00398,0.948
ACVR1B,5.281e-7,activin A receptor type 1B,++,---+,++,0.21158444327994363,0.9554808706927072,+,0.423,0.216505337,114,1,0.00398,0.948
RFWD2,7.0007e-9,NA,NA,NA,NA,0.2130284617001625,0.8950999692242019,+,0.426,0.259254213,115,1,0.00398,0.948
CACNA2D1,2.5214e-6,calcium voltage-gated channel auxiliary subunit alpha2delta 1,++,+-++,--,0.21440459650797047,0.5391232823636594,+,0.429,0.227007022,115,1,0.00398,0.948
FADS1,1.2518e-7,fatty acid desaturase 1,+-,++--,-+,0.5176495881109981,0.21670078182574604,-,0.433,0.071401741,117,1,0.00398,0.948
ANKK1,5.1735e-9,ankyrin repeat and kinase domain containing 1,--,Missing_P_Values,Filtered_Out,0.7830777252692818,0.21692227473071823,-,0.434,0.43384454946143647,117,1,0.00398,0.948
LRP1B,2.7253e-9,LDL receptor related protein 1B,++,+--+,-+,0.21744946210412652,0.8832303782714878,+,0.435,0.077533801,117,1,0.00398,0.948
PSORS1C2,2.9773e-7,psoriasis susceptibility 1 candidate 2,--,NA,Filtered_Out,0.7813511748735884,0.21864882512641154,-,0.437,0.4372976502528231,118,1,0.00398,0.948
PHF2,2.3153e-6,PHD finger protein 2,+-,-+++,+-,0.21959051335933785,0.6846631630526187,+,0.439,0.043558052,118,1,0.00398,0.948
PRR16,1.185e-6,proline rich 16,+-,-+--,Filtered_Out,0.9278313475399091,0.2286997638239199,-,0.457,0.135622246,123,1,0.00398,0.948
ZDHHC21,7.4997e-9,zinc finger DHHC-type palmitoyltransferase 21,++,----,-+,0.4246052761293121,0.2293023140744692,-,0.459,0.126820714,123,1,0.00398,0.948
PCDHA1,5.4415e-8,protocadherin alpha 1,--,----,NA,0.9566229885269419,0.23035999699622067,-,0.461,0.342846627,124,1,0.00398,0.948
PTPRS,2.2969e-6,protein tyrosine phosphatase receptor type S,+-,--++,--,0.9498613709295198,0.23169542373950403,-,0.463,0.146154213,125,1,0.00398,0.948
B3GALTL,5.6953e-12,NA,NA,NA,NA,0.23524235198168075,0.7640592316817523,+,0.47,0.225683521,127,1,0.00398,0.948
AP3B1,3.1457e-7,adaptor related protein complex 3 subunit beta 1,+-,++--,--,0.6429511903034612,0.23841104777910677,-,0.477,0.150480596,128,1,0.00398,0.948
CHMP3,4.004e-7,charged multivesicular body protein 3,++,++++,--,0.24240894251332945,0.45915718002742933,+,0.485,0.059323219,130,1,0.00398,0.948
BEND4,1.2982e-7,BEN domain containing 4,++,----,NA,0.7543249102473926,0.24380348849994074,-,0.488,0.212991247,131,1,0.00398,0.948
TCAIM,1.3974e-7,"T cell activation inhibitor, mitochondrial",++,-++-,--,0.6309006087965996,0.24429022517037272,-,0.489,0.059828325,131,1,0.00398,0.948
TAL1,5.7321e-7,"TAL bHLH transcription factor 1, erythroid differentiation factor",-+,++++,Filtered_Out,0.24475944281730566,0.7877337774285491,+,0.49,0.089993282,132,1,0.00398,0.948
OR2B2,2.7942e-12,olfactory receptor family 2 subfamily B member 2,+-,NA,Filtered_Out,0.7497556353116195,0.2502443646883805,-,0.5,0.500488729376761,135,1,0.00398,0.948
PRSS16,6.4148e-9,serine protease 16,+-,Missing_P_Values,Filtered_Out,0.7452683259224636,0.2547316740775364,-,0.509,0.5094633481550728,137,1,0.00398,0.948
TMEM258,5.5471e-7,transmembrane protein 258,--,++++,-+,0.2562968739012655,0.5038830350722587,+,0.513,0.116142603,138,1,0.00398,0.948
GPC5,1.3483e-7,glypican 5,++,++--,++,0.2565702179249153,0.5022195724654308,+,0.513,0.026207921,138,1,0.00398,0.948
FAM120A,3.6663e-8,family with sequence similarity 120A,-+,--++,+-,0.5686828828001137,0.26088368272862716,-,0.522,0.080966386,140,1,0.00398,0.948
SDK1,9.1946e-9,sidekick cell adhesion molecule 1,++,--++,Filtered_Out,0.7823150050592895,0.26476992961963475,-,0.53,0.086095119,142,1,0.00398,0.948
C3orf84,2.5336e-7,chromosome 3 open reading frame 84,-+,NA,NA,0.26522786071844145,0.7347721392815585,+,0.53,0.5304557214368829,143,1,0.00398,0.948
TRMT61A,3.682e-9,tRNA methyltransferase 61A,--,++-+,NA,0.3878391223143081,0.2653856825574913,-,0.531,0.093896153,143,1,0.00398,0.948
DRD2,5.3507e-14,dopamine receptor D2,-+,-++-,NA,0.7401488296718183,0.26724333530357,-,0.534,0.058694126,144,1,0.00398,0.948
CTTNBP2,1.261e-7,cortactin binding protein 2,++,++--,++,0.2692617338753001,0.7654147463366241,+,0.539,0.146992322,145,1,0.00398,0.948
ZKSCAN8,2.0086e-13,zinc finger with KRAB and SCAN domains 8,++,++--,Filtered_Out,0.6372610618399104,0.2700257721590293,-,0.54,0.101713938,145,1,0.00398,0.948
BTN3A3,6.5955e-8,butyrophilin subfamily 3 member A3,--,+++-,++,0.2706554201606894,0.6754119456694156,+,0.541,0.053471551,146,1,0.00398,0.948
INPP4B,3.7112e-7,inositol polyphosphate-4-phosphatase type II B,++,--+-,-+,0.7117436581134712,0.27134857216483166,-,0.543,0.05572147,146,1,0.00398,0.948
KLC1,2.4595e-10,kinesin light chain 1,--,++-+,--,0.5851013501288658,0.2720483682761867,-,0.544,0.159875365,146,1,0.00398,0.948
ZNF35,4.6635e-7,zinc finger protein 35,+-,-++-,--,0.8330000044189443,0.2747133151993651,-,0.549,0.204700281,148,1,0.00398,0.948
PCDH9,3.5314e-10,protocadherin 9,++,-+--,-+,0.423096633711458,0.2763902968978645,-,0.553,0.05541714,149,1,0.00398,0.948
ZFHX4,5.2705e-9,zinc finger homeobox 4,--,-+--,++,0.7738206674563304,0.27828306105018175,-,0.557,0.107804599,150,1,0.00398,0.948
