gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
ZFHX4,5.2705e-9,zinc finger homeobox 4,--,----,-+,0.6305457414554834,0.0367544691810866,-,0.0735,0.025295412,19.8,1,9.78e-4,0.987
ASCC3,8.9097e-8,activating signal cointegrator 1 complex subunit 3,++,+---,++,0.039029378460160545,0.8208723723164046,+,0.0781,0.032353184,21,1,9.78e-4,0.987
TMEM42,4.8697e-7,transmembrane protein 42,--,++++,NA,0.04015346909816845,0.8945920022392381,+,0.0803,0.024523215,21.6,1,9.78e-4,0.987
SLC30A9,2.6189e-7,solute carrier family 30 member 9,++,++--,+-,0.040752716148733624,0.9789334331102207,+,0.0815,0.02130154,21.9,1,9.78e-4,0.987
BTN1A1,7.3965e-9,butyrophilin subfamily 1 member A1,++,NA,Filtered_Out,0.04151480470214189,0.9584851952978581,+,0.083,0.08302960940428378,22.3,1,9.78e-4,0.987
RHOBTB1,1.5668e-6,Rho related BTB domain containing 1,-+,++--,--,0.8494227832279572,0.042030619315522266,-,0.0841,0.003864981,22.6,1,9.78e-4,0.987
ZKSCAN8,2.0086e-13,zinc finger with KRAB and SCAN domains 8,++,+---,Filtered_Out,0.8588966302242174,0.04390679307433698,-,0.0878,0.037615917,23.6,1,9.78e-4,0.987
MED19,1.7536e-7,mediator complex subunit 19,--,+-++,+-,0.044248880376322866,0.6230456117259758,+,0.0885,0.010293157,23.8,1,9.78e-4,0.987
PTPRS,2.2969e-6,protein tyrosine phosphatase receptor type S,+-,-+++,--,0.9010121509256058,0.044424776350345134,-,0.0888,0.066284551,23.9,1,9.78e-4,0.987
FADS1,1.2518e-7,fatty acid desaturase 1,+-,+---,--,0.9665533664060955,0.04509114225266921,-,0.0902,0.089751692,24.3,1,9.78e-4,0.987
C16orf45,1.8617e-9,NA,--,-+++,--,0.045896517327268634,0.18659896724816533,+,0.0918,0.010117937,24.7,1,9.78e-4,0.987
HIST1H3I,6.378e-10,NA,++,NA,Filtered_Out,0.04609924190470913,0.9539007580952908,+,0.0922,0.09219848380941827,24.8,1,9.78e-4,0.987
NEGR1,3.5506e-15,neuronal growth regulator 1,++,++--,++,0.047234115444027946,0.8078802665571853,+,0.0945,0.101887054,25.4,1,9.78e-4,0.987
C7orf72,8.2601e-7,NA,NA,NA,NA,0.9481396549203759,0.051860345079624115,-,0.104,0.10372069015924823,27.9,1,9.78e-4,0.987
FNIP2,7.2185e-7,folliculin interacting protein 2,++,++--,NA,0.05206163284447473,0.9232233379484824,+,0.104,0.076117337,28,1,9.78e-4,0.987
FADS2,1.9429e-8,fatty acid desaturase 2,+-,----,--,0.992273664435794,0.05341237987607733,-,0.107,0.098074813,28.7,1,9.78e-4,0.987
TMEM106B,1.2176e-12,transmembrane protein 106B,++,++--,--,0.05364486975470867,0.158667532913195,+,0.107,0.004060218,28.9,1,9.78e-4,0.987
CTTNBP2,1.261e-7,cortactin binding protein 2,++,----,-+,0.6492481447234304,0.05384810392284816,-,0.108,0.040096248,29,1,9.78e-4,0.987
PPP6C,1.0969e-6,protein phosphatase 6 catalytic subunit,++,++--,--,0.43650405254318825,0.05546047880763456,-,0.111,0.005052903,29.8,1,9.78e-4,0.987
ZDHHC5,3.4657e-8,zinc finger DHHC-type palmitoyltransferase 5,+-,----,+-,0.9844236832840655,0.05711761915233482,-,0.114,0.141815918,30.7,1,9.78e-4,0.987
MAP9,7.1456e-7,microtubule associated protein 9,++,++--,++,0.06003775340177267,0.9701691297116928,+,0.12,0.132613256,32.3,1,9.78e-4,0.987
RPS6KL1,1.0121e-7,ribosomal protein S6 kinase like 1,--,--++,--,0.7524016808707853,0.06274569314885217,-,0.125,0.035472472,33.8,1,9.78e-4,0.987
CHD6,1.3778e-10,chromodomain helicase DNA binding protein 6,++,++++,+-,0.06390639954459637,0.8806840759195291,+,0.128,0.01774485,34.4,1,9.78e-4,0.987
ACTL8,6.0564e-7,actin like 8,--,NA,Filtered_Out,0.9334720453419412,0.06652795465805884,-,0.133,0.1330559093161177,35.8,1,9.78e-4,0.987
NICN1,5.9884e-7,nicolin 1,--,--++,+-,0.864167836181199,0.06707690093748897,-,0.134,0.06256078913085429,36.1,1,9.78e-4,0.987
CDH22,1.8821e-7,cadherin 22,--,--++,+-,0.5744098310692625,0.06782638636069611,-,0.136,0.046733801,36.5,1,9.78e-4,0.987
STAU1,1.335e-6,staufen double-stranded RNA binding protein 1,+-,-+++,++,0.06911971058118649,0.9627510175607615,+,0.138,0.100044126,37.2,1,9.78e-4,0.987
INPP4B,3.7112e-7,inositol polyphosphate-4-phosphatase type II B,++,+-+-,+-,0.5563916062838933,0.06938459754311727,-,0.139,0.030551685,37.3,1,9.78e-4,0.987
MARCH10,2.7587e-7,NA,+-,-+++,NA,0.15258403775682447,0.07024341195784203,-,0.14,0.017448756,37.8,1,9.78e-4,0.987
HLA-B,4.3342e-11,"major histocompatibility complex, class I, B",--,++++,--,0.16244390246784726,0.07114629310707177,-,0.142,0.005617603,38.3,1,9.78e-4,0.987
BAD,1.3523e-6,BCL2 associated agonist of cell death,--,++++,--,0.07626685350821448,0.23635039129126245,+,0.153,0.007651586,41,1,9.78e-4,0.987
FAM120A,3.6663e-8,family with sequence similarity 120A,-+,----,++,0.08107142110167774,0.15126745759943283,+,0.162,0.037996298,43.6,1,9.78e-4,0.987
SCYL1,6.1112e-8,SCY1 like pseudokinase 1,+-,++++,+-,0.08284400429312853,0.7880553158883726,+,0.166,0.025889139,44.6,1,9.78e-4,0.987
PRR34,5.588e-8,PRR34 long non-coding RNA,--,-+-+,Filtered_Out,0.9425490151200255,0.08316877976076319,-,0.166,0.0553089745945413,44.7,1,9.78e-4,0.987
RBFOX1,6.0939e-17,RNA binding fox-1 homolog 1,++,-+++,+-,0.0853984857928478,0.8631893350571755,+,0.171,0.039337266,45.9,1,9.78e-4,0.987
PCDHA4,3.5744e-7,protocadherin alpha 4,++,++-+,NA,0.08577461466272888,0.8920671729844065,+,0.172,0.013924381,46.1,1,9.78e-4,0.987
MR1,6.2536e-8,"major histocompatibility complex, class I-related",++,++--,-+,0.08756882563647107,0.6618874387478825,+,0.175,0.140250749,47.1,1,9.78e-4,0.987
BAG5,9.1836e-7,BAG cochaperone 5,+-,++--,-+,0.882747381438579,0.08765598415978777,-,0.175,0.041416122,47.2,1,9.78e-4,0.987
NOX4,1.1568e-6,NADPH oxidase 4,+-,+++-,Filtered_Out,0.08804795814666012,0.5523935293611664,+,0.176,0.036399682,47.4,1,9.78e-4,0.987
ZKSCAN4,7.5101e-14,zinc finger with KRAB and SCAN domains 4,++,+--+,-+,0.08836829519006498,0.6771256089109048,+,0.177,0.019839794,47.5,1,9.78e-4,0.987
SORBS3,4.4593e-8,sorbin and SH3 domain containing 3,--,--++,-+,0.6044622178164222,0.09152923105270232,-,0.183,0.043405061,49.2,1,9.78e-4,0.987
DCDC1,7.4612e-9,doublecortin domain containing 1,++,++--,Filtered_Out,0.09310397886246514,0.9651384394579514,+,0.186,0.026863188,50.1,1,9.78e-4,0.987
DCDC5,2.4868e-9,NA,NA,NA,NA,0.09310397886246514,0.9651384394579514,+,0.186,0.026863188,50.1,1,9.78e-4,0.987
TYR,6.9688e-9,tyrosinase,-+,NA,Filtered_Out,0.09311391517678157,0.9068860848232184,+,0.186,0.18622783035356313,50.1,1,9.78e-4,0.987
MEF2C,1.5763e-12,myocyte enhancer factor 2C,++,+++-,+-,0.09555699775969838,0.9470524979667787,+,0.191,0.124983684,51.4,1,9.78e-4,0.987
RABEPK,1.5581e-6,Rab9 effector protein with kelch motifs,--,+-++,--,0.7244831713734617,0.09556496651941522,-,0.191,0.08885515,51.4,1,9.78e-4,0.987
DENND1A,1.5351e-14,DENN domain containing 1A,-+,--++,+-,0.35332985802235234,0.09642336865954268,-,0.193,0.007451938,51.9,1,9.78e-4,0.987
PCDHA2,4.5699e-8,protocadherin alpha 2,++,+--+,Filtered_Out,0.09842287048669353,0.8975948487412473,+,0.197,0.131386464,53,1,9.78e-4,0.987
ZSCAN12,8.579e-11,zinc finger and SCAN domain containing 12,+-,+++-,Filtered_Out,0.09937797858261464,0.871900025534516,+,0.199,0.01969796,53.5,1,9.78e-4,0.987
CHMP3,4.004e-7,charged multivesicular body protein 3,++,++++,++,0.09999292309053096,0.9830585673961807,+,0.2,0.077941758,53.8,1,9.78e-4,0.987
TCAIM,1.3974e-7,"T cell activation inhibitor, mitochondrial",++,+-+-,++,0.10003479580417579,0.926694002862614,+,0.2,0.081741808,53.8,1,9.78e-4,0.987
ZNF445,3.5346e-10,zinc finger protein 445,+-,----,++,0.4332734286981645,0.1008646673074918,-,0.202,0.057457585,54.3,1,9.78e-4,0.987
IQCJ-SCHIP1,1.3667e-7,IQCJ-SCHIP1 readthrough,-+,--+-,NA,0.9137487805631855,0.10433580165759213,-,0.209,0.134107215,56.1,1,9.78e-4,0.987
PQLC2L,7.0543e-9,NA,+-,----,Filtered_Out,0.849138419677959,0.10467263163870275,-,0.209,0.108975993,56.3,1,9.78e-4,0.987
TMX2,1.4874e-7,thioredoxin related transmembrane protein 2,+-,++-+,NA,0.1051148422212764,0.833130761565595,+,0.21,0.049967831,56.6,1,9.78e-4,0.987
BTN2A1,6.6923e-12,butyrophilin subfamily 2 member A1,--,----,+-,0.9825687209937539,0.10581643862177975,-,0.212,0.247218165,56.9,1,9.78e-4,0.987
OR12D3,1.202e-9,olfactory receptor family 12 subfamily D member 3,++,NA,Filtered_Out,0.10924114091868715,0.8907588590813129,+,0.218,0.2184822818373743,58.8,1,9.78e-4,0.987
FH,1.4717e-6,fumarate hydratase,+-,+++-,+-,0.11007454389093448,0.8638024873128797,+,0.22,0.08509982,59.2,1,9.78e-4,0.987
STK19,7.0576e-7,serine/threonine kinase 19,--,--++,--,0.8889957524855185,0.11038902680431126,-,0.221,0.065077223,59.4,1,9.78e-4,0.987
HARS,2.1021e-7,NA,--,--++,++,0.1112507835084616,0.7412522499765104,+,0.223,0.076324813,59.9,1,9.78e-4,0.987
DRD2,5.3507e-14,dopamine receptor D2,-+,-+-+,NA,0.8880893202852067,0.11154671733923505,-,0.223,0.01596144,60,1,9.78e-4,0.987
PCDHA7,2.2519e-6,protocadherin alpha 7,++,+---,NA,0.11230525209870407,0.2553568993896988,+,0.225,0.045500336,60.4,1,9.78e-4,0.987
HIST1H2BF,3.5839e-8,NA,-+,++++,Filtered_Out,0.11661071767923091,0.9479017663177703,+,0.233,0.096826361,62.7,1,9.78e-4,0.987
ANKS1B,1.5029e-6,ankyrin repeat and sterile alpha motif domain containing 1B,++,--+-,-+,0.11772564514874338,0.31819399555830935,+,0.235,0.03551685141941831,63.3,1,9.78e-4,0.987
TMEM161B,4.7697e-14,transmembrane protein 161B,++,+---,-+,0.3406520496517336,0.11864442852430894,-,0.237,0.022864065,63.8,1,9.78e-4,0.987
GTF2IRD1,2.1525e-8,GTF2I repeat domain containing 1,--,--++,+-,0.7395655316911921,0.1188276780420199,-,0.238,0.055660393,63.9,1,9.78e-4,0.987
SGIP1,1.6751e-9,SH3GL interacting endocytic adaptor 1,++,----,+-,0.7508401938077919,0.11899823807178901,-,0.238,0.037415407,64,1,9.78e-4,0.987
RAB27B,1.3862e-9,"RAB27B, member RAS oncogene family",++,+++-,Filtered_Out,0.12015847048713602,0.9789318397031277,+,0.24,0.194865137,64.6,1,9.78e-4,0.987
TOPAZ1,3.5999e-7,testis and ovary specific PAZ domain containing 1,++,++-+,NA,0.12209669847320385,0.9566366473724317,+,0.244,0.150142545,65.7,1,9.78e-4,0.987
B3GALTL,5.6953e-12,NA,NA,NA,NA,0.9426950018760105,0.12255474686188218,-,0.245,0.229519101,65.9,1,9.78e-4,0.987
AP3B1,3.1457e-7,adaptor related protein complex 3 subunit beta 1,+-,++-+,-+,0.4300679119205529,0.12474385569977149,-,0.249,0.028254588,67.1,1,9.78e-4,0.987
AREL1,3.0386e-8,apoptosis resistant E3 ubiquitin protein ligase 1,++,----,+-,0.888966955857498,0.12479721272343762,-,0.25,0.089227554,67.1,1,9.78e-4,0.987
ARHGEF25,1.902e-6,Rho guanine nucleotide exchange factor 25,-+,--++,NA,0.1263081013553043,0.6594107854793232,+,0.253,0.046225293,68,1,9.78e-4,0.987
GPC5,1.3483e-7,glypican 5,++,++--,+-,0.7468458647121536,0.1265060234024747,-,0.253,0.033897566,68.1,1,9.78e-4,0.987
CSMD1,3.3077e-7,CUB and Sushi multiple domains 1,++,+-+-,--,0.6468319688769305,0.12949032158229068,-,0.259,0.048293727,69.7,1,9.78e-4,0.987
OLFM4,1.6990999999999999e-12,olfactomedin 4,++,+++-,Filtered_Out,0.13130339477305594,0.9403513961754923,+,0.263,0.068422169,70.6,1,9.78e-4,0.987
ACVR1B,5.281e-7,activin A receptor type 1B,++,-+-+,+-,0.13370635147995838,0.7006234160134972,+,0.267,0.081818165,71.9,1,9.78e-4,0.987
ZSCAN9,8.2837e-13,zinc finger and SCAN domain containing 9,++,+-++,Filtered_Out,0.13536449527935818,0.9333944190303937,+,0.271,0.077200373,72.8,1,9.78e-4,0.987
CDH9,9.6964e-7,cadherin 9,++,--+-,++,0.13547291416313204,0.9319023714187444,+,0.271,0.13951441936729794,72.9,1,9.78e-4,0.987
RSRC1,2.5991e-14,arginine and serine rich coiled-coil 1,+-,++-+,-+,0.13927466051973794,0.5975016898778692,+,0.279,0.041778439,74.9,1,9.78e-4,0.987
CTNNA3,1.6889e-10,catenin alpha 3,--,++-+,Filtered_Out,0.6596834028192659,0.13961913729740208,-,0.279,0.086233022,75.1,1,9.78e-4,0.987
ETFDH,1.4397e-6,electron transfer flavoprotein dehydrogenase,++,+---,-+,0.14638246948854727,0.5674103175072629,+,0.293,0.043701404,78.8,1,9.78e-4,0.987
PHF2,2.3153e-6,PHD finger protein 2,+-,--++,+-,0.14674960392725556,0.28367255364368743,+,0.293,0.014930993,79,1,9.78e-4,0.987
RFTN2,5.4058e-7,raftlin family member 2,--,++--,-+,0.5531942572352616,0.1470050645741839,-,0.294,0.074074625,79.1,1,9.78e-4,0.987
RHOA,7.1031e-7,ras homolog family member A,+-,++++,-+,0.15241527592152496,0.8530752739675553,+,0.305,0.109186645,82,1,9.78e-4,0.987
GRM5,6.2138e-17,glutamate metabotropic receptor 5,++,++--,Filtered_Out,0.15309567892912598,0.5688133835373305,+,0.306,0.076847424,82.4,1,9.78e-4,0.987
MICB,2.6156e-7,MHC class I polypeptide-related sequence B,--,++++,Filtered_Out,0.15316554224063325,0.896859561155196,+,0.306,0.082106921,82.4,1,9.78e-4,0.987
ZDHHC21,7.4997e-9,zinc finger DHHC-type palmitoyltransferase 21,++,+---,-+,0.15484346210195066,0.1758994169203154,+,0.31,0.016135211,83.3,1,9.78e-4,0.987
TAOK3,1.4896e-8,TAO kinase 3,--,--+-,+-,0.900297799815267,0.15506823659936977,-,0.31,0.027363222,83.4,1,9.78e-4,0.987
ASTN2,2.1867e-11,astrotactin 2,+-,---+,++,0.29945812255562143,0.1556696586164135,-,0.311,0.021753736,83.8,1,9.78e-4,0.987
RBMS3,7.3116e-7,RNA binding motif single stranded interacting protein 3,++,+-+-,Filtered_Out,0.15743573908660397,0.8976101209490365,+,0.315,0.184531274,84.7,1,9.78e-4,0.987
EPHB2,1.0438e-6,EPH receptor B2,--,-+--,+-,0.6149185657505443,0.15791761648209965,-,0.316,0.064315918,85,1,9.78e-4,0.987
PGBD1,5.9534e-14,piggyBac transposable element derived 1,+-,+---,-+,0.15971850159973358,0.7711817618078524,+,0.319,0.026048315,85.9,1,9.78e-4,0.987
HIST1H2BL,3.5412e-12,NA,++,+++-,NA,0.16344881101141645,0.8299111715517068,+,0.327,0.115544029,87.9,1,9.78e-4,0.987
SEMA6D,4.0971e-9,semaphorin 6D,+-,+---,-+,0.16498185758930048,0.18196214540577507,+,0.33,0.006282678,88.8,1,9.78e-4,0.987
PLCG1,2.9372e-7,phospholipase C gamma 1,--,--++,-+,0.8933942613631234,0.1672938831734998,-,0.335,0.051410272,90,1,9.78e-4,0.987
HIST1H2BN,6.9e-17,NA,--,--++,Filtered_Out,0.2338320863188366,0.17219499977272917,-,0.344,0.006573579,92.6,1,9.78e-4,0.987
ZNF660,2.4714e-10,zinc finger protein 660,++,----,Filtered_Out,0.6469011743175415,0.17803828134425445,-,0.356,0.128692417,95.8,1,9.78e-4,0.987
CACNA1E,2.8558e-11,calcium voltage-gated channel subunit alpha1 E,++,-+--,-+,0.18585363679911193,0.6186793950103537,+,0.372,0.022634176,100,1,9.78e-4,0.987
EMILIN3,3.3685e-9,elastin microfibril interfacer 3,++,--++,+-,0.1873970020569165,0.8725349224123989,+,0.375,0.045639419,101,1,9.78e-4,0.987
PCDHA1,5.4415e-8,protocadherin alpha 1,--,-+--,NA,0.9424165574320689,0.18840530527145555,-,0.377,0.09718751,101,1,9.78e-4,0.987
CNTNAP5,3.889e-9,contactin associated protein family member 5,++,++++,Filtered_Out,0.1885878161472506,0.9632207355425937,+,0.377,0.29219678,101,1,9.78e-4,0.987
ZNF197,2.2773e-10,zinc finger protein 197,++,----,Filtered_Out,0.4591531474842447,0.18914978941608526,-,0.378,0.18087823,102,1,9.78e-4,0.987
SERPING1,2.4511e-6,serpin family G member 1,++,-+++,++,0.19155262737427892,0.8990026057527625,+,0.383,0.135544999,103,1,9.78e-4,0.987
SLC4A9,2.6577e-6,solute carrier family 4 member 9,--,+--+,Filtered_Out,0.8564436055413116,0.19577318925613782,-,0.392,0.17359650365455773,105,1,9.78e-4,0.987
MEGF11,1.7823e-10,multiple EGF like domains 11,++,+-+-,Filtered_Out,0.1965044865917387,0.935942696952156,+,0.393,0.281680907,106,1,9.78e-4,0.987
RANGAP1,3.067e-8,Ran GTPase activating protein 1,--,-+-+,+-,0.46284618776540754,0.19840111004207212,-,0.397,0.05282612,107,1,9.78e-4,0.987
PROX2,7.5512e-10,prospero homeobox 2,-+,Missing_P_Values,NA,0.2000483808313276,0.7999516191686724,+,0.4,0.4000967616626552,108,1,9.78e-4,0.987
HIST1H4L,6.1718e-11,NA,--,NA,Filtered_Out,0.7998988883354186,0.2001011116645814,-,0.4,0.4002022233291628,108,1,9.78e-4,0.987
RERE,1.4299e-11,arginine-glutamic acid dipeptide repeats,++,--++,++,0.40940048730301176,0.2058208012831236,-,0.412,0.018068631,111,1,9.78e-4,0.987
BTN3A2,3.9579e-13,butyrophilin subfamily 3 member A2,--,---+,--,0.9882724785171919,0.20618866342963255,-,0.412,0.2436324940890718,111,1,9.78e-4,0.987
SGCZ,9.7578e-10,sarcoglycan zeta,++,--++,Filtered_Out,0.545266099417257,0.20702165190380778,-,0.414,0.076991652,111,1,9.78e-4,0.987
SOX6,4.167e-7,SRY-box transcription factor 6,++,+---,Filtered_Out,0.6733536988389565,0.2093518979122326,-,0.419,0.068401631,113,1,9.78e-4,0.987
PPID,2.4066e-6,peptidylprolyl isomerase D,+-,++-+,--,0.38817958123350865,0.21159296602870906,-,0.423,0.022821348,114,1,9.78e-4,0.987
IGSF6,1.5616e-9,immunoglobulin superfamily member 6,-+,++++,Filtered_Out,0.21438204961957985,0.9443203367788817,+,0.429,0.355960634,115,1,9.78e-4,0.987
ANKK1,5.1735e-9,ankyrin repeat and kinase domain containing 1,--,Missing_P_Values,Filtered_Out,0.7830777252692818,0.21692227473071823,-,0.434,0.43384454946143647,117,1,9.78e-4,0.987
