gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
ZHX3,2.344e-7,zinc fingers and homeoboxes 3,++,----,-+,0.8572208267650834,0.054029695102267634,-,0.108,0.017922949,29.1,1,-0.0275,0.654
PQLC2L,7.0543e-9,NA,+-,----,Filtered_Out,0.8417530724735622,0.05719863779030357,-,0.114,0.016788057,30.8,1,-0.0275,0.654
HSPA1A,8.134e-8,heat shock protein family A (Hsp70) member 1A,--,----,--,0.9844956706769907,0.058131226504916575,-,0.116,0.074291107,31.3,1,-0.0275,0.654
SGCZ,9.7578e-10,sarcoglycan zeta,++,--++,Filtered_Out,0.05883325640087126,0.5794290291258597,+,0.118,0.003670155,31.7,1,-0.0275,0.654
RABEPK,1.5581e-6,Rab9 effector protein with kelch motifs,--,--++,--,0.9703174831550145,0.059451031385253185,-,0.119,0.083292603,32,1,-0.0275,0.654
PAX6,1.6677e-9,paired box 6,++,+---,--,0.913191429870657,0.060555415202756126,-,0.121,0.052480524,32.6,1,-0.0275,0.654
MYRF,1.6847e-8,myelin regulatory factor,+-,-+-+,-+,0.11510115219329195,0.06076755942899211,-,0.122,0.006945037,32.7,1,-0.0275,0.654
ZDHHC5,3.4657e-8,zinc finger DHHC-type palmitoyltransferase 5,+-,----,+-,0.9428428058916487,0.06110734269118172,-,0.122,0.142066444,32.9,1,-0.0275,0.654
MANEA,1.8836e-6,mannosidase endo-alpha,++,++--,-+,0.0646437249757617,0.17869102007308948,+,0.129,7.71466e-4,34.8,1,-0.0275,0.654
ACTL8,6.0564e-7,actin like 8,--,NA,Filtered_Out,0.9334720453419412,0.06652795465805884,-,0.133,0.1330559093161177,35.8,1,-0.0275,0.654
SGIP1,1.6751e-9,SH3GL interacting endocytic adaptor 1,++,----,--,0.8176164246007749,0.07306454542749138,-,0.146,0.037415407,39.3,1,-0.0275,0.654
RERE,1.4299e-11,arginine-glutamic acid dipeptide repeats,++,--++,+-,0.07337275957445326,0.382842761445356,+,0.147,0.00745309,39.5,1,-0.0275,0.654
ETFDH,1.4397e-6,electron transfer flavoprotein dehydrogenase,++,+-+-,+-,0.0740525202844135,0.20183266183500734,+,0.148,0.007798596,39.8,1,-0.0275,0.654
ASXL3,2.0589e-6,ASXL transcriptional regulator 3,++,--+-,+-,0.07571671828984065,0.1732641572666829,+,0.151,0.002256491,40.7,1,-0.0275,0.654
NRD1,2.6643e-8,NA,NA,NA,NA,0.9712857391174181,0.07635478322870116,-,0.153,0.208049813,41.1,1,-0.0275,0.654
TCF4,4.5521e-16,transcription factor 4,++,----,++,0.07719631244109759,0.1419887956421272,+,0.154,0.002236053,41.5,1,-0.0275,0.654
ANKS1B,1.5029e-6,ankyrin repeat and sterile alpha motif domain containing 1B,++,--+-,-+,0.07738073816202598,0.36876328997957436,+,0.155,0.03551685141941831,41.6,1,-0.0275,0.654
ERBB4,1.2937e-13,erb-b2 receptor tyrosine kinase 4,++,+-+-,++,0.07922911073455413,0.8222896656860139,+,0.158,0.04356264,42.6,1,-0.0275,0.654
ZMAT2,2.4426e-6,zinc finger matrin-type 2,--,++++,--,0.08083976782500374,0.5497548379836295,+,0.162,0.048300204,43.5,1,-0.0275,0.654
ZC3H7B,2.9108e-8,zinc finger CCCH-type containing 7B,-+,--++,++,0.08380021586670364,0.7327116509194063,+,0.168,0.00588712,45.1,1,-0.0275,0.654
ESR2,2.6731e-9,estrogen receptor 2,++,+++-,Filtered_Out,0.0878462551896981,0.961712844175065,+,0.176,0.058910126,47.3,1,-0.0275,0.654
ZKSCAN8,2.0086e-13,zinc finger with KRAB and SCAN domains 8,++,+---,Filtered_Out,0.8658653661557689,0.08806830869973989,-,0.176,0.037615917,47.4,1,-0.0275,0.654
HLA-B,4.3342e-11,"major histocompatibility complex, class I, B",--,++++,++,0.0894769325957734,0.8876065674166811,+,0.179,0.141990918,48.1,1,-0.0275,0.654
MGAT4C,1.2237e-6,MGAT4 family member C,++,+---,--,0.5666718546038534,0.08982504350191432,-,0.18,0.008288091,48.3,1,-0.0275,0.654
AREL1,3.0386e-8,apoptosis resistant E3 ubiquitin protein ligase 1,++,----,-+,0.6808370858951942,0.0912790031326565,-,0.183,0.072541244,49.1,1,-0.0275,0.654
TYR,6.9688e-9,tyrosinase,-+,NA,Filtered_Out,0.09311391517678157,0.9068860848232184,+,0.186,0.18622783035356313,50.1,1,-0.0275,0.654
FAM172A,7.7452e-10,family with sequence similarity 172 member A,++,+++-,NA,0.09338288380964087,0.9379903765194488,+,0.187,0.094309045,50.2,1,-0.0275,0.654
ZNF35,4.6635e-7,zinc finger protein 35,+-,--+-,--,0.9457966881583849,0.09390211279939915,-,0.188,0.170828674,50.5,1,-0.0275,0.654
TOPAZ1,3.5999e-7,testis and ovary specific PAZ domain containing 1,++,++-+,NA,0.09623904726951625,0.9681426118419892,+,0.192,0.150142545,51.8,1,-0.0275,0.654
NICN1,5.9884e-7,nicolin 1,--,+-++,--,0.9532884199590238,0.09701109801220353,-,0.194,0.06256078913085429,52.2,1,-0.0275,0.654
SF3B1,1.7831e-8,splicing factor 3b subunit 1,++,+-+-,++,0.09771753894717737,0.8210417467521564,+,0.195,0.034139419,52.6,1,-0.0275,0.654
ZDHHC21,7.4997e-9,zinc finger DHHC-type palmitoyltransferase 21,++,----,-+,0.4226030905159385,0.09892407157246302,-,0.198,0.016135211,53.2,1,-0.0275,0.654
ZSCAN9,8.2837e-13,zinc finger and SCAN domain containing 9,++,--++,Filtered_Out,0.10133108277918934,0.9277923764988458,+,0.203,0.077200373,54.5,1,-0.0275,0.654
ARHGEF25,1.902e-6,Rho guanine nucleotide exchange factor 25,-+,+-++,NA,0.10185740640772688,0.8112284345405696,+,0.204,0.046225293,54.8,1,-0.0275,0.654
CDH9,9.6964e-7,cadherin 9,++,+-+-,+-,0.10305189652685995,0.9029696374397408,+,0.206,0.028128689,55.4,1,-0.0275,0.654
OR12D3,1.202e-9,olfactory receptor family 12 subfamily D member 3,++,NA,Filtered_Out,0.10924114091868715,0.8907588590813129,+,0.218,0.2184822818373743,58.8,1,-0.0275,0.654
SLC30A9,2.6189e-7,solute carrier family 30 member 9,++,++--,+-,0.1100324818200223,0.8944402846339052,+,0.22,0.090189898,59.2,1,-0.0275,0.654
ATP1A3,2.027e-6,ATPase Na+/K+ transporting subunit alpha 3,-+,-+++,++,0.11257190596766214,0.8141725267323857,+,0.225,0.054018165,60.6,1,-0.0275,0.654
ACVR1B,5.281e-7,activin A receptor type 1B,++,-+-+,++,0.1129779046012899,0.988704176372689,+,0.226,0.139133489,60.8,1,-0.0275,0.654
ZNF536,1.6243e-6,zinc finger protein 536,--,-+-+,-+,0.6185368906439751,0.11302658302826088,-,0.226,0.033369476,60.8,1,-0.0275,0.654
MARCH10,2.7587e-7,NA,+-,++++,NA,0.34461100353255747,0.11595660688627678,-,0.232,0.05027855622847544,62.4,1,-0.0275,0.654
PCDHA7,2.2519e-6,protocadherin alpha 7,++,----,NA,0.11816110375345741,0.5870529084584891,+,0.236,0.053543035311651846,63.6,1,-0.0275,0.654
BAD,1.3523e-6,BCL2 associated agonist of cell death,--,++-+,--,0.6993349807070661,0.11847942412793623,-,0.237,0.091804798,63.7,1,-0.0275,0.654
PRR34,5.588e-8,PRR34 long non-coding RNA,--,++++,Filtered_Out,0.7002017947862441,0.11877272016694551,-,0.238,0.0553089745945413,63.9,1,-0.0275,0.654
HIST1H2BF,3.5839e-8,NA,-+,++++,Filtered_Out,0.12103077221882518,0.9526857727830454,+,0.242,0.096826361,65.1,1,-0.0275,0.654
MIER1,2.6167e-6,MIER1 transcriptional regulator,+-,++--,Filtered_Out,0.12441551412001162,0.8332712363249277,+,0.249,0.088748035,66.9,1,-0.0275,0.654
FNIP2,7.2185e-7,folliculin interacting protein 2,++,-+--,NA,0.12568002063059952,0.8064514146070272,+,0.251,0.076117337,67.6,1,-0.0275,0.654
RHOA,7.1031e-7,ras homolog family member A,+-,-+++,++,0.13114936239934535,0.934110886266321,+,0.262,0.027552715,70.6,1,-0.0275,0.654
SDK1,9.1946e-9,sidekick cell adhesion molecule 1,++,--++,Filtered_Out,0.8789835817308449,0.13434953392939183,-,0.269,0.086095119,72.3,1,-0.0275,0.654
CHD6,1.3778e-10,chromodomain helicase DNA binding protein 6,++,++++,++,0.13515980397214436,0.9628949116926544,+,0.27,0.206579592,72.7,1,-0.0275,0.654
RAB27B,1.3862e-9,"RAB27B, member RAS oncogene family",++,+++-,Filtered_Out,0.1358211973144956,0.9755199556579033,+,0.272,0.225946025,73.1,1,-0.0275,0.654
ZNF322,3.7203e-7,zinc finger protein 322,++,-+-+,++,0.13628507738365384,0.95014909505159,+,0.273,0.063465169,73.3,1,-0.0275,0.654
CAMKK2,1.8833e-6,calcium/calmodulin dependent protein kinase kinase 2,+-,-+++,+-,0.1387329555445033,0.4356868446752995,+,0.277,0.013698221,74.6,1,-0.0275,0.654
BTN3A2,3.9579e-13,butyrophilin subfamily 3 member A2,--,+--+,--,0.9923176535599791,0.14459945523368603,-,0.289,0.2436324940890718,77.8,1,-0.0275,0.654
CACNA2D1,2.5214e-6,calcium voltage-gated channel auxiliary subunit alpha2delta 1,++,+++-,--,0.14492757726733865,0.5128006093991804,+,0.29,0.080146995,78,1,-0.0275,0.654
TMEM42,4.8697e-7,transmembrane protein 42,--,++-+,NA,0.1453382854401227,0.8011453825775265,+,0.291,0.090333036,78.2,1,-0.0275,0.654
CNTNAP5,3.889e-9,contactin associated protein family member 5,++,-+++,Filtered_Out,0.14950462624872354,0.9034770851681815,+,0.299,0.046032215,80.4,1,-0.0275,0.654
CTNNA3,1.6889e-10,catenin alpha 3,--,-+-+,Filtered_Out,0.8390369190089167,0.1509144622311497,-,0.302,0.13821207220180798,81.2,1,-0.0275,0.654
POGZ,3.1579e-7,pogo transposable element derived with ZNF domain,++,--+-,-+,0.8046763742682068,0.15289893346432787,-,0.306,0.045154207,82.3,1,-0.0275,0.654
PCNP,2.3346e-7,PEST proteolytic signal containing nuclear protein,++,++-+,-+,0.15600811000574913,0.49092110781752896,+,0.312,0.042241479,83.9,1,-0.0275,0.654
DENND1B,1.4541e-8,DENN domain containing 1B,++,--+-,+-,0.7899939390687543,0.15666174987769974,-,0.313,0.097467592,84.3,1,-0.0275,0.654
PHF2,2.3153e-6,PHD finger protein 2,+-,--++,+-,0.15694188878996068,0.5803046607127477,+,0.314,0.043558052,84.4,1,-0.0275,0.654
TMEM106B,1.2176e-12,transmembrane protein 106B,++,++--,-+,0.1580359031706072,0.33381566153028347,+,0.316,0.053012686,85,1,-0.0275,0.654
BTN3A3,6.5955e-8,butyrophilin subfamily 3 member A3,--,++++,++,0.15833776126284294,0.7414857365050982,+,0.317,0.053471551,85.2,1,-0.0275,0.654
KLC1,2.4595e-10,kinesin light chain 1,--,+---,--,0.8888386379285247,0.15975034150102363,-,0.32,0.159875365,85.9,1,-0.0275,0.654
CELF2,7.5152e-8,CUGBP Elav-like family member 2,++,----,+-,0.35270793075929785,0.1615770605762863,-,0.323,0.079597342,86.9,1,-0.0275,0.654
PCDH9,3.5314e-10,protocadherin 9,++,-+--,-+,0.4152259093324728,0.1616674841644877,-,0.323,0.05541714,87,1,-0.0275,0.654
TRMT10C,1.0772e-7,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",--,++--,+-,0.16173066502414035,0.7816508801141515,+,0.323,0.017959925,87,1,-0.0275,0.654
RBFOX1,6.0939e-17,RNA binding fox-1 homolog 1,++,-+++,+-,0.16344472200456178,0.4883884554171988,+,0.327,0.04557397,87.9,1,-0.0275,0.654
CRB1,2.4995e-7,crumbs cell polarity complex component 1,++,+---,++,0.16536891659386782,0.7989610550521686,+,0.331,0.14114897,89,1,-0.0275,0.654
USP3,2.4852e-6,ubiquitin specific peptidase 3,+-,+---,-+,0.48207438227446897,0.16539779871070676,-,0.331,0.046964754,89,1,-0.0275,0.654
GINM1,2.537e-6,glycoprotein integral membrane 1,+-,+++-,++,0.16595525847792686,0.9116357199578864,+,0.332,0.050885112,89.3,1,-0.0275,0.654
GRIK5,2.0552e-7,glutamate ionotropic receptor kainate type subunit 5,-+,--++,++,0.17080128561237318,0.6647882762081094,+,0.342,0.079227715,91.9,1,-0.0275,0.654
BTN2A1,6.6923e-12,butyrophilin subfamily 2 member A1,--,----,-+,0.982999226644389,0.1710504429135253,-,0.342,0.273971011,92,1,-0.0275,0.654
INPP4B,3.7112e-7,inositol polyphosphate-4-phosphatase type II B,++,--+-,-+,0.7264370691723094,0.17244315609424404,-,0.345,0.074851432,92.8,1,-0.0275,0.654
IQCJ-SCHIP1,1.3667e-7,IQCJ-SCHIP1 readthrough,-+,--+-,NA,0.8856704879604291,0.1765826535992731,-,0.353,0.134107215,95,1,-0.0275,0.654
ZKSCAN3,1.1575e-8,zinc finger with KRAB and SCAN domains 3,++,+-++,Filtered_Out,0.17825267395036748,0.9286456361484503,+,0.357,0.109693971,95.9,1,-0.0275,0.654
SORBS3,4.4593e-8,sorbin and SH3 domain containing 3,--,--++,+-,0.17866750747070267,0.25359802924084973,+,0.357,0.018096816,96.1,1,-0.0275,0.654
FADS1,1.2518e-7,fatty acid desaturase 1,+-,+---,-+,0.5607992124281352,0.1797311942985065,-,0.359,0.071401741,96.7,1,-0.0275,0.654
ZNF165,1.9547e-12,zinc finger protein 165,-+,--++,Filtered_Out,0.1800915815535759,0.47283181416953063,+,0.36,0.118807042,96.9,1,-0.0275,0.654
LIN28B,6.5708e-10,lin-28 homolog B,++,--+-,Filtered_Out,0.5088565508754883,0.18076717447155047,-,0.362,0.060373658,97.3,1,-0.0275,0.654
MR1,6.2536e-8,"major histocompatibility complex, class I-related",++,++--,--,0.18349289299636853,0.2427977308981496,+,0.367,0.074107196,98.7,1,-0.0275,0.654
ZNF660,2.4714e-10,zinc finger protein 660,++,----,Filtered_Out,0.6502743889852103,0.18411254972072988,-,0.368,0.128692417,99.1,1,-0.0275,0.654
DCDC1,7.4612e-9,doublecortin domain containing 1,++,+++-,Filtered_Out,0.1848467684846029,0.9751566159136836,+,0.37,0.094411251,99.4,1,-0.0275,0.654
DCDC5,2.4868e-9,NA,NA,NA,NA,0.1848467684846029,0.9751566159136836,+,0.37,0.094411251,99.4,1,-0.0275,0.654
YLPM1,3.52e-10,YLP motif containing 1,+-,--++,NA,0.84363728416845285,0.18511017627790158,-,0.37,0.130352745,99.6,1,-0.0275,0.654
MEF2C,1.5763e-12,myocyte enhancer factor 2C,++,+++-,+-,0.18616767545592663,0.8194582007649399,+,0.372,0.124983684,100,1,-0.0275,0.654
RFTN2,5.4058e-7,raftlin family member 2,--,++--,-+,0.8043185151223875,0.18837633225298978,-,0.377,0.102018836,101,1,-0.0275,0.654
LST1,5.4242e-9,leukocyte specific transcript 1,--,++++,--,0.31662737279911507,0.18933364994809315,-,0.379,0.162355657,102,1,-0.0275,0.654
IGSF6,1.5616e-9,immunoglobulin superfamily member 6,-+,++++,Filtered_Out,0.1943831220286145,0.9454666066454125,+,0.389,0.311404458,105,1,-0.0275,0.654
RANGAP1,3.067e-8,Ran GTPase activating protein 1,--,++++,+-,0.19443923821434064,0.712238702347403,+,0.389,0.05282612,105,1,-0.0275,0.654
LRFN5,2.0372e-12,leucine rich repeat and fibronectin type III domain containing 5,++,--+-,++,0.28815533998403625,0.19489883886017553,-,0.39,0.070474956,105,1,-0.0275,0.654
KIAA1143,4.9967e-7,KIAA1143,+-,++--,-+,0.5853628039047524,0.19497280175261356,-,0.39,0.025684644,105,1,-0.0275,0.654
PCDHA3,1.056e-7,protocadherin alpha 3,++,+++-,Filtered_Out,0.19691135184685454,0.7453306093934973,+,0.394,0.09105193,106,1,-0.0275,0.654
RBMS3,7.3116e-7,RNA binding motif single stranded interacting protein 3,++,+-+-,Filtered_Out,0.19822734784261364,0.8873619120948576,+,0.396,0.26080212193952085,107,1,-0.0275,0.654
PROX2,7.5512e-10,prospero homeobox 2,-+,Missing_P_Values,NA,0.2000483808313276,0.7999516191686724,+,0.4,0.4000967616626552,108,1,-0.0275,0.654
HIST1H4L,6.1718e-11,NA,--,NA,Filtered_Out,0.7998988883354186,0.2001011116645814,-,0.4,0.4002022233291628,108,1,-0.0275,0.654
ASTN2,2.1867e-11,astrotactin 2,+-,---+,-+,0.7868927932079248,0.20013414671440957,-,0.4,0.128187473,108,1,-0.0275,0.654
TRMT61A,3.682e-9,tRNA methyltransferase 61A,--,+---,NA,0.9077378329388712,0.2048313793470253,-,0.41,0.16920205756474582,110,1,-0.0275,0.654
MARK3,2.6768e-7,microtubule affinity regulating kinase 3,+-,+-+-,++,0.5949334985413925,0.20531890121843363,-,0.411,0.050827598,110,1,-0.0275,0.654
MAP9,7.1456e-7,microtubule associated protein 9,++,++--,-+,0.37584351740854693,0.20631190497829086,-,0.413,0.010768352,111,1,-0.0275,0.654
ZNF638,1.8282e-7,zinc finger protein 638,+-,+-+-,NA,0.8919239377518997,0.21020580992097423,-,0.42,0.099789185,113,1,-0.0275,0.654
RFWD2,7.0007e-9,NA,NA,NA,NA,0.2130284617001625,0.8950999692242019,+,0.426,0.259254213,115,1,-0.0275,0.654
TMEM67,3.3829e-7,transmembrane protein 67,-+,+-+-,Filtered_Out,0.4528828048269186,0.21466230990719698,-,0.429,0.075254204,115,1,-0.0275,0.654
ANKK1,5.1735e-9,ankyrin repeat and kinase domain containing 1,--,Missing_P_Values,Filtered_Out,0.7830777252692818,0.21692227473071823,-,0.434,0.43384454946143647,117,1,-0.0275,0.654
PLCL1,7.7924e-7,phospholipase C like 1 (inactive),+-,++--,--,0.4681914070901778,0.21825857316872754,-,0.437,0.019769308,117,1,-0.0275,0.654
PSORS1C2,2.9773e-7,psoriasis susceptibility 1 candidate 2,--,NA,Filtered_Out,0.7813511748735884,0.21864882512641154,-,0.437,0.4372976502528231,118,1,-0.0275,0.654
PCDHA2,4.5699e-8,protocadherin alpha 2,++,---+,Filtered_Out,0.22066896768597366,0.4116943874436019,+,0.441,0.063020627,119,1,-0.0275,0.654
CDH22,1.8821e-7,cadherin 22,--,+-++,+-,0.39037135928988403,0.22751963224498167,-,0.455,0.050854052,122,1,-0.0275,0.654
ZSCAN31,1.8159e-10,zinc finger and SCAN domain containing 31,+-,+---,++,0.22862424398463704,0.5874314692566388,+,0.457,0.077669288,123,1,-0.0275,0.654
GRM5,6.2138e-17,glutamate metabotropic receptor 5,++,-+--,Filtered_Out,0.2304255952751116,0.548836800066477,+,0.461,0.076847424,124,1,-0.0275,0.654
FADS2,1.9429e-8,fatty acid desaturase 2,+-,+---,+-,0.9207919633703066,0.23160662235320026,-,0.463,0.238434543,125,1,-0.0275,0.654
ZFHX4,5.2705e-9,zinc finger homeobox 4,--,----,++,0.8022446918363787,0.2342532750221832,-,0.469,0.18138203,126,1,-0.0275,0.654
B3GALTL,5.6953e-12,NA,NA,NA,NA,0.23524235198168075,0.7640592316817523,+,0.47,0.225683521,127,1,-0.0275,0.654
NOX4,1.1568e-6,NADPH oxidase 4,+-,+++-,Filtered_Out,0.23793107327975185,0.5425583520206497,+,0.476,0.036399682,128,1,-0.0275,0.654
OLFM4,1.6990999999999999e-12,olfactomedin 4,++,+++-,Filtered_Out,0.23902824014308294,0.9409529409548192,+,0.478,0.362975018,129,1,-0.0275,0.654
PPID,2.4066e-6,peptidylprolyl isomerase D,+-,++++,-+,0.24079466978145617,0.6934225375889277,+,0.482,0.079986113,130,1,-0.0275,0.654
PCDHA1,5.4415e-8,protocadherin alpha 1,--,-+--,NA,0.9491898237042297,0.24330499569026226,-,0.487,0.342846627,131,1,-0.0275,0.654
LRP1B,2.7253e-9,LDL receptor related protein 1B,++,+---,-+,0.2474182566071304,0.7834304692055942,+,0.495,0.077533801,133,1,-0.0275,0.654
OR2B2,2.7942e-12,olfactory receptor family 2 subfamily B member 2,+-,NA,Filtered_Out,0.7497556353116195,0.2502443646883805,-,0.5,0.500488729376761,135,1,-0.0275,0.654
FCF1,4.3278e-8,FCF1 rRNA-processing protein,--,++++,Filtered_Out,0.2515031616626961,0.8686840614685126,+,0.503,0.307723731,135,1,-0.0275,0.654
TCTEX1D1,6.7014e-8,Tctex1 domain containing 1,++,--+-,Filtered_Out,0.2530437994787701,0.5061243851741327,+,0.506,0.14825554132623822,136,1,-0.0275,0.654
ASCC3,8.9097e-8,activating signal cointegrator 1 complex subunit 3,++,+---,-+,0.35062685876815514,0.2535381434566768,-,0.507,0.043448221,136,1,-0.0275,0.654
UBE2M,8.888e-7,ubiquitin conjugating enzyme E2 M,--,--++,+-,0.2542455816046908,0.5036744200860354,+,0.508,0.064289241,137,1,-0.0275,0.654
PRSS16,6.4148e-9,serine protease 16,+-,Missing_P_Values,Filtered_Out,0.7452683259224636,0.2547316740775364,-,0.509,0.5094633481550728,137,1,-0.0275,0.654
AP3B1,3.1457e-7,adaptor related protein complex 3 subunit beta 1,+-,++-+,--,0.6867564046630166,0.2551287049698668,-,0.51,0.150480596,137,1,-0.0275,0.654
FAM120AOS,2.4238e-6,family with sequence similarity 120A opposite strand,+-,++--,NA,0.8426747977125276,0.25637276010313914,-,0.513,0.088257156,138,1,-0.0275,0.654
CKB,1.7557e-8,creatine kinase B,--,+-++,--,0.5258761052091839,0.2584737201579525,-,0.517,0.05672512,139,1,-0.0275,0.654
SCAI,1.1937e-7,suppressor of cancer cell invasion,++,-+--,NA,0.5628867440066552,0.26038234866461046,-,0.521,0.043465103,140,1,-0.0275,0.654
PLCG1,2.9372e-7,phospholipase C gamma 1,--,+-++,-+,0.842325942297932,0.2604791891065718,-,0.521,0.051410272,140,1,-0.0275,0.654
C3orf84,2.5336e-7,chromosome 3 open reading frame 84,-+,NA,NA,0.26522786071844145,0.7347721392815585,+,0.53,0.5304557214368829,143,1,-0.0275,0.654
HIST1H2BL,3.5412e-12,NA,++,+++-,NA,0.26662812724080226,0.7594059815771541,+,0.533,0.115544029,143,1,-0.0275,0.654
