gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
SAMD5,1.2098e-8,sterile alpha motif domain containing 5,--,----,+-,0.9239027740419984,0.006388757720396686,-,0.0128,0.001158159,3.44,1,0.016,0.794
C16orf45,1.8617e-9,NA,--,--++,++,0.006759508158805164,0.7991718824066282,+,0.0135,9.58753e-4,3.64,1,0.016,0.794
PCNP,2.3346e-7,PEST proteolytic signal containing nuclear protein,++,+-+-,-+,0.007167653716398869,0.4254565571288429,+,0.0143,0.013082865,3.86,1,0.016,0.794
TCF4,4.5521e-16,transcription factor 4,++,+--+,++,0.008162790891950517,0.49183093471341477,+,0.0163,0.01977294,4.39,1,0.016,0.794
TRAF3,3.1737e-7,TNF receptor associated factor 3,-+,--++,--,0.9880813429117095,0.008638776244140627,-,0.0173,0.01238427,4.65,1,0.016,0.794
RANGAP1,3.067e-8,Ran GTPase activating protein 1,--,-+-+,--,0.635861449575344,0.00989623716077338,-,0.0198,0.00819691,5.32,1,0.016,0.794
METTL9,1.7424e-10,methyltransferase like 9,++,++-+,++,0.011337659823815405,0.9975594716919041,+,0.0227,0.019618914,6.1,1,0.016,0.794
ZKSCAN4,7.5101e-14,zinc finger with KRAB and SCAN domains 4,++,++-+,-+,0.014704920975946214,0.5600223540833184,+,0.0294,0.009869007,7.91,1,0.016,0.794
TMEM42,4.8697e-7,transmembrane protein 42,--,++++,NA,0.01478599980052956,0.898713978973932,+,0.0296,0.024523215,7.95,1,0.016,0.794
KDM3A,1.7641e-9,lysine demethylase 3A,+-,++--,NA,0.6727766848136282,0.015017700800660271,-,0.03,0.005746965,8.08,1,0.016,0.794
CAMKK2,1.8833e-6,calcium/calmodulin dependent protein kinase kinase 2,+-,+-++,--,0.42998989746307203,0.015455195153694186,-,0.0309,0.002338858,8.31,1,0.016,0.794
PCDH9,3.5314e-10,protocadherin 9,++,++--,++,0.015595325928986789,0.5864467015545413,+,0.0312,0.004988764,8.39,1,0.016,0.794
TMEM106B,1.2176e-12,transmembrane protein 106B,++,++--,-+,0.016540367578013058,0.023546621889419618,+,0.0331,2.16239e-4,8.9,1,0.016,0.794
SLC30A9,2.6189e-7,solute carrier family 30 member 9,++,++-+,-+,0.01730931494350466,0.9726935940951273,+,0.0346,0.02130154,9.31,1,0.016,0.794
MYBPC3,1.3929e-6,myosin binding protein C3,+-,NA,--,0.9459420720747834,0.019122592382364592,-,0.0382,0.043225843,10.3,1,0.016,0.794
MANEA,1.8836e-6,mannosidase endo-alpha,++,++--,-+,0.01944279025214118,0.048297422772254246,+,0.0389,0.001451269,10.5,1,0.016,0.794
KIAA1143,4.9967e-7,KIAA1143,+-,++++,++,0.01996256189414052,0.8837713231664266,+,0.0399,0.007041498,10.7,1,0.016,0.794
MR1,6.2536e-8,"major histocompatibility complex, class I-related",++,++--,++,0.020819481416811173,0.828179276825978,+,0.0416,0.043640075,11.2,1,0.016,0.794
ZDHHC21,7.4997e-9,zinc finger DHHC-type palmitoyltransferase 21,++,+---,--,0.32547510491657544,0.02131575070825331,-,0.0426,0.014756273,11.5,1,0.016,0.794
HLA-DQB1,2.3306e-7,"major histocompatibility complex, class II, DQ beta 1",--,-+--,NA,0.9929458586409008,0.02173067144322964,-,0.0435,0.06263463126664132,11.7,1,0.016,0.794
BTN2A1,6.6923e-12,butyrophilin subfamily 2 member A1,--,-+--,-+,0.6695315414534233,0.023094645841649265,-,0.0462,0.008905346,12.4,1,0.016,0.794
DRD2,5.3507e-14,dopamine receptor D2,-+,-+--,NA,0.9076218402151084,0.023306316201564297,-,0.0466,0.01596144,12.5,1,0.016,0.794
MARK3,2.6768e-7,microtubule affinity regulating kinase 3,+-,-+--,+-,0.5477774721368824,0.024119451814724878,-,0.0482,0.034033973,13,1,0.016,0.794
RHOA,7.1031e-7,ras homolog family member A,+-,+++-,-+,0.024787655374388175,0.47077648521728294,+,0.0496,0.005285861,13.3,1,0.016,0.794
ARHGEF25,1.902e-6,Rho guanine nucleotide exchange factor 25,-+,--++,NA,0.025245051334327997,0.5918408331779003,+,0.0505,0.00242952,13.6,1,0.016,0.794
HARS2,1.3511e-6,"histidyl-tRNA synthetase 2, mitochondrial",++,++++,+-,0.02544838536747805,0.9850212435332217,+,0.0509,0.03920618,13.7,1,0.016,0.794
HIST1H2BF,3.5839e-8,NA,-+,++++,Filtered_Out,0.02555146354088459,0.9533066625014335,+,0.0511,0.01036763,13.7,1,0.016,0.794
EXT1,1.2011e-6,exostosin glycosyltransferase 1,++,--++,++,0.026550283996030464,0.16927165563390675,+,0.0531,0.010276231,14.3,1,0.016,0.794
ASXL3,2.0589e-6,ASXL transcriptional regulator 3,++,--++,++,0.02780276604837271,0.22237751301259698,+,0.0556,0.008215908,15,1,0.016,0.794
CTTNBP2,1.261e-7,cortactin binding protein 2,++,-+--,--,0.9635917668215362,0.0290554727932247,-,0.0581,0.040096248,15.6,1,0.016,0.794
RFTN2,5.4058e-7,raftlin family member 2,--,++--,-+,0.4342369496296914,0.029643901755260924,-,0.0593,0.039374167,15.9,1,0.016,0.794
LST1,5.4242e-9,leukocyte specific transcript 1,--,-+++,-+,0.029789512492145488,0.34167124844467445,+,0.0596,0.012599797,16,1,0.016,0.794
HIST1H1B,9.9717e-14,NA,+-,NA,Filtered_Out,0.9692760398083585,0.030723960191641534,-,0.0614,0.06144792038328307,16.5,1,0.016,0.794
ZSCAN12,8.579e-11,zinc finger and SCAN domain containing 12,+-,++++,Filtered_Out,0.030819269876681998,0.9409001499877019,+,0.0616,0.01969796,16.6,1,0.016,0.794
ZNF322,3.7203e-7,zinc finger protein 322,++,-+++,++,0.03150260737244568,0.9954133789130843,+,0.063,0.051821349,16.9,1,0.016,0.794
ZDHHC5,3.4657e-8,zinc finger DHHC-type palmitoyltransferase 5,+-,---+,--,0.9971390791890115,0.03236498433593823,-,0.0647,0.064776592,17.4,1,0.016,0.794
ITPR3,1.551e-6,"inositol 1,4,5-trisphosphate receptor type 3",+-,+-++,Filtered_Out,0.033667943833313604,0.6442915493522762,+,0.0673,0.02156003,18.1,1,0.016,0.794
CHD6,1.3778e-10,chromodomain helicase DNA binding protein 6,++,++++,++,0.03437076386170418,0.9720253449324577,+,0.0687,0.039984082,18.5,1,0.016,0.794
CDH13,1.5938e-11,cadherin 13,++,---+,++,0.12680349655154366,0.03441263431840323,-,0.0688,0.00394136,18.5,1,0.016,0.794
PPID,2.4066e-6,peptidylprolyl isomerase D,+-,++-+,-+,0.03720088124917192,0.6142846199735391,+,0.0744,0.003648034,20,1,0.016,0.794
HIST1H2BN,6.9e-17,NA,--,--++,Filtered_Out,0.03755045694049163,0.1451387710651401,+,0.0751,0.005129735,20.2,1,0.016,0.794
TRMT61A,3.682e-9,tRNA methyltransferase 61A,--,++++,NA,0.03779007061693072,0.2929772720807404,+,0.0756,0.022484129,20.3,1,0.016,0.794
CDK14,2.9335e-7,cyclin dependent kinase 14,++,+-++,-+,0.0391051311943678,0.8720927891026591,+,0.0782,0.029788858,21,1,0.016,0.794
VRK2,9.9697e-9,VRK serine/threonine kinase 2,--,++--,-+,0.44858237380326227,0.0409064729581866,-,0.0818,0.026045818596663467,22,1,0.016,0.794
SCYL1,6.1112e-8,SCY1 like pseudokinase 1,+-,++++,+-,0.04093963752486606,0.5060206860280179,+,0.0819,0.001734011,22,1,0.016,0.794
RERE,1.4299e-11,arginine-glutamic acid dipeptide repeats,++,--++,+-,0.04102834872437642,0.0571061610026737,+,0.0821,6.1161e-4,22.1,1,0.016,0.794
RBFOX1,6.0939e-17,RNA binding fox-1 homolog 1,++,--++,--,0.3186280834200034,0.04133258656190354,-,0.0827,0.027298127,22.2,1,0.016,0.794
BTN1A1,7.3965e-9,butyrophilin subfamily 1 member A1,++,NA,Filtered_Out,0.04151480470214189,0.9584851952978581,+,0.083,0.08302960940428378,22.3,1,0.016,0.794
BTN3A2,3.9579e-13,butyrophilin subfamily 3 member A2,--,-+--,--,0.9617585642487211,0.04206308616974836,-,0.0841,0.089452903,22.6,1,0.016,0.794
HLA-B,4.3342e-11,"major histocompatibility complex, class I, B",--,++++,--,0.04314575297239571,0.12289178903413003,+,0.0863,0.014556544,23.2,1,0.016,0.794
MARCH10,2.7587e-7,NA,+-,-++-,NA,0.41251450096144754,0.04411875292938423,-,0.0882,0.017448756,23.7,1,0.016,0.794
HIST1H3I,6.378e-10,NA,++,NA,Filtered_Out,0.04609924190470913,0.9539007580952908,+,0.0922,0.09219848380941827,24.8,1,0.016,0.794
C1QTNF7,2.6076e-6,C1q and TNF related 7,--,--++,Filtered_Out,0.8711008506980491,0.04624769231718649,-,0.0925,0.049122759809276224,24.9,1,0.016,0.794
SOX5,3.7918e-9,SRY-box transcription factor 5,++,----,Filtered_Out,0.8690530085101487,0.04631979221868654,-,0.0926,0.077126588,24.9,1,0.016,0.794
ETFDH,1.4397e-6,electron transfer flavoprotein dehydrogenase,++,++--,++,0.046916089668256694,0.9330960435464672,+,0.0938,0.013639888,25.2,1,0.016,0.794
ZCCHC7,4.1883e-12,zinc finger CCHC-type containing 7,+-,--++,++,0.046949593660876775,0.9754884126565231,+,0.0939,0.069532303,25.3,1,0.016,0.794
KYNU,2.379e-6,kynureninase,-+,++-+,Filtered_Out,0.04882563775305034,0.8696215611981843,+,0.0977,0.067972359,26.3,1,0.016,0.794
OLFM4,1.6990999999999999e-12,olfactomedin 4,++,+-++,Filtered_Out,0.049192642195174954,0.9466890668186557,+,0.0984,0.055471378,26.5,1,0.016,0.794
FAM120AOS,2.4238e-6,family with sequence similarity 120A opposite strand,+-,++++,NA,0.04964153653821108,0.6636874658510631,+,0.0993,0.036167336,26.7,1,0.016,0.794
TMEM258,5.5471e-7,transmembrane protein 258,--,++++,--,0.21145687064158114,0.05098021229223613,-,0.102,0.023539607,27.4,1,0.016,0.794
C7orf72,8.2601e-7,NA,NA,NA,NA,0.9481396549203759,0.051860345079624115,-,0.104,0.10372069015924823,27.9,1,0.016,0.794
IGSF6,1.5616e-9,immunoglobulin superfamily member 6,-+,++++,Filtered_Out,0.053283006382780725,0.950574791362901,+,0.107,0.044139254,28.7,1,0.016,0.794
SGIP1,1.6751e-9,SH3GL interacting endocytic adaptor 1,++,----,-+,0.38955742608485266,0.05383305716417589,-,0.108,0.009448596,29,1,0.016,0.794
PSEN2,2.6771e-6,presenilin 2,+-,++++,-+,0.35252191104939584,0.05515152955847914,-,0.11,0.003469663,29.7,1,0.016,0.794
VPS41,1.9375e-6,VPS41 subunit of HOPS complex,++,+--+,-+,0.05609054046052871,0.8742034927246464,+,0.112,0.005660112,30.2,1,0.016,0.794
ZNF165,1.9547e-12,zinc finger protein 165,-+,-+++,Filtered_Out,0.057129649489502124,0.9611547905414247,+,0.114,0.058737725,30.7,1,0.016,0.794
MED19,1.7536e-7,mediator complex subunit 19,--,+-++,++,0.057449865743715314,0.8695042115815954,+,0.115,0.010293157,30.9,1,0.016,0.794
KMT2A,1.2822e-7,lysine methyltransferase 2A,++,----,+-,0.05809205524762698,0.13357301064553936,+,0.116,0.001785206,31.3,1,0.016,0.794
AREL1,3.0386e-8,apoptosis resistant E3 ubiquitin protein ligase 1,++,----,+-,0.8193118259842636,0.0582782042701731,-,0.117,0.023507959,31.4,1,0.016,0.794
CHMP3,4.004e-7,charged multivesicular body protein 3,++,++++,-+,0.05966412531680392,0.8060827685495692,+,0.119,0.059323219,32.1,1,0.016,0.794
RABEPK,1.5581e-6,Rab9 effector protein with kelch motifs,--,++++,-+,0.12107175311394108,0.06151435455045453,-,0.123,0.011639513,33.1,1,0.016,0.794
FADS2,1.9429e-8,fatty acid desaturase 2,+-,-+--,--,0.9162493323962698,0.06607645425116246,-,0.132,0.085617322,35.5,1,0.016,0.794
MAP9,7.1456e-7,microtubule associated protein 9,++,+---,-+,0.06608846785960958,0.8731877873698742,+,0.132,0.016581742,35.6,1,0.016,0.794
ACTL8,6.0564e-7,actin like 8,--,NA,Filtered_Out,0.9334720453419412,0.06652795465805884,-,0.133,0.1330559093161177,35.8,1,0.016,0.794
HIST1H2BL,3.5412e-12,NA,++,++++,NA,0.06812705965014265,0.9636175023321303,+,0.136,0.05860949,36.7,1,0.016,0.794
NOX4,1.1568e-6,NADPH oxidase 4,+-,++++,Filtered_Out,0.07448582068398885,0.573290819744487,+,0.149,0.058301884,40.1,1,0.016,0.794
TOP1,1.6562e-6,DNA topoisomerase I,--,----,++,0.472889417112533,0.07501978247985655,-,0.15,0.047453352,40.4,1,0.016,0.794
SEMA6D,4.0971e-9,semaphorin 6D,+-,++--,+-,0.8027765563765116,0.07847976505227089,-,0.157,0.00427009,42.2,1,0.016,0.794
TMX2,1.4874e-7,thioredoxin related transmembrane protein 2,+-,++--,NA,0.08055374288296038,0.744603017761788,+,0.161,0.035077353,43.3,1,0.016,0.794
PCDHA7,2.2519e-6,protocadherin alpha 7,++,+--+,NA,0.08144712755555211,0.5349911791966238,+,0.163,0.045500336,43.8,1,0.016,0.794
STK19,7.0576e-7,serine/threonine kinase 19,--,--+-,++,0.08216992805002946,0.5199645051777914,+,0.164,0.026934644,44.2,1,0.016,0.794
RAB27B,1.3862e-9,"RAB27B, member RAS oncogene family",++,+-++,Filtered_Out,0.0837546998626294,0.9740754611495536,+,0.168,0.146900342,45.1,1,0.016,0.794
CTNNA3,1.6889e-10,catenin alpha 3,--,++--,Filtered_Out,0.5318870480001461,0.08508197026618738,-,0.17,0.064947203,45.8,1,0.016,0.794
HARS,2.1021e-7,NA,--,-+++,+-,0.5385090453382139,0.08800610597251728,-,0.176,0.005687828,47.3,1,0.016,0.794
HSPA1A,8.134e-8,heat shock protein family A (Hsp70) member 1A,--,-+--,-+,0.9062932919463249,0.08966687788888744,-,0.179,0.052021844,48.2,1,0.016,0.794
FNIP2,7.2185e-7,folliculin interacting protein 2,++,+--+,NA,0.09146165854897757,0.9296548545510146,+,0.183,0.14901850256176566,49.2,1,0.016,0.794
PRR34,5.588e-8,PRR34 long non-coding RNA,--,-+-+,Filtered_Out,0.4603299578273465,0.09289095352346208,-,0.186,0.031395216,50,1,0.016,0.794
MEF2C,1.5763e-12,myocyte enhancer factor 2C,++,+-++,-+,0.09307626230950641,0.44187424935140507,+,0.186,0.031092416,50.1,1,0.016,0.794
TYR,6.9688e-9,tyrosinase,-+,NA,Filtered_Out,0.09311391517678157,0.9068860848232184,+,0.186,0.18622783035356313,50.1,1,0.016,0.794
CDH9,9.6964e-7,cadherin 9,++,--++,-+,0.09382612816839059,0.9357391390079605,+,0.188,0.085973372,50.5,1,0.016,0.794
ZNF445,3.5346e-10,zinc finger protein 445,+-,-+--,++,0.525901031019875,0.09435924829742985,-,0.189,0.031563494,50.8,1,0.016,0.794
CDH22,1.8821e-7,cadherin 22,--,--++,++,0.096929849945605,0.27651998667530375,+,0.194,0.012128409,52.1,1,0.016,0.794
INPP4B,3.7112e-7,inositol polyphosphate-4-phosphatase type II B,++,+-+-,--,0.5791178831739672,0.09901994769022938,-,0.198,0.040038563,53.3,1,0.016,0.794
FH,1.4717e-6,fumarate hydratase,+-,++++,-+,0.117137453346934,0.10407323603700161,-,0.208,0.002341199,56,1,0.016,0.794
CELF2,7.5152e-8,CUGBP Elav-like family member 2,++,----,+-,0.22744754605372933,0.10750566622272485,-,0.215,0.035818179,57.8,1,0.016,0.794
DCDC1,7.4612e-9,doublecortin domain containing 1,++,++--,Filtered_Out,0.10802037820239323,0.878947639530248,+,0.216,0.026863188,58.1,1,0.016,0.794
DCDC5,2.4868e-9,NA,NA,NA,NA,0.10802037820239323,0.878947639530248,+,0.216,0.026863188,58.1,1,0.016,0.794
BEND4,1.2982e-7,BEN domain containing 4,++,----,NA,0.7564106873923384,0.10818545967794935,-,0.216,0.04380202,58.2,1,0.016,0.794
PCDHA3,1.056e-7,protocadherin alpha 3,++,++-+,Filtered_Out,0.10858530921819903,0.711161359231502,+,0.217,0.067578583,58.4,1,0.016,0.794
PTPRS,2.2969e-6,protein tyrosine phosphatase receptor type S,+-,--++,--,0.9514340155995997,0.10896162922186772,-,0.218,0.083189045,58.6,1,0.016,0.794
CACNA2D1,2.5214e-6,calcium voltage-gated channel auxiliary subunit alpha2delta 1,++,+--+,-+,0.10913722972661255,0.347697278274756,+,0.218,0.031564513,58.7,1,0.016,0.794
OR12D3,1.202e-9,olfactory receptor family 12 subfamily D member 3,++,NA,Filtered_Out,0.10924114091868715,0.8907588590813129,+,0.218,0.2184822818373743,58.8,1,0.016,0.794
MIER1,2.6167e-6,MIER1 transcriptional regulator,+-,++--,Filtered_Out,0.356080162337433,0.11433330868451715,-,0.229,0.024035521,61.5,1,0.016,0.794
ZSCAN9,8.2837e-13,zinc finger and SCAN domain containing 9,++,++++,Filtered_Out,0.12140800742168313,0.9721099593076402,+,0.243,0.20438227,65.3,1,0.016,0.794
PCDHA4,3.5744e-7,protocadherin alpha 4,++,++--,NA,0.12311411929201597,0.8559103533494442,+,0.246,0.013924381,66.2,1,0.016,0.794
NEGR1,3.5506e-15,neuronal growth regulator 1,++,+--+,-+,0.12448127918667097,0.23266862686539116,+,0.249,0.026356835,67,1,0.016,0.794
POGZ,3.1579e-7,pogo transposable element derived with ZNF domain,++,-+--,+-,0.41029267075692094,0.12480362199794212,-,0.25,0.032245022,67.1,1,0.016,0.794
MEGF11,1.7823e-10,multiple EGF like domains 11,++,+++-,Filtered_Out,0.12483269364305515,0.9468784115592023,+,0.25,0.281680907,67.2,1,0.016,0.794
DENND1A,1.5351e-14,DENN domain containing 1A,-+,--++,+-,0.4330525679426636,0.12576665024279357,-,0.252,0.091398876,67.7,1,0.016,0.794
TCAIM,1.3974e-7,"T cell activation inhibitor, mitochondrial",++,+++-,++,0.12678580148062535,0.8418650760415923,+,0.254,0.059828325,68.2,1,0.016,0.794
HS6ST3,1.6614e-8,heparan sulfate 6-O-sulfotransferase 3,++,+-++,-+,0.13022930396835933,0.3410782306652992,+,0.26,0.017918727,70.1,1,0.016,0.794
ZMAT2,2.4426e-6,zinc finger matrin-type 2,--,++++,-+,0.1341094029938507,0.5783242670023535,+,0.268,0.024694837,72.2,1,0.016,0.794
MGAT4C,1.2237e-6,MGAT4 family member C,++,+---,++,0.33699817958792544,0.13580411248910942,-,0.272,0.002131326,73.1,1,0.016,0.794
RPS6KL1,1.0121e-7,ribosomal protein S6 kinase like 1,--,--++,+-,0.13607068390269572,0.2501549280466206,+,0.272,0.008210583,73.2,1,0.016,0.794
TOPAZ1,3.5999e-7,testis and ovary specific PAZ domain containing 1,++,++--,NA,0.1433662195128034,0.8998062922962751,+,0.287,0.101384327,77.1,1,0.016,0.794
SF3B1,1.7831e-8,splicing factor 3b subunit 1,++,++--,-+,0.2431183820543471,0.14593989916879335,-,0.292,0.010551779,78.5,1,0.016,0.794
PLCL1,7.7924e-7,phospholipase C like 1 (inactive),+-,++--,-+,0.42686434865745265,0.14611004607763511,-,0.292,0.054857303,78.6,1,0.016,0.794
EYS,1.3196e-6,eyes shut homolog,++,--++,NA,0.14755455939184095,0.3021472421595355,+,0.295,0.063425252,79.4,1,0.016,0.794
CSMD1,3.3077e-7,CUB and Sushi multiple domains 1,++,+-++,+-,0.15038655734936304,0.5681640962567017,+,0.301,0.089491573,80.9,1,0.016,0.794
SORBS3,4.4593e-8,sorbin and SH3 domain containing 3,--,--++,+-,0.9520582265454223,0.1546279635347365,-,0.309,0.043405061,83.2,1,0.016,0.794
CABP1,1.014e-8,calcium binding protein 1,--,+-++,+-,0.15511347059662997,0.38193564041446026,+,0.31,0.031571787,83.5,1,0.016,0.794
ZKSCAN8,2.0086e-13,zinc finger with KRAB and SCAN domains 8,++,++--,Filtered_Out,0.6179191138813178,0.15512208023659096,-,0.31,0.054975062,83.5,1,0.016,0.794
PQLC2L,7.0543e-9,NA,+-,-+--,Filtered_Out,0.7879648005938595,0.1551823730064961,-,0.31,0.108975993,83.5,1,0.016,0.794
MYRF,1.6847e-8,myelin regulatory factor,+-,++--,-+,0.5585620444842945,0.15715144414933502,-,0.314,0.085577312,84.5,1,0.016,0.794
RSRC1,2.5991e-14,arginine and serine rich coiled-coil 1,+-,++--,-+,0.15719286578056574,0.6734187110680955,+,0.314,0.041778439,84.6,1,0.016,0.794
CELF4,8.7511e-10,CUGBP Elav-like family member 4,-+,--++,-+,0.15867880357608544,0.2533976555309722,+,0.317,0.032633708,85.4,1,0.016,0.794
PLCG1,2.9372e-7,phospholipase C gamma 1,--,--++,--,0.9800081586354851,0.16085274502978128,-,0.322,0.222152988,86.5,1,0.016,0.794
GTF2IRD1,2.1525e-8,GTF2I repeat domain containing 1,--,--++,+-,0.63576631770756,0.16090984838175226,-,0.322,0.046149625,86.6,1,0.016,0.794
SERPING1,2.4511e-6,serpin family G member 1,++,--++,++,0.16317396658504005,0.8973598697158698,+,0.326,0.135544999,87.8,1,0.016,0.794
RBMS3,7.3116e-7,RNA binding motif single stranded interacting protein 3,++,+-+-,Filtered_Out,0.16622309007696898,0.6266992670716204,+,0.332,0.06172529,89.4,1,0.016,0.794
NICN1,5.9884e-7,nicolin 1,--,--++,+-,0.6688823169185805,0.16778308870863712,-,0.336,0.06256078913085429,90.3,1,0.016,0.794
TCTEX1D1,6.7014e-8,Tctex1 domain containing 1,++,-++-,Filtered_Out,0.1727449747789679,0.9178508634707729,+,0.345,0.14825554132623822,92.9,1,0.016,0.794
PCDHA1,5.4415e-8,protocadherin alpha 1,--,----,NA,0.9511239748722977,0.17724181230561442,-,0.354,0.09718751,95.4,1,0.016,0.794
ERBB4,1.2937e-13,erb-b2 receptor tyrosine kinase 4,++,+-+-,+-,0.17782761202865746,0.5045787895891427,+,0.356,0.055065824,95.7,1,0.016,0.794
C11orf31,5.1084e-7,NA,NA,NA,NA,0.8414054951420193,0.18129070331636443,-,0.363,0.141389045,97.5,1,0.016,0.794
BSN,1.6089e-6,bassoon presynaptic cytomatrix protein,++,--++,+-,0.29895736122516986,0.18158439414503946,-,0.363,0.022926033,97.7,1,0.016,0.794
ESRRG,1.3144e-7,estrogen related receptor gamma,+-,+---,--,0.9218715147931859,0.18569508076525396,-,0.371,0.165959054,99.9,1,0.016,0.794
ACVR1B,5.281e-7,activin A receptor type 1B,++,---+,+-,0.18635979572799038,0.4426325605239417,+,0.373,0.04732603,100,1,0.016,0.794
ZHX3,2.344e-7,zinc fingers and homeoboxes 3,++,----,+-,0.3647730772545409,0.19783347653984673,-,0.396,0.038412734,106,1,0.016,0.794
PROX2,7.5512e-10,prospero homeobox 2,-+,Missing_P_Values,NA,0.2000483808313276,0.7999516191686724,+,0.4,0.4000967616626552,108,1,0.016,0.794
HIST1H4L,6.1718e-11,NA,--,NA,Filtered_Out,0.7998988883354186,0.2001011116645814,-,0.4,0.4002022233291628,108,1,0.016,0.794
ASCC3,8.9097e-8,activating signal cointegrator 1 complex subunit 3,++,++--,-+,0.20894092864689906,0.766143860496015,+,0.418,0.091676592,112,1,0.016,0.794
BAG5,9.1836e-7,BAG cochaperone 5,+-,++--,+-,0.5370806082713481,0.209232786978058,-,0.418,0.041416122,113,1,0.016,0.794
SLC4A9,2.6577e-6,solute carrier family 4 member 9,--,++--,Filtered_Out,0.49314441370690837,0.2105210287565405,-,0.421,0.071057266,113,1,0.016,0.794
PCDHA2,4.5699e-8,protocadherin alpha 2,++,++--,Filtered_Out,0.21174451433054164,0.4728082550869703,+,0.423,0.056372446,114,1,0.016,0.794
SORCS3,2.2733e-19,sortilin related VPS10 domain containing receptor 3,++,-+--,--,0.9114160691246799,0.21195888308374908,-,0.424,0.060374167,114,1,0.016,0.794
GRM8,1.8034e-12,glutamate metabotropic receptor 8,-+,----,-+,0.482578703991774,0.21445747450381705,-,0.429,0.056769944,115,1,0.016,0.794
BAZ2B,1.3215e-7,bromodomain adjacent to zinc finger domain 2B,--,-+--,+-,0.78831797124546,0.2154908234780268,-,0.431,0.09888873,116,1,0.016,0.794
ANKK1,5.1735e-9,ankyrin repeat and kinase domain containing 1,--,Missing_P_Values,Filtered_Out,0.7830777252692818,0.21692227473071823,-,0.434,0.43384454946143647,117,1,0.016,0.794
PSORS1C2,2.9773e-7,psoriasis susceptibility 1 candidate 2,--,NA,Filtered_Out,0.7813511748735884,0.21864882512641154,-,0.437,0.4372976502528231,118,1,0.016,0.794
CTNND1,7.753e-8,catenin delta 1,++,---+,--,0.941327973904644,0.21975089649179658,-,0.44,0.142310019,118,1,0.016,0.794
FCF1,4.3278e-8,FCF1 rRNA-processing protein,--,++-+,Filtered_Out,0.2225954481619061,0.8401365163386515,+,0.445,0.050312127,120,1,0.016,0.794
ZKSCAN3,1.1575e-8,zinc finger with KRAB and SCAN domains 3,++,-+-+,Filtered_Out,0.2229993686449627,0.8520006639680481,+,0.446,0.064166739,120,1,0.016,0.794
TAL1,5.7321e-7,"TAL bHLH transcription factor 1, erythroid differentiation factor",-+,++++,Filtered_Out,0.22321337389497134,0.7935578575604487,+,0.446,0.089993282,120,1,0.016,0.794
FAM172A,7.7452e-10,family with sequence similarity 172 member A,++,+--+,NA,0.22339374510857957,0.909826273074289,+,0.447,0.232006559,120,1,0.016,0.794
ZNF501,5.3546e-7,zinc finger protein 501,+-,-+--,Filtered_Out,0.840052214573872,0.23052743929201872,-,0.461,0.064347101,124,1,0.016,0.794
